Entrez_ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
84301,-0.029088729,2.378614136,-0.154388738,0.877630342,0.934102184,-7.330647347
6248,0.088534099,1.961539624,0.521476075,0.603247252,0.756655614,-7.126001292
23207,0.149570219,7.133299669,1.376412535,0.171925497,0.337585832,-6.919159669
284723,0.494539453,0.850540013,1.66645122,0.098913384,0.230326032,-5.634236888
54751,-0.093605319,7.241216256,-0.613706932,0.540873909,0.707700774,-7.671015675
440567,-0.264740281,4.988788428,-1.948857239,0.05425886,0.14998207,-5.857262598
729614,0.622792832,3.862381685,3.783595439,0.000270201,0.002600371,-0.872063746
23013,0.00733662,6.46693197,0.060750063,0.951685721,0.974130496,-7.862228986
7709,0.276301975,4.902487238,2.533299265,0.01293484,0.052590143,-4.613626638
27129,-0.438019628,10.30959429,-1.702487759,0.091929923,0.219069988,-6.272683718
1187,0.675275074,2.132582246,2.480490072,0.014877431,0.058361219,-4.284289055
1188,-1.948205717,2.594995768,-8.695299903,1.00E-13,1.00E-11,20.70749582
348487,0.247348508,0.829825674,1.143765961,0.255590998,0.439161706,-6.386184007
1969,0.622417382,8.708575265,3.584924648,0.000534293,0.004485111,-1.723928596
128272,-0.173068926,0.742703013,-0.447535952,0.655505671,0.79496904,-6.943146115
79363,0.036776141,2.376087449,0.217712656,0.828119355,0.904514364,-7.321350951
54455,0.124879574,5.138869667,1.079359039,0.283157061,0.471620165,-7.195256676
26099,0.198421638,7.057133272,2.442042229,0.016451909,0.062862406,-4.948266986
55707,0.21284156,4.609452224,1.465763136,0.146010797,0.301720431,-6.630475316
114819,0.56643824,2.803284654,2.969329325,0.003777016,0.020625452,-3.164687878
55672,0.260439616,4.491095566,2.415798045,0.017610383,0.066086165,-4.853905288
84809,-0.061026741,3.555375608,-0.438177702,0.662250971,0.799903647,-7.439054386
11209,-0.20871461,1.648187097,-0.983459428,0.327876302,0.517702836,-6.662734384
11223,0.944400021,1.491289222,3.214650957,0.001784228,0.01145548,-2.22679777
9696,0.235287998,3.873284205,1.10655814,0.271275699,0.457541425,-6.984141732
4237,-0.391188726,4.341736037,-2.013013546,0.046939597,0.134534425,-5.679680603
23400,-0.063729884,6.328850884,-0.52267396,0.602416463,0.756078463,-7.722464723
6390,-0.119610456,6.163201132,-1.102329673,0.273099692,0.459586388,-7.242846578
11240,1.463893664,1.089689215,6.625527085,2.07E-09,1.16E-07,10.95695678
55920,0.069476009,6.470165588,0.417211953,0.677463529,0.810453879,-7.770146229
55160,0.053243039,6.173102235,0.339105283,0.735277923,0.848655649,-7.803667243
127707,1.06431958,2.539583631,2.506997174,0.013871908,0.055483744,-4.284436224
8659,-0.107148928,6.447858049,-0.660664311,0.510424503,0.685381933,-7.640558439
126917,0.339372289,4.54643766,2.070170225,0.041146512,0.122662446,-5.576498471
23352,-0.084111722,8.637204382,-0.753907975,0.452766723,0.636637719,-7.521295338
23065,0.133815289,7.313316601,1.452929257,0.149534476,0.30688724,-6.808826232
51154,-0.174610615,4.930442694,-1.129323197,0.261601521,0.446205165,-7.071667416
100506730,-0.043573956,1.826645794,-0.259398388,0.795888456,0.885912946,-7.189655294
8574,-0.066005783,4.709945673,-0.533034278,0.595253051,0.750518173,-7.551262194
54896,0.129658373,5.000178623,0.989121804,0.325113011,0.515740541,-7.241742587
832,-0.046033617,7.284356119,-0.494769924,0.621903431,0.770445869,-7.739078137
440574,-0.184284444,5.928109855,-1.821426557,0.071685318,0.183407034,-6.188282945
644068,-0.256678383,0.744641701,-1.377342831,0.171638738,0.337161857,-6.068988195
255104,0.410246521,2.158360284,2.278963207,0.024905464,0.085066007,-4.756011936
23252,0.336103855,4.464559616,2.359785661,0.020328691,0.073098309,-4.9480761
55450,0.239351413,1.643001938,0.722611517,0.471691548,0.651381394,-6.913205612
79594,0.021333872,6.220078916,0.232462132,0.816678536,0.897441343,-7.829279513
163933,-0.068716583,-0.01100288,-0.164892977,0.86937814,0.929186379,-6.879797929
65018,0.074902019,5.906538073,0.764557679,0.446427589,0.631200763,-7.537153985
100861548,0.609585517,3.802786516,4.631047216,1.15E-05,0.00019684,2.164776384
1650,0.357009414,8.865915718,3.654573173,0.000421836,0.003722746,-1.492718236
57576,1.549579636,0.515154653,4.346792011,3.46E-05,0.000498357,1.620231104
400745,1.731561076,1.584818661,4.241990313,5.14E-05,0.000696455,1.116816234
50809,-0.102488613,6.560836743,-1.62988825,0.106432381,0.242732467,-6.545235012
8672,0.107722968,7.596987447,0.753767365,0.452850764,0.636649878,-7.561307238
1889,0.391665624,8.778869068,2.705532896,0.008082154,0.036624903,-4.238345577
84224,-0.483657793,1.920933723,-2.752118444,0.007091102,0.033208871,-3.59295994
249,-0.322078073,0.238329245,-1.168870746,0.245376705,0.427701901,-6.242685701
5909,-0.682700993,3.759533564,-4.157335323,7.05E-05,0.000892615,0.506887377
84196,-0.097194564,6.415243583,-1.095699746,0.275976701,0.463118029,-7.263181006
401944,0.318988411,0.571667963,1.182095142,0.24011463,0.421106289,-6.309781406
3339,-0.041775415,10.73708213,-0.218995464,0.827122802,0.903794141,-7.659690538
29092,0.116870828,2.582754265,0.857168786,0.393506097,0.581603721,-7.018198361
998,0.183484219,7.405534287,2.351794114,0.020745421,0.07427282,-5.147265447
54361,0.639001796,2.614869791,2.071958223,0.040975681,0.122334447,-5.275212926
9923,0.072165036,5.712376318,0.563071586,0.574711007,0.734673095,-7.67692911
2048,0.627307892,5.130819499,3.289914004,0.001406283,0.009589454,-2.594288642
23028,-0.123603726,6.661610673,-2.429183648,0.017010737,0.064275288,-4.979154025
7798,0.149780878,7.036337767,1.628993993,0.106621895,0.242931871,-6.54494144
3352,0.126640059,-0.04215343,0.393222755,0.695034915,0.822712958,-6.889604924
100996511,-0.153621084,1.758731599,-0.596132752,0.552502541,0.716677306,-7.023910397
10236,-0.282748275,6.965676506,-2.924438877,0.004313636,0.022787423,-3.735191737
80818,-0.088222719,6.164494486,-0.675874603,0.500760229,0.676796527,-7.621654393
148898,0.203499728,2.588643241,1.029989495,0.305626869,0.495419813,-6.794147636
6920,-0.133260362,5.314649291,-0.652846,0.515430363,0.6887925,-7.552301711
55616,0.022804988,6.038745398,0.303630493,0.762072573,0.866027399,-7.804383087
1870,-5.205357883,0.525222828,-9.118982116,1.25E-14,1.41E-12,22.86851724
3399,0.740589438,4.456873676,2.838161877,0.005546806,0.027693302,-3.791855138
6135,-0.147649272,7.97161252,-1.212253064,0.228418009,0.407697594,-7.107781587
6924,0.235862363,6.086175193,3.276165945,0.001469181,0.009904834,-2.720261208
57095,-0.01192948,5.186960767,-0.086203001,0.931486242,0.962852168,-7.753855161
11313,0.628476946,5.516456493,4.686657886,9.25E-06,0.000165529,2.163997801
2582,0.675742331,5.007434678,3.979211906,0.000135008,0.001487488,-0.361297116
3155,0.65285851,4.566118461,6.046369783,2.89E-08,1.22E-06,7.898529321
2517,0.751101066,5.549756571,3.65413561,0.000422467,0.003726008,-1.496420741
55629,-0.210301499,5.570397413,-2.171914015,0.032348518,0.103265031,-5.492179667
10772,-0.122011973,6.469521096,-1.642831032,0.103719772,0.238411884,-6.52256309
163702,-0.129226843,3.555243172,-0.617896312,0.538120295,0.705981764,-7.425311782
57822,3.066879123,0.681881636,4.649348572,1.07E-05,0.000187166,2.711991035
90529,0.114431739,2.221977965,0.895901558,0.372567025,0.561970472,-6.894498952
57185,0.577520321,6.357226263,5.925185931,4.97E-08,2.01E-06,7.208371328
11123,0.256820736,3.10017003,1.579354934,0.117574537,0.259241324,-6.202686686
100506985,0.697849796,0.95842905,3.370120621,0.001086827,0.007860986,-1.680312701
10250,-0.176400476,6.736027258,-1.421513037,0.158438107,0.319133549,-6.858222933
25932,-0.273351116,9.219842068,-1.971454171,0.051577474,0.14420888,-5.852923855
25949,0.17220534,5.167722382,1.779943495,0.078278585,0.19513183,-6.186346533
57035,0.268400659,6.740325908,1.49898398,0.137189429,0.289354189,-6.746144497
23585,-0.020757323,6.178817047,-0.187153082,0.851939231,0.919350081,-7.834260291
55219,-0.030456461,5.529274593,-0.407646693,0.684449114,0.816069548,-7.723924744
26119,0.139650917,4.295934189,1.49094638,0.139284459,0.29183313,-6.551741048
57134,-0.437527935,7.461509269,-3.330506714,0.001234972,0.008686781,-2.563649087
57190,0.220085933,7.986255117,2.06108179,0.042024355,0.124529123,-5.742734979
56181,0.114056191,6.816697987,1.360906782,0.176758838,0.343954682,-6.942762693
646471,0.587070537,4.458581919,3.190422312,0.001924814,0.012075752,-2.813518696
79000,-1.01703617,0.856111342,-4.764574997,6.78E-06,0.000130174,3.208758798
164091,0.895103341,4.703952094,4.475918716,2.11E-05,0.000331236,1.455892083
3925,-0.768918342,7.601253416,-3.781867294,0.000271835,0.002612069,-1.134572434
5051,0.209815643,4.774152583,1.679405498,0.096355024,0.2263289,-6.347960012
2134,-0.187224944,6.091221659,-0.977605166,0.330749464,0.520243622,-7.380958286
7780,-0.559930828,2.885779617,-2.329656062,0.0219396,0.077313808,-4.756824441
84676,-0.176969248,7.365269976,-0.546116767,0.586264304,0.743346936,-7.707790584
149420,-0.445125389,2.77128171,-3.063132455,0.002848876,0.016556412,-2.902863415
79927,0.062700084,1.715353204,0.308710337,0.758216996,0.863690076,-7.175196777
51042,0.133914854,3.471118214,0.686441821,0.494104505,0.671487411,-7.262162648
10256,0.018834158,2.075268917,0.075582261,0.939910188,0.96714771,-7.275058805
64793,-0.588907967,4.678098724,-5.236803294,9.77E-07,2.57E-05,4.448263594
83442,-0.122099007,5.523484995,-0.651316549,0.516412649,0.689145441,-7.578389481
91544,-0.401877037,3.245265384,-2.657552181,0.009233063,0.040628321,-4.009594344
79947,0.004249631,5.297017563,0.04543787,0.963853553,0.981238919,-7.782516342
3151,-0.44240681,6.403595197,-3.979221445,0.000135004,0.001487488,-0.461996183
6195,0.401709004,3.686257131,2.003294693,0.047991003,0.136915791,-5.556717515
101928728,0.061581121,1.457163141,0.227807528,0.820284843,0.899312539,-7.092814312
8289,-0.03413644,7.779489495,-0.285683941,0.775741405,0.873405859,-7.807175805
55650,0.4723514,3.293414473,5.208965472,1.10E-06,2.82E-05,4.495808638
84243,-0.082169703,4.266190319,-0.852777829,0.395924741,0.584029894,-7.291674552
54707,0.127304211,4.311505871,1.366475435,0.175011315,0.341765121,-6.713359308
63906,0.11801864,3.87645535,1.122877825,0.264315618,0.44935858,-6.960700037
10726,-0.164007384,6.25552047,-2.002895211,0.048034647,0.136951812,-5.873357837
388610,-0.113169571,5.226311855,-1.033861382,0.303822377,0.493453886,-7.233654238
115572,-0.207138891,3.651510143,-1.051339903,0.295766135,0.48420599,-6.965885897
6548,0.595904761,5.900922337,2.841217123,0.005498119,0.027535935,-3.919308871
23038,-0.070368481,5.840977184,-0.782637721,0.435783991,0.622131535,-7.528977037
84065,0.369976225,4.89628862,2.5141427,0.013611489,0.054641116,-4.643934906
644961,0.190648736,0.888901018,0.951359992,0.343832826,0.533534984,-6.597795317
84958,2.244709632,3.598361757,5.647243292,1.69E-07,5.75E-06,6.311500361
9064,0.651974777,4.610349516,3.987467394,0.00013105,0.001451716,-0.282834677
2827,0.394809432,1.503362445,2.045723986,0.043544349,0.127516357,-5.119358873
10163,0.137147877,6.428201451,1.140558361,0.256917384,0.440822317,-7.212630837
27245,-0.271955058,6.246485206,-1.518890125,0.132107104,0.281840332,-6.708878964
2537,0.798933233,4.234463169,4.04675346,0.000105716,0.001225267,-0.020124021
199870,0.061193604,3.320384955,0.308571641,0.758322185,0.863690076,-7.403696291
23673,0.422815164,5.287092759,2.115226468,0.037023946,0.113789265,-5.580979398
5511,-0.059326137,5.046692932,-0.776158386,0.439581137,0.625613382,-7.451190381
6118,-0.504203701,4.689673739,-4.594876181,1.33E-05,0.000222128,1.928105719
27293,0.112639145,3.133713502,0.637228068,0.525507098,0.696761844,-7.246358867
55113,-0.097218062,4.243744031,-0.827992619,0.409747308,0.597018552,-7.287517159
2140,0.055167214,5.135249432,0.457128236,0.64862119,0.790041967,-7.668798541
22826,0.104349049,5.992212327,1.002426033,0.318681171,0.508832534,-7.337493795
93974,0.344424053,6.937660036,2.650801224,0.009406412,0.041225955,-4.446961952
83667,1.103054421,6.342052005,6.181288026,1.58E-08,7.06E-07,8.349802105
54797,0.17574751,3.762610639,1.474666311,0.143604502,0.298128624,-6.49654526
65979,0.056616321,5.884102125,0.553590539,0.581158071,0.739376014,-7.686353876
1104,-0.396772818,4.178658531,-2.358082758,0.020416864,0.07332304,-4.88087339
8420,0.561438585,4.576968367,3.554239545,0.000592368,0.004877986,-1.703332388
6080,0.639392104,-0.066571131,1.709253775,0.090664705,0.216916635,-5.436984297
54952,0.045284098,3.917769267,0.471940417,0.638050171,0.78297683,-7.462339192
85028,0.216264879,2.698833364,1.161717904,0.248256874,0.431248164,-6.685630014
677838,-0.013941576,0.210677254,-0.065390902,0.948000005,0.972154936,-6.928689969
6883,0.330007775,4.143829791,2.806891081,0.006068339,0.029674591,-3.81205769
10691,0.176886145,3.409988436,1.183989644,0.23936746,0.420202602,-6.824562887
51441,-0.091042729,6.685967959,-1.162933065,0.24776589,0.430762101,-7.18918503
2035,-0.085602079,4.856425449,-0.77004402,0.443182028,0.628795327,-7.437248076
399474,0.548639643,1.817706164,1.31330352,0.192239925,0.36478324,-6.298898962
6429,-0.096002171,6.1290354,-0.846167267,0.399583154,0.587445167,-7.491758192
51102,0.005651519,4.100341064,0.070442911,0.943989028,0.969545871,-7.598722166
10076,0.341792425,5.219899263,1.662913567,0.099621535,0.23151372,-6.385929806
9672,0.68665982,7.972818005,5.197124404,1.15E-06,2.95E-05,4.155866212
9698,-0.033187113,7.054516164,-0.41145629,0.681663606,0.813972518,-7.780317311
79570,-0.427470474,0.523596667,-1.109634487,0.269954023,0.455850697,-6.358411903
9410,-0.321672046,4.243156071,-3.525317037,0.00065253,0.005261139,-1.765226312
51538,0.223929689,4.611151187,2.47950395,0.014916066,0.058480646,-4.692651826
2170,-0.591234749,8.816585307,-3.181380918,0.001979874,0.012348699,-2.950474181
347735,0.667802034,4.8846444,5.15706391,1.36E-06,3.42E-05,4.066961388
64129,-0.086333442,6.729227744,-0.455479369,0.649802452,0.790806205,-7.763613394
553115,0.208740177,5.40830949,2.634353728,0.009841158,0.042621138,-4.414668628
1307,-0.080545476,5.836631013,-0.558610553,0.577740205,0.736896149,-7.681067711
576,0.387711548,8.021335579,2.829941734,0.005679767,0.028248294,-3.960673585
90853,0.399285065,1.185376197,1.232464882,0.220813132,0.399568051,-6.359028039
8073,-0.09636548,7.098310283,-0.86406445,0.389726193,0.57804881,-7.489817053
10657,-0.23642807,7.348810645,-2.871059257,0.005042759,0.02571627,-3.872908758
55116,-0.228168779,3.354832113,-1.895755633,0.061028113,0.163800832,-5.732507918
23633,0.048777317,7.105777378,0.761464743,0.448263323,0.632735467,-7.573619557
200081,0.147037053,6.458590825,1.611188106,0.110452234,0.248604578,-6.572553445
79140,-0.754604786,3.471648929,-4.049860147,0.000104527,0.001215428,0.145416554
56063,0.195809855,3.934705622,1.682953763,0.095663733,0.22529811,-6.193965496
55721,-0.217409074,1.639922581,-1.156022841,0.250567172,0.433468457,-6.510943151
8668,0.006191179,6.677021064,0.081137788,0.935502854,0.964758432,-7.862944647
339483,0.916588085,1.130632886,4.519605756,1.78E-05,0.000286095,2.142537572
3065,-0.186898436,5.630830424,-2.34399814,0.021159224,0.075325993,-5.131880153
65108,0.093856926,6.939245684,0.808559797,0.42078611,0.608138144,-7.539261068
100128071,0.297717933,0.764029177,0.934656448,0.352332101,0.541894665,-6.561162659
81629,0.535814677,1.481974775,1.620419366,0.108452876,0.245692308,-5.834305737
55108,0.329543689,6.152124384,3.770393653,0.000282929,0.002693293,-1.167689607
