"ENTREZID","SYMBOL","84.1_DOX_0.5_3","84.1_VEH_0.5_3","17.3_DOX_0.5_3","90.1_DOX_0.5_3","90.1_VEH_0.5_3","75.1_DOX_0.5_3","17.3_VEH_0.5_3","75.1_VEH_0.5_3","78.1_DOX_0.5_3","78.1_VEH_0.5_3","87.1_DOX_0.5_3","87.1_VEH_0.5_3"
27434,"POLM",4.212810492,4.11290107,3.059454047,3.660524574,4.069292413,3.562741776,4.163231756,3.618945673,3.493087033,4.029279912,3.417423966,3.89643652
165,"AEBP1",9.799247429,9.73541114,9.751846954,9.340845191,9.311685882,8.777125364,9.540690922,8.790769999,8.882257669,8.776607832,9.412839361,9.279423844
5425,"POLD2",6.310525234,6.414283048,6.795469661,7.047354463,6.880677508,6.482554091,6.604068009,6.256065321,6.476925552,6.280213786,6.684373675,6.659555393
58498,"MYL7",12.26571554,12.18686264,12.61455058,12.34147463,12.25524424,12.73810112,12.54964401,12.27528887,12.5683367,12.27323315,12.72846695,12.69407274
2645,"GCK",1.676170404,1.762772124,1.05636978,3.341555082,3.547528467,3.201510618,1.361897361,2.899175708,1.850922161,2.174151252,2.395862771,3.45540072
10652,"YKT6",6.952310762,6.961061866,6.969199975,7.176119418,7.108459464,7.060253878,7.064335607,6.979982966,7.079143192,7.185994598,7.156620399,7.234984946
816,"CAMK2B",4.251647503,4.29782651,4.459622527,4.166011966,4.175913851,5.70569048,4.815878859,5.64936696,4.447323898,4.450750384,4.834028937,4.709452637
23386,"NUDCD3",6.229615872,6.273925984,6.2708489,6.351757624,6.458506606,6.428779635,6.233555503,6.409463712,6.372435029,6.383463819,6.498055709,6.62174715
54606,"DDX56",6.593543022,6.534124298,6.027954958,5.990563026,6.003380985,5.646614906,6.006407988,5.527164435,5.93617134,5.845041564,6.163401501,5.899807446
222068,"TMED4",7.083677901,7.129887552,7.28518911,7.004638877,6.954168918,7.056003543,7.175174587,6.984794242,6.983055155,6.804876798,7.008706944,6.841277494
4967,"OGDH",8.323105112,8.297565251,8.69383767,9.055164818,9.00511382,8.571157299,8.665982422,8.535475016,8.449648929,8.341208883,8.862681522,8.756000057
83637,"ZMIZ2",6.217677879,6.094257172,5.968499515,6.568887697,6.540618976,5.825393199,6.130103473,5.958520698,5.945913813,6.187023006,6.049930447,6.075012039
5478,"PPIA",7.696502453,7.772192673,7.937608778,8.308850536,8.085195822,7.878204191,7.648530933,7.51293146,7.864710441,7.748787981,8.311689983,8.105345737
94239,"H2AZ2",6.439471261,6.582710454,6.483998582,6.390430143,6.326855702,7.051740649,6.341829068,7.099153709,7.159492919,6.931875714,6.688048748,6.619764339
5814,"PURB",6.362706251,6.45471352,5.945556459,6.119268731,6.103096716,6.347643851,6.364078475,6.547385306,6.216614177,6.474322393,6.1869687,6.220797677
285958,"SNHG15",3.321650285,3.177822547,2.410856944,3.62712126,3.29941277,2.732762675,3.371987357,2.355375112,3.177424703,3.280064407,3.435026974,2.982497537
83605,"CCM2",4.893863847,5.108565605,5.106925493,5.404589221,5.362487805,4.758239193,5.240782404,4.69080737,4.842213909,4.899117267,5.511513345,5.612672101
23148,"NACAD",4.050980043,3.906301493,2.950997764,4.518508539,4.592230227,2.416457601,3.210529012,2.684639277,3.046706894,3.45386786,3.579208609,4.053539548
9238,"TBRG4",5.918414413,5.911294159,6.026740969,6.376258603,6.447443326,5.975466019,6.191979303,5.791611181,5.782749806,5.857754646,6.173923368,6.006854687
107,"ADCY1",2.517417355,2.894027895,3.915273614,4.292139517,4.025327446,3.655558125,3.642772765,3.986134715,3.283682097,3.468677256,3.973817405,3.792308332
641977,"SEPTIN7P2",2.911598548,2.663771723,2.930371554,3.103231367,2.999577407,3.116986665,2.989409501,2.92610649,3.17005469,3.003257282,3.274819541,3.138360873
3486,"IGFBP3",9.211544513,9.043153139,9.232499105,8.09084601,8.037730039,7.696271734,8.500307042,7.869508757,7.493903699,7.510179559,8.362019107,8.354007611
64759,"TNS3",6.279539368,6.34016938,5.779623574,5.674956104,5.825384098,5.575149815,6.447985454,5.916611516,5.275536732,5.800374157,5.456553596,5.884474665
168507,"PKD1L1",1.199316678,0.395957143,0.8522125,-0.273379783,0.834607576,-0.672748607,1.233271318,-0.008577891,-0.416554669,0.011954661,-0.097679357,0.49702365
3364,"HUS1",4.251647503,4.108080821,3.73672358,4.10261318,4.20247911,4.063862515,4.240561774,3.929588062,4.08540907,4.198740425,4.175778519,4.353122032
7378,"UPP1",5.573114751,5.532145643,5.831993599,5.652995862,5.41832702,5.416218777,5.509071951,5.286880041,5.642011472,5.507721595,5.849016379,5.335022179
168448,"CDC14C",0.593848118,1.163001963,0.895420702,0.953684317,1.083573655,1.178344888,1.092044814,1.520172826,1.543907717,1.522970657,0.091798839,0.750013606
375567,"VWC2",3.453355339,3.223108835,4.182769216,3.836458445,3.483980363,4.989778223,4.297966465,4.593367024,4.975019569,4.416788561,3.274819541,2.862420197
63979,"FIGNL1",2.911598548,2.871449899,2.706059473,3.078730238,3.009641261,3.505706599,3.066943177,3.244087304,2.876029651,3.092013833,3.087169866,3.285700363
2887,"GRB10",5.236997195,5.339962957,4.560383193,5.615162716,5.720533291,5.112189402,5.423224553,5.269460523,5.121672852,5.589602379,5.072014408,5.203517204
23242,"COBL",3.005484458,3.168592171,3.389165047,4.061525847,4.093150614,5.155211013,4.086183803,5.040104405,4.916764744,4.43198149,3.268287802,3.419376966
23480,"SEC61G",5.316487687,5.480863899,5.500614376,5.819974704,5.577328753,5.537028133,5.296167469,5.164056555,5.491968145,5.149414921,5.556436365,5.50507195
1956,"EGFR",4.103823646,4.160237961,3.203941762,3.355220133,4.074095722,2.416457601,3.661640465,3.207966775,3.573496027,4.233840297,3.261726357,3.659633714
55915,"LANCL2",5.600118172,5.602380807,5.463410818,5.482924364,5.477533843,5.453320055,5.232393332,5.459646459,5.505207313,5.728362212,5.785252831,5.756770407
81552,"VOPP1",5.679805179,5.761257216,5.465204341,5.826120889,5.818244536,5.245073727,5.66525446,5.162169979,5.28409618,5.591295014,5.619378861,5.493568327
360132,"FKBP9P1",3.879737626,3.922865391,4.106677035,3.771697479,3.51257008,3.902791324,3.837873186,3.56284978,3.80523327,3.490610156,4.270332305,3.887674383
349075,"ZNF713",3.377345264,3.483467039,2.077312412,3.355220133,3.621579227,3.191211999,3.009187047,3.486503906,3.235067414,3.533500291,2.897040798,3.649302993
51373,"MRPS17",3.045327502,3.223108835,2.971333234,3.64391959,3.61500222,3.393402705,3.301557741,3.286271061,3.432778143,3.431364769,3.541785975,3.541710974
2631,"NIPSNAP2",6.432915022,6.573123242,6.873851355,7.14695493,7.101418635,7.517706103,6.635425284,7.382082204,7.299900897,7.104778485,7.281068685,7.321296693
5723,"PSPH",4.560877153,4.665749582,4.36672708,4.459634161,4.364164838,4.47807162,4.180777964,4.077052037,4.858352832,4.642538919,4.459960976,4.492561867
908,"CCT6A",7.78447471,7.890602634,7.956858293,8.027181453,7.874889692,7.760805989,7.674695767,7.617142039,7.784030527,7.743850279,8.094429177,7.856988734
25870,"SUMF2",6.777042105,6.886315396,6.431756944,6.599350639,6.582517116,5.914168984,6.118769443,5.852543037,6.339963425,6.324644893,6.576815547,6.494071293
51142,"CHCHD2",4.050980043,3.99252279,-2.226981519,5.876740505,5.675414023,4.719348927,-1.404003008,4.173857368,5.66185169,5.264213784,0.259255895,0.007962451
728927,"ZNF736",1.301564603,0.574300586,-1.034959196,3.09511047,3.097189808,-1.451769028,-0.882822318,-0.309978676,2.980838695,3.237462923,-0.315860054,-0.972562999
649395,"YWHAEP1",1.334097919,1.902951697,1.667842134,1.716958981,1.391294885,2.033980595,1.054467127,1.633443694,1.832366933,1.578640522,1.966270016,1.976750856
340252,"ZNF680",2.166324123,2.070898396,-0.290993347,2.19843311,2.39352988,2.101527601,0.195601982,2.597975361,2.358551295,2.86457013,0.501277513,0.825361177
51427,"ZNF107",2.652540383,2.777429344,2.095954099,1.737973767,2.497307284,2.306256245,2.751827024,2.597975361,2.552407577,2.772085287,2.296648048,2.247193963
7697,"ZNF138",1.774272261,2.166731174,1.64270388,1.358330801,1.193603238,1.963115025,1.916867419,1.910153398,2.103927789,1.981084831,0.545165221,1.29175258
10793,"ZNF273",1.089265605,0.920635392,-1.034959196,-0.550739191,0.078025979,-1.21421591,-0.617226473,0.296715435,0.479839003,0.754190408,0.819860002,0.586374576
51351,"ZNF117",5.581607742,5.701710904,4.423178946,2.39646454,3.161790051,3.015574224,4.514088988,3.750326016,3.681108371,4.203174895,2.565288374,3.085702777
2086,"ERV3-1",4.944786485,4.881660887,4.61310326,2.243216496,2.482931208,2.774750475,4.189471686,2.815228938,3.445043295,3.512214604,2.596910364,2.650873402
643180,"CCT6P3",2.867826439,2.871449899,2.565995572,2.435581096,2.497307284,2.267568963,2.629381879,2.187456765,2.552407577,2.511047662,2.454576696,2.19132438
168374,"ZNF92",3.329739563,3.505628784,2.730126634,3.174332903,2.805279057,3.281355397,3.158344558,3.313723543,3.242113472,3.13906134,3.307041882,2.770087581
441242,"LINC03006",0.884848483,1.125330716,0.126660515,0.44145972,0.152582289,-0.279960545,0.263047241,0.877708037,0.526756271,0.847792903,0.456012711,0.007962451
644619,"INTS4P2",0.840244399,0.782248176,0.561651596,0.540473818,0.641022199,0.028451299,0.050445109,0.121388143,0.8918633,0.801750642,0.149804554,0.825361177
643253,"CCT6P1",3.055118677,3.205164542,2.730126634,2.570565068,2.67222279,2.551407922,2.467254213,2.552609603,2.848592899,2.467474547,2.658148014,2.314119389
154807,"VKORC1L1",6.440405439,6.566110489,6.307300638,6.345780727,6.34385991,6.235600164,6.358307282,6.42055401,6.298318364,6.416301241,6.358203788,6.43740992
2990,"GUSB",5.809832025,5.616026655,5.643689162,5.640494727,5.728171832,5.512421704,5.376403682,5.437979692,5.593251233,5.238520919,6.117807156,5.785355997
435,"ASL",4.036225768,4.127265932,3.586627753,4.252527542,4.135125637,3.375322095,3.655378609,3.405891033,4.000698826,4.024276401,3.945438923,3.930962407
27297,"CRCP",4.774481909,4.881660887,4.853916282,4.977537677,5.042940485,4.950628357,5.005047553,4.987805605,4.998094707,5.112172211,4.77995322,5.072407677
8460,"TPST1",4.486848907,4.513673282,4.124945492,4.078101461,4.249946893,4.223978448,4.372390171,4.398807005,4.339764263,4.498436598,4.28658362,4.515493979
285908,"LINC00174",1.843704919,2.185156847,1.53752737,2.003951498,2.580679321,1.092411195,1.937657539,1.589196716,1.268285167,1.522970657,1.275632999,1.704775493
100289098,"LINC03011",0.361092321,0.263501719,1.05636978,0.3351461,1.157851061,0.563604624,0.805786339,0.296715435,0.160917831,0.601310291,1.301453755,1.684682792
493754,"RABGEF1P1",4.22153174,4.048945527,3.532912862,4.006300823,4.406673458,4.312158194,4.057977217,4.417906715,4.241225885,4.322109441,3.734177186,4.250924843
154881,"KCTD7",4.550531427,4.645931992,3.850878903,4.146497469,4.279360251,4.249018313,4.507151182,4.482832068,4.205624172,4.534074869,4.078329116,4.478041958
100996437,"LOC100996437",0.361092321,0.629164279,-0.615542559,-0.360040434,-0.366522339,0.563604624,-0.028004986,0.240607562,1.153388741,0.489576977,0.956145016,0.299782909
27342,"RABGEF1",5.104184368,5.183796569,4.949267173,5.243090644,5.126238845,4.944509878,4.884409509,4.924664188,5.161239808,5.017149506,5.148696312,5.192886999
644794,"LINC02604",1.952479816,1.880514014,1.166295465,0.917299062,1.04494985,0.282404004,1.199239501,1.083098428,1.123175695,1.73381619,1.222562323,1.264937462
55069,"TMEM248",6.810665265,7.028941376,6.757917891,6.62848044,6.65082392,6.639448681,6.826588794,6.788424968,6.65444191,6.726948718,6.621061989,6.632276362
51119,"SBDS",6.987250082,6.873590636,6.905238874,6.808129531,6.709111269,7.084105411,6.821703962,6.896204066,7.066298303,6.856462462,7.161915711,7.238004218
55253,"TYW1",5.217511174,5.250931677,4.772241822,4.245207037,4.735549921,4.519820768,4.918799155,4.796747092,4.483449418,4.871522825,4.433933196,4.59300201
5382,"PMS2P4",1.050633859,0.629164279,1.017784364,0.44145972,0.223474235,0.852102127,1.092044814,0.548552473,1.123175695,0.977709647,0.259255895,0.629057054
64940,"STAG3L4",3.907026339,4.250492454,4.147460487,4.334147166,4.22424917,3.964563438,4.202414824,3.814190737,4.369025396,4.276547318,4.499537756,4.400088592
26053,"AUTS2",6.999345037,6.994095079,6.638221044,6.629183627,6.935154365,7.071527265,7.515273092,7.580882893,6.860782533,7.350942622,6.179155665,6.67491491
64409,"GALNT17",5.646191082,5.495702771,5.759301379,6.5036625,6.548406333,6.146459714,5.723281893,5.981169164,5.394147005,5.32447883,5.674758975,5.680190885
441250,"TYW1B",2.922337168,2.860026999,1.832519104,3.212370301,3.540604229,3.851395704,2.408893364,4.458441869,1.588818408,2.278693639,3.261726357,3.960509295
155370,"SBDSP1",5.048906265,4.990431094,4.516082604,4.437323308,4.509542465,4.70131892,4.840926542,4.587755777,4.553094934,4.498436598,4.66282486,4.945171672
9883,"POM121",6.582583745,6.695458844,6.459914331,7.090884971,6.992731261,6.358038894,6.865083209,6.622714488,6.387606702,6.634754545,6.520215498,6.337997704
260294,"NSUN5P2",3.716578496,3.490892178,4.040851784,3.485191188,3.621579227,3.159867559,3.881446901,3.258286047,3.283682097,3.490610156,3.435026974,3.108506277
378108,"TRIM74",1.126889811,1.086649373,0.937372375,0.761822523,1.121190329,1.136017774,0.327479787,0.638144802,0.961821656,0.801750642,1.537038367,0.931481445
100101148,"FKBP6P1",0.593848118,1.006029014,1.017784364,-0.452241229,0.223474235,0.202618872,0.3891573,0.402780866,0.160917831,-0.354391635,1.110178802,0.401771425
442578,"STAG3L3",3.539577638,3.691109345,3.455629181,2.958545329,3.097189808,3.231972589,3.843392417,3.486503906,3.727033174,3.655012864,3.194416407,3.401022061
100093631,"GTF2IP4",6.824327613,6.797039035,6.613365618,6.70184249,6.77696725,6.909004059,6.676202153,6.943103028,7.017854964,7.052899885,6.84112962,6.859876422
55695,"NSUN5",5.001588058,4.977274909,4.757680548,5.422548597,5.410752356,5.103978048,5.159045149,5.006852307,4.977132626,5.0421173,5.014633716,5.229755008
8326,"FZD9",2.545473399,2.540388319,3.491272124,4.110692072,3.440004579,3.291032309,3.149460639,2.342104723,3.612080064,3.082417379,3.661267596,2.587356372
9031,"BAZ1B",6.705019247,6.713819078,6.253310099,6.701173849,6.823349558,6.548584026,6.812588016,6.874476459,6.269297087,6.664002053,6.649613865,6.84071013
9275,"BCL7B",4.557436815,4.563821759,4.115840179,5.018906385,5.121606316,4.93836534,4.787528357,4.879450253,4.723884525,4.800135318,4.637706573,5.119943908
26608,"TBL2",5.67505085,5.564175249,4.778025427,5.110384606,5.304400022,4.812998707,5.568597902,5.042157432,4.758694735,5.107448539,4.777655477,5.087790354
155382,"VPS37D",1.515248955,1.463961829,1.093950039,2.300844007,1.860312118,1.336230483,1.508060269,1.44767991,1.813569944,1.758130427,2.347108121,1.684682792
84277,"DNAJC30",4.338397126,4.419542707,4.370560043,4.986346003,4.762581269,4.751245767,4.781790784,4.455363896,4.670041826,4.561964896,5.032088819,4.997012856
114049,"BUD23",6.197927356,6.255517094,6.672003987,6.513598179,6.38503062,6.545555458,6.437988123,6.293603157,6.597204705,6.402870345,6.734399548,6.506286615
6804,"STX1A",2.073030455,2.451850881,1.481916596,2.44838776,2.482931208,1.478529186,2.183754978,1.778422536,1.832366933,1.851485726,1.701216287,2.327139826
83451,"ABHD11",4.103823646,4.018443348,4.283788894,4.563348587,4.455347612,4.588134039,4.285856288,4.299320798,4.346318218,4.289116734,4.386469397,4.111131673
1365,"CLDN3",0.970121238,0.875965177,-0.881202852,0.841654206,1.618716284,0.118161761,0.712358767,-0.488138173,0.700510365,0.935690685,-0.239407799,-0.0582184
1364,"CLDN4",0.746672964,0.331249008,-0.742266434,0.44145972,1.815121625,0.563604624,0.3891573,-0.078232595,-0.172170204,0.303859189,-1.449447691,0.931481445
3984,"LIMK1",4.797995987,4.812231412,4.663964517,5.448278592,5.500909347,4.443780015,5.012415846,4.584941948,4.74883437,5.165411087,4.786824573,5.18932612
7458,"EIF4H",7.398791907,7.58018946,7.654075002,8.04678808,8.016676807,7.839985804,7.610194117,7.765241816,7.773734717,7.774344115,7.972154391,7.906624758
7462,"LAT2",0.422895267,-0.328443195,1.093950039,0.917299062,1.157851061,-0.39938929,0.3891573,-1.062891275,-0.416554669,0.303859189,0.988295574,0.542390727
5982,"RFC2",3.532586029,3.849673352,3.505286338,3.93983659,3.735109378,4.297830789,3.356630775,4.108742079,4.146768401,3.898671158,3.949527329,4.092188606
7461,"CLIP2",4.276969918,4.293587016,3.856356281,4.953033759,4.815170392,2.906490481,4.019489534,2.978505261,3.109698642,3.642005962,4.129679266,4.2058156
9569,"GTF2IRD1",4.720130662,4.739290979,4.287848345,4.539607441,4.8879002,4.564391095,4.827064884,4.742225984,4.251737308,4.939543857,3.584476329,4.340335021
2969,"GTF2I",6.779997166,6.731948585,6.842455903,6.800033762,6.814048069,7.00399815,6.91573514,7.058655626,7.006520467,7.057805271,6.651497382,6.734157327
84163,"GTF2IRD2",3.753127964,3.684648517,3.44839369,3.962333275,4.097875271,4.258913825,3.175949944,4.181328306,3.716953255,3.837231815,3.757683943,3.952128894
442582,"STAG3L2",3.288831825,3.318000923,2.991386044,2.80768832,3.266218188,3.221889896,3.489287918,3.300062599,3.304025723,3.490610156,2.98730278,3.138360873
5383,"PMS2P5",0.593848118,1.006029014,0.937372375,0.953684317,1.083573655,2.056849465,1.199239501,1.566553708,0.780122091,1.27594819,0.988295574,0.931481445
729438,"CASTOR2",5.356629415,5.388475124,4.964563826,5.259533818,5.52916879,5.262393593,5.538291411,5.749511599,5.240781887,5.628039231,5.199360708,5.676380288
81554,"RCC1L",5.571410137,5.497546945,5.918320108,6.134207177,5.993273212,5.876100393,5.800504749,5.631751684,5.833781867,5.695690274,6.120529437,6.049706127
389524,"GTF2IRD2B",4.64432269,4.717302999,4.583685625,4.907386069,5.121606316,5.048007809,4.417490453,4.946750649,4.783054773,4.700147261,4.811743185,4.949388213
2970,"GTF2IP1",7.365735097,7.350002221,7.220825507,7.184755025,7.278328879,7.407481764,7.246686518,7.453239018,7.503098136,7.546841465,7.315531116,7.335461496
5380,"PMS2P2",0.083422973,0.192415669,0.807670168,-0.114267177,0.152582289,0.743523994,0.559789869,0.350722659,0.275239281,-0.071284148,0.149804554,-0.127581745
54441,"STAG3L1",3.620936198,3.438095331,3.358613199,3.002626722,3.10659741,3.241985305,3.854367938,3.539786106,3.584625735,3.761078396,3.072248514,3.350902367
541473,"FKBP6P2",0.746672964,1.086649373,0.8522125,0.633126689,0.691907726,0.028451299,0.893529858,0.501579664,0.927266484,0.754190408,1.195276472,0.351678214
375593,"TRIM73",0.646609075,0.117644634,-0.197229407,0.677313246,0.879201074,0.429844718,0.505124409,0.05786814,0.927266484,0.801750642,1.019745245,0.931481445
155400,"NSUN5P1",5.300112951,4.987809437,5.296151055,5.005970281,5.142336548,4.675692258,5.255346914,4.433632229,5.07705501,4.976279888,5.004844398,4.436591124
100101267,"POM121C",6.441339012,6.623815677,6.085056834,6.913484602,6.862051635,6.236852409,6.67077963,6.453322379,6.340784186,6.61492152,6.183501462,6.178318235
442590,"SPDYE5",0.646609075,1.337879757,0.714234642,0.720186587,0.291045204,0.118161761,0.663273596,0.722497204,-0.249122016,0.654090995,-0.573018626,0.071240077
5387,"PMS2P3",2.20201544,2.148067126,1.876312237,2.104466947,2.067193848,1.862864694,1.785412473,1.873727184,2.00798183,2.48214563,2.044803459,2.219529604
3092,"HIP1",6.448785932,6.611095654,6.58725118,6.355161909,6.408990557,6.768007522,6.597550636,6.919285732,6.893035484,7.11951601,6.341188625,6.727420909
57414,"RHBDD2",6.148478477,6.156277132,6.650884038,6.841280127,6.686548699,6.49934705,6.377455486,6.334383581,6.349781876,6.118246739,6.599108387,6.293083454
5447,"POR",6.529139602,6.492193114,6.661091504,6.385444303,6.57151933,6.405582672,6.646517541,6.453322379,6.393156291,6.24838452,6.414746656,6.331550986
83862,"TMEM120A",5.039072693,5.000870338,5.093073118,5.435470954,5.473903757,5.176250096,5.034297586,5.09057347,5.26865242,5.225500838,5.467999359,5.34465835
51657,"STYXL1",3.7410474,3.802713958,3.941278956,3.935294848,4.162445505,4.000395748,3.876071617,3.828535747,4.202015199,3.993885349,3.941338898,4.045683919
4191,"MDH2",8.044941182,8.059599521,8.607962136,8.700595571,8.614075711,8.620682417,8.41507924,8.339891723,8.413826472,8.174795184,8.524996532,8.432163884
222183,"SRRM3",-0.166701642,-0.554339536,-0.615542559,1.758686834,1.925549722,0.028451299,-0.393007232,-0.309978676,-1.229302754,-0.846640661,0.629127649,0.071240077
3315,"HSPB1",9.145913839,9.201160226,9.579691883,10.55598909,10.45880387,10.24490315,9.686481614,9.939905546,10.13457894,9.697306973,10.36679797,10.47154726
7532,"YWHAG",8.303472305,8.336465532,8.435037877,8.586652937,8.449855862,8.529611483,8.440110731,8.471975667,8.484232028,8.546222703,8.442729513,8.404213396
136853,"SSC4D",1.909948864,1.989367539,1.71684155,1.799241618,1.967458151,1.938697931,1.42215082,2.047303519,1.610760134,0.977709647,2.133726846,2.147954877
7784,"ZP3",-0.469479103,-0.682104625,-0.615542559,0.220370413,-0.083747135,1.938697931,-0.292741478,1.611489828,0.036751663,-0.706962937,0.091798839,-0.277193713
113878,"DTX2",2.856672707,3.0327537,1.692549858,3.256729691,3.526655247,1.963115025,2.751827024,2.095550015,2.434332239,2.807465498,2.586446525,3.467211483
105375355,"UPK3B",0.970121238,0.733003241,0.761708687,-0.550739191,-0.5914384,0.028451299,0.448305753,-0.691439995,-0.946971678,0.303859189,0.587757157,0.542390727
100133091,"LINC03009",1.59795221,1.762772124,1.424075984,1.245458362,0.922457421,1.136017774,2.183754978,1.344983092,1.268285167,1.096887593,1.57986737,1.490021953
22932,"POMZP3",1.909948864,1.925045753,1.130576184,2.088193204,1.537575827,3.578631798,1.508060269,3.272346409,1.775224895,1.435218336,1.813145425,1.394290606
441263,"DTX2P1-UPK3BP1-PMS2P11",1.650565989,1.687219979,0.761708687,1.607032487,1.946656104,1.001032868,1.714902144,1.083098428,1.400123851,1.522970657,1.351748914,1.622669053
57639,"CCDC146",1.301564603,1.086649373,0.197423222,0.3351461,0.476620203,0.028451299,0.050445109,0.240607562,0.431344524,0.847792903,0.629127649,0.401771425
10875,"FGL2",1.676170404,1.880514014,0.937372375,-0.894425068,-0.171987425,-1.21421591,-0.110967552,-0.151421659,0.160917831,0.654090995,-0.097679357,0.586374576
54103,"GSAP",2.586560246,2.49679868,1.617119825,1.023812456,0.291045204,2.207520436,1.479988385,1.997387577,2.494577535,2.830579288,2.060009879,1.664306298
5782,"PTPN12",6.434791276,6.438485049,5.265601249,5.953985306,6.174165425,5.230060814,5.676120581,5.645320945,5.727337712,6.329723606,5.713740761,5.933189621
100505854,"APTR",2.822684595,2.916257987,3.638414296,3.569670712,3.447427595,4.017983597,3.617225746,3.545586683,3.612080064,3.505049009,4.00164842,3.833953706
222194,"RSBN1L",4.070420586,4.272200638,3.878060175,4.086318394,3.969706809,4.02959083,3.792942317,4.333250874,4.303175432,4.374163713,4.257198147,4.04961708
85025,"TMEM60",3.759130522,3.468501123,3.411661697,3.725096865,3.608395092,3.877322371,3.317508583,3.449856806,3.838156569,3.446405762,4.028952693,3.585715238
57157,"PHTF2",7.096772584,7.154642311,7.013385497,6.534017733,6.641145993,7.183567479,6.858284107,7.181555168,7.196690239,6.993976427,6.895651266,6.852578168
9863,"MAGI2",3.1856443,2.813408893,2.669188773,3.528049218,3.685751015,3.570708663,3.009187047,3.760337259,3.457205053,3.724527349,3.026535528,3.502074485
100505881,"MAGI2-AS3",5.569703506,5.647927446,5.211065734,4.801567926,4.874195508,5.506203957,5.366854365,5.627655893,5.782749806,5.859160321,5.360028671,5.631163312
2770,"GNAI1",4.973466802,4.91791848,5.090751402,4.563348587,4.46999979,4.998663905,4.594840128,4.985673698,5.282388348,5.306043854,5.264805986,5.082041054
948,"CD36",3.074503903,2.938150733,4.069431136,1.819099366,2.047790683,4.023798887,3.787226278,3.977578189,3.62291716,3.184622917,2.565288374,2.402887188
10512,"SEMA3C",5.801130992,5.698507758,6.524127112,4.162130126,4.364164838,5.240086761,6.351544913,5.551870808,4.953717007,5.022177752,5.810198372,5.780630892
781,"CACNA2D1",7.614450706,7.498745558,7.961948413,7.215983894,7.257365616,7.585625874,7.926860131,7.665555576,7.573919429,7.476230489,7.395629225,7.325357991
27445,"PCLO",1.397043051,0.920635392,0.807670168,0.879972363,0.834607576,1.478529186,0.263047241,1.980357621,1.092316367,1.171199262,-0.03171595,0.896968127
9723,"SEMA3E",4.803815108,4.612285461,4.263318512,3.256729691,2.770190828,4.213839533,3.517181167,4.411568199,4.165420061,4.534074869,3.294239177,3.238239702
10371,"SEMA3A",6.118441631,6.116028652,5.942984562,5.4322512,5.599153726,5.528872532,5.608040954,5.95743328,4.770926169,5.144811821,5.39642496,5.243555804
223117,"SEMA3D",4.936864605,5.094012384,4.195790336,3.441020895,3.232241816,3.851395704,4.227957866,4.139750958,4.104865675,4.220777713,3.776217417,3.659633714
222223,"ELAPOR2",5.439328313,5.47713021,5.618122729,4.274268787,4.368081433,5.019186777,5.551839621,5.304091737,4.964407606,5.176729298,5.101709133,5.060762069
9988,"DMTF1",6.173414766,6.165586382,5.778181444,5.546841396,5.691132298,5.23257384,6.012545065,5.488540373,5.497867224,5.736033391,5.455116469,5.476139053
79161,"TMEM243",1.650565989,2.166731174,1.235185634,1.302998153,1.157851061,1.092411195,1.479988385,1.175776786,1.497553926,1.73381619,1.470312204,1.856173662
11257,"TP53TG1",0.840244399,0.920635392,0.761708687,1.215804354,1.421761728,1.836674517,0.559789869,1.566553708,2.236849629,2.001596415,1.813145425,2.162556719
54677,"CROT",3.297106694,3.591020631,2.844784894,2.787671786,2.948177365,3.191211999,2.864688069,3.313723543,3.498981548,3.63545827,3.661267596,3.265550954
5244,"ABCB4",1.866125906,1.304559035,1.332720002,2.725899902,2.948177365,4.135437573,1.266518821,4.411568199,3.038635964,3.393061587,3.332311412,3.210401435
5243,"ABCB1",0.646609075,0.574300586,0.450156153,0.879972363,-0.00059426,0.202618872,0.124848397,-0.008577891,0.740865307,0.654090995,-0.03171595,-0.44413537
55972,"SLC25A40",4.208430018,4.192473239,3.850878903,4.023519391,3.868275265,4.052528839,4.004787756,3.938433116,4.033558549,3.968061084,3.961723486,4.277999239
10926,"DBF4",2.727928831,2.980964084,2.410856944,2.42265973,2.770190828,3.02720078,2.509525962,2.890085895,2.929385736,2.982769466,2.309429488,2.671439155
53616,"ADAM22",3.005484458,2.405457556,2.81133396,2.593806236,2.828205896,3.211736241,2.84281115,3.510428146,3.556638801,3.296758897,2.697575111,2.598138646
6717,"SRI",5.260461474,5.388475124,4.951827905,5.275791691,5.389714605,5.557217681,5.017307217,5.516866952,5.719785981,5.678276472,5.459423561,5.632475088
442523,"DPY19L2P4",0.840244399,1.086649373,0.32931688,0.095668173,0.588276054,0.626104267,-0.198993556,-0.078232595,-0.249122016,-0.846640661,0.587757157,0.245950995
261729,"STEAP2",2.764195447,2.813408893,2.302671974,-0.273379783,-0.00059426,1.810000089,1.738790543,2.014218849,0.995568492,1.134521839,0.149804554,0.299782909
79846,"CFAP69",1.486592999,1.199714528,0.197423222,-0.656457963,-0.083747135,-0.672748607,0.759828706,0.240607562,0.572195697,0.368458217,0.501277513,-0.127581745
85865,"GTPBP10",3.939105723,3.997744292,3.327400333,3.447414338,3.765122251,3.699819018,3.837873186,3.709571528,3.681108371,3.993885349,3.584476329,4.103584268
