"ENTREZID","SYMBOL","87.1_DOX_0.5_48","87.1_VEH_0.5_48","17.3_DOX_0.5_48","17.3_VEH_0.5_48","84.1_DOX_0.5_48","84.1_VEH_0.5_48","90.1_DOX_0.5_48","90.1_VEH_0.5_48","75.1_DOX_0.5_48","75.1_VEH_0.5_48","78.1_DOX_0.5_48","78.1_VEH_0.5_48"
6895,"TARBP2",5.163734119,4.663204426,5.335297387,4.626572113,5.031217159,4.55853816,5.274024914,4.740690699,4.58005244,4.774729117,4.766071098,4.711490494
11016,"ATF7",4.477670986,4.531591154,4.907592787,4.549096896,4.790550457,4.579406086,4.91599725,4.603137256,5.355692632,4.440558638,5.376136572,4.479084989
517,"ATP5MC2",5.46125017,6.719167168,6.216305488,6.587204465,6.3141929,6.682305995,6.646862501,7.347264561,5.165501422,6.813247295,5.04654934,6.943836543
57658,"CALCOCO1",8.137425136,7.143566187,8.245514917,7.122652212,7.951733938,7.175790974,8.182750666,7.071533761,7.260199143,7.0562186,7.546577404,7.074754552
23583,"SMUG1",4.376994388,4.053026008,4.615806662,3.728390182,4.453931206,3.969742626,4.678910531,3.724849105,3.82004963,3.806956346,4.756261019,4.068614206
23468,"CBX5",5.010851948,7.270552535,5.894880997,6.984344311,6.599513571,7.363444809,6.442622535,7.409524079,5.36019668,7.389740053,5.086245258,7.374975448
3178,"HNRNPA1",5.995002368,6.917923763,6.720082522,6.961420027,6.673254581,6.823836502,6.599558887,7.059353066,5.613219789,7.08135137,5.260604076,7.182459288
22818,"COPZ1",5.865974913,5.678338061,6.031689557,5.65581435,6.015323256,5.569332152,6.047541363,5.825363968,4.733745063,5.57797197,5.244320383,5.714590882
25946,"ZNF385A",6.820645928,3.66910463,5.929067737,3.551875243,6.565385974,3.456255876,6.48007423,3.808737676,3.539411904,3.752920163,4.845327012,3.36968038
3678,"ITGA5",7.512688092,8.285357978,7.967682153,8.982954628,7.479485076,8.539313565,7.456132428,8.368687161,7.813770743,8.359605624,7.234892204,7.868992201
5502,"PPP1R1A",2.840389106,4.179582324,2.233098778,4.230573443,3.515883409,4.343608579,3.74752119,4.083525125,3.210759921,4.744838982,3.152735019,4.921943507
3679,"ITGA7",7.914309027,8.422755935,7.968595547,9.294575996,8.209958444,8.897101882,8.415928173,8.382197166,9.437578608,9.225549707,8.086954668,8.454854551
2647,"BLOC1S1",2.280785701,2.852456801,2.86609206,2.951552366,2.800367403,2.92595722,2.909480806,2.686311492,2.176662226,3.364695011,2.159591977,3.049485226
967,"CD63",9.512666064,9.367308091,9.366070127,9.048403332,9.264055408,9.394019172,9.263169792,9.359298841,9.271770413,9.162767457,9.31070886,9.18370178
10220,"GDF11",5.885652677,5.304706649,5.654214119,5.516590985,6.247115452,5.689373973,6.382838034,5.545205613,6.180067646,6.219623834,5.839625471,5.961441276
84324,"SARNP",4.740665269,4.946540546,4.996255725,4.766950182,4.898219537,4.7300914,5.08404947,5.1702724,4.049317997,4.946510091,4.278281994,4.960084157
29095,"ORMDL2",5.936065001,4.259411411,5.555539476,4.359945908,5.436289569,4.640257702,5.363875671,4.498759411,4.87262946,4.141156035,5.500832846,4.557471263
85406,"DNAJC14",5.40270303,5.436478518,5.866413445,5.525812241,5.715666688,5.541243276,5.806057516,5.821041656,5.355692632,5.392818999,5.334987513,5.559264966
440104,"TMEM198B",3.287648371,2.983603194,3.217078531,2.813795566,3.187555648,3.11885396,3.720563014,2.830898858,3.563047417,2.74398203,3.715291362,3.17586664
4327,"MMP19",-0.406215414,-0.33800483,-0.157586512,-0.205841469,-0.253108728,-0.447592158,0.674198155,0.978016853,0.596674709,-0.693469667,0.414833766,-1.222017253
84305,"PYM1",4.183889577,3.85678929,4.350260631,3.492911949,4.236702053,3.402622083,4.5713678,4.107384772,3.379995357,3.742874195,3.868853632,3.699268868
102724112,NA,-1.138450296,0.826185029,0.215061046,0.353871258,0.03266392,0.770635841,-0.001501286,0.848098498,0.253551231,0.546286828,-1.28221839,-0.308159157
1606,"DGKA",6.132086423,4.355957114,6.278519075,4.797727616,6.240115999,4.793976306,6.619396744,4.462218399,3.531446561,4.156373681,4.509987084,4.583767481
6490,"PMEL",3.62271869,3.66910463,2.746220473,4.137394464,3.148214499,3.995849357,4.760580758,5.71322005,4.341234518,3.681083477,2.525733131,1.920461249
1017,"CDK2",4.859862516,4.68539526,4.372515448,4.404618895,4.114447292,4.6665003,4.121809237,4.719172972,6.100197291,4.91554123,6.090559754,4.78416113
5869,"RAB5B",7.278786219,7.163464955,7.316338804,6.977639605,7.214338567,6.967302077,7.17609058,7.267447317,6.961373966,6.998807717,7.48256972,7.006534019
6821,"SUOX",3.309666356,5.340106986,4.342765411,5.149928208,4.327554801,5.268894816,4.633385819,5.225824241,3.523436995,5.337148763,3.038660808,5.42389973
64375,"IKZF4",2.220079141,3.978602064,3.492406562,3.734766219,3.29051886,3.877270488,3.217808717,3.931434562,3.661216513,3.845021892,3.735404605,4.105382375
6231,"RPS26",3.316931638,2.675299844,3.652539702,3.291393213,3.468756626,2.847842844,3.307497949,3.157779523,3.974912771,3.377738188,3.939910663,3.36968038
2065,"ERBB3",0.077179206,2.708185683,0.843906383,2.245412804,-0.480871673,3.346917149,0.375550821,3.254975543,3.297857739,4.593736036,2.29223494,4.550821628
5036,"PA2G4",7.898354425,6.791919706,7.361544954,6.634005179,7.52530897,6.630755661,7.440109567,7.039647483,7.252345657,6.702274542,7.939065418,6.660087417
6171,"RPL41",6.936021199,6.902022016,7.153450218,6.85496317,6.983757631,6.602150098,6.952795642,7.140222918,7.531281988,6.888081134,7.156257999,7.114753921
84872,"ZC3H10",2.85043757,2.900674845,3.123949926,2.365323038,3.386620695,2.677652131,3.577654957,3.111337746,2.275350584,2.639559647,2.658062761,2.836368212
23344,"ESYT1",8.094737769,7.284248611,7.733770281,7.556143185,8.10984041,7.869800917,8.023682169,7.717679924,7.453851356,7.195324468,7.846550631,7.642245103
140465,"MYL6B",2.840389106,4.690890044,4.419587852,4.512456792,4.269155342,4.565527727,4.830328679,5.251747965,4.354839731,4.79917305,3.910727683,4.882767085
4637,"MYL6",8.921762917,9.602130699,9.381355169,9.531828343,9.282341676,9.29905837,9.608628493,9.715885612,8.947248458,9.176244422,8.942369766,9.432768751
6601,"SMARCC2",7.014083489,6.939434233,6.908929147,6.788328619,6.941951725,7.104396835,7.051285081,6.979508981,6.460485287,7.107522576,6.640980216,7.117006445
10193,"RNF41",4.553441253,6.06222878,5.595507439,6.312454108,5.500180707,6.15440207,5.647641254,6.226002546,4.217616925,6.246536887,4.040336127,6.290642
79035,"NABP2",4.49698988,4.08258916,4.542454816,3.925207825,4.093888023,3.843164601,4.422074015,4.03955743,4.837527365,3.845021892,5.117233869,3.97237252
283373,"ANKRD52",6.813600799,7.189415035,7.15291459,7.306169564,7.260036323,7.288330735,7.09392278,6.951441831,5.535701684,7.091777952,5.61741094,7.100026161
93058,"COQ10A",5.035283373,4.980588558,4.902503595,4.27061767,4.812736709,4.259905653,4.852848257,4.56917685,3.969027142,4.696208798,4.466527858,4.385022121
1431,"CS",6.664951938,8.560069659,7.439157874,8.204242892,7.518575696,8.340245189,7.725547631,8.734470903,7.571166246,8.316650329,6.934972686,8.267064228
10330,"CNPY2",6.442212428,5.674182891,6.593168074,5.93865642,6.340610683,5.980969063,6.654004259,5.932090455,5.355692632,5.908570682,5.303898019,5.673860407
9924,"PAN2",5.428086138,6.064347096,5.883302993,5.715059532,5.470583686,6.003018843,5.905158168,5.781546815,6.273764298,5.976592512,6.160410549,5.82618204
6773,"STAT2",6.346058644,5.509815338,6.669300569,5.672516868,6.437621326,5.878051244,6.605465262,5.425038429,5.643097202,5.540765651,6.010291944,5.624049276
8914,"TIMELESS",2.965857581,4.819362307,3.912575169,4.947972988,3.066159723,5.191940418,2.800425119,5.002282005,4.99931006,5.486107092,4.139264704,5.057122018
283377,"SPRYD4",3.164182928,3.528878726,3.763362233,3.462501275,4.314286297,3.529573874,4.134119416,3.519666151,1.268120671,3.649166482,1.581453998,3.781090184
27165,"GLS2",7.624507949,1.240072759,6.089932125,0.853079687,6.417079931,1.567974717,6.340969511,1.171508613,4.655283894,0.799895309,6.264428065,1.920461249
5939,"RBMS2",3.965514295,5.246194817,5.545780123,5.61664847,5.551971752,5.499882622,6.038837872,5.48090346,4.247098613,5.310188641,4.024076531,5.335745078
11176,"BAZ2A",6.594956642,6.445352287,6.796143931,6.376039049,6.645268985,6.509143488,6.666064695,6.56271138,7.478918523,6.479149627,7.700728016,6.393637924
506,"ATP5F1B",9.425135709,10.50062626,9.642483678,10.38787477,9.686095679,10.23687724,9.915125987,10.64032436,10.64446641,10.46182292,9.775777575,10.20893847
10728,"PTGES3",7.348686598,7.056326082,7.410316012,6.699033664,6.959103942,6.817263231,7.110111953,7.446003936,7.10112459,6.94724326,7.313926434,6.980173374
4666,"NACA",7.716997941,8.339274999,8.080134842,8.005338993,8.003286855,8.086342352,8.033846702,8.816551712,7.688636184,8.169723214,7.731095544,8.065769499
5557,"PRIM1",-0.31355031,2.129253173,-0.245236074,1.904464908,0.11659109,2.191268336,0.068586992,2.496987358,0.596674709,2.404877542,0.275262284,2.148978246
9880,"ZBTB39",3.011350921,3.674661691,3.485616274,3.447052124,3.317369682,3.790444631,3.490976088,3.942088238,3.344065788,3.811769829,3.267683425,4.123420929
23306,"NEMP1",4.743364044,4.171744022,3.922665226,3.97990984,3.468756626,4.633621782,3.278216725,4.078705476,5.905940012,4.340849778,5.954186497,4.243744611
4665,"NAB2",5.30195649,4.614884135,4.796757531,4.3475184,4.663768943,4.708151929,5.193969838,5.126574471,5.053156464,4.380268344,4.636591307,4.828819993
6778,"STAT6",7.212647779,6.448599563,5.233597145,5.030622841,3.554012888,4.551514565,5.184136658,5.788942716,5.260118367,5.129212641,5.211191022,5.425718059
4035,"LRP1",9.144068662,8.30989261,8.624627492,8.857100627,9.20656696,9.216402048,9.422206977,8.354551091,8.059625642,8.496320391,7.99227223,8.63068094
11247,"NXPH4",3.80943433,2.618767355,3.106352097,2.227439249,3.411756166,2.361565567,2.965664696,3.246405208,4.060431865,1.977982926,4.227115472,1.375363703
6472,"SHMT2",5.309260604,6.127505463,5.921540385,6.048944048,5.68678446,6.109675241,5.813730845,7.035300771,5.378073562,6.134774442,5.062559013,6.344501428
246329,"STAC3",-0.066675634,0.358466835,1.004528113,0.353871258,-0.609830599,1.151215837,-0.734258777,-0.846376909,0.329015396,0.546286828,0.346735198,0.311272573
22864,"R3HDM2",6.135172239,6.294713496,6.042140003,5.853329651,5.858101729,6.052365392,5.673174136,5.972924058,6.001298261,5.827708144,5.926752225,5.732330652
83729,"INHBE",1.489035641,1.147193382,1.280394695,2.973285235,-0.480871673,1.567974717,0.135427453,1.606003324,0.873668328,0.875407045,1.050140061,1.961150312
4141,"MARS1",7.295892154,7.858704879,7.71466129,8.126061183,7.841593374,8.138540563,7.811093249,8.041557011,7.248706502,8.121106275,7.056530898,8.329827843
1649,"DDIT3",4.693996404,3.296341543,5.849323828,3.850845891,4.796924277,3.639643965,4.760580758,3.84324855,4.913041814,2.993149821,5.328381647,3.323612882
114785,"MBD6",4.951405097,5.249922159,5.378090323,4.917469064,5.265265505,5.405655652,5.584752075,5.458816353,5.178311298,5.180355911,4.860668796,4.997242396
10540,"DCTN2",6.71668015,6.923769102,6.882679735,6.591602208,6.706643968,6.620724219,6.953953462,6.973679474,6.604113699,6.751956842,6.761118818,6.659314856
3798,"KIF5A",1.681441856,1.783308367,3.444189383,2.365323038,1.547103131,1.868502374,1.672218118,2.11921135,1.832200038,0.678656575,0.915585466,1.69778632
79837,"PIP4K2C",6.326394256,4.439933586,6.502739198,4.60585175,6.307512171,4.829250729,6.262774638,4.966202209,6.780813773,4.568361626,7.143143574,4.612788882
196403,"DTX3",2.448935667,4.143969659,4.289179376,4.534552329,4.441780237,4.6501547,4.659169993,4.417111288,3.007561996,4.516233364,2.510251649,4.638104531
115557,"ARHGEF25",0.077179206,2.686345291,1.371610087,2.929487097,1.453377921,2.904067045,1.694555448,3.073076964,1.93238923,2.682239773,1.581453998,3.086737876
10956,"OS9",9.193011985,8.537945525,8.749273358,8.719611143,8.852019337,8.615588793,8.796631391,8.452110983,8.740383644,8.369433536,8.537134099,8.390440037
6302,"TSPAN31",3.894448536,4.897481648,4.171414195,4.773158419,4.670726823,5.139039208,4.506563552,4.860658692,4.251954182,4.830343311,4.222372714,5.054773949
1019,"CDK4",4.839827346,5.917405357,5.819933623,5.898044763,5.209021612,5.684566666,5.560633438,6.33004749,3.921057194,5.795265599,4.25524919,5.835787072
92979,"MARCHF9",3.387640398,4.270463351,3.485616274,3.902732745,4.114447292,4.359781796,4.225161895,4.454797806,4.207654278,4.222933892,3.595695185,4.339449691
4234,"METTL1",2.937856666,3.087243062,3.887036901,3.342386547,3.244626194,2.847842844,3.595570336,3.561722772,2.960877063,3.043126974,3.504877008,3.114059382
25895,"EEF1AKMT3",1.851181048,1.585112017,1.371610087,1.029405376,1.353138148,0.617635806,1.555029073,0.892717264,2.385502674,0.720211879,3.339523574,0.876845377
10102,"TSFM",4.242294553,4.73411078,5.211133231,5.017608351,5.05268245,4.88618998,5.02136899,5.014952057,3.992426949,5.103926119,3.481250185,4.628663144
10677,"AVIL",3.513128573,3.036353584,3.927683914,2.825791234,3.177820478,3.030686916,3.278216725,3.101867257,4.740670756,3.304495925,4.300952847,2.836368212
10106,"CTDSP2",7.298188288,6.759601584,7.074762212,6.334661753,7.327630277,6.640717834,7.289120037,6.844771817,8.13252461,6.584160598,8.071544578,6.752814559
100506844,"GIHCG",1.929105317,2.618767355,3.141335684,2.535670439,2.708690906,2.361565567,2.747991271,2.853648242,0.769162712,2.812826022,1.092340303,2.250956489
91419,"ATP23",1.747456171,0.785674389,1.823267472,0.540134233,1.516532977,0.864305722,1.881403703,1.632555247,2.275350584,1.369009776,2.46278474,0.595988591
121227,"LRIG3",2.778582649,2.325707611,2.265172507,1.992235548,1.744675242,1.998144537,2.011652212,2.13786641,2.19694736,3.026659541,2.396963947,2.900537605
9194,"SLC16A7",3.43515216,6.311753946,3.615697426,6.137026161,4.595939614,6.362348836,3.997060381,5.896928617,4.043728791,6.324388771,3.653212389,6.332920568
338811,"TAFA2",3.12332784,1.882686168,2.734812542,-0.11132052,2.708690906,1.977330462,3.028561448,2.437995158,2.687418556,2.404877542,3.101998309,1.54556346
9958,"USP15",7.108167756,6.299217375,6.865128997,6.221174302,6.931851277,6.232232884,6.611347554,6.154514102,6.983438204,6.295469599,7.258249678,6.289643884
23041,"MON2",6.467731867,5.708449046,6.455740741,5.788917517,6.3514769,5.91135162,6.114306058,5.634944229,4.687899045,5.693316618,5.839625471,5.771465126
57460,"PPM1H",5.155652613,5.452741463,5.237644177,5.650765654,5.570691425,5.595177878,5.435252901,5.404000167,4.984799464,5.384765707,4.914586398,5.066476262
283417,"DPY19L2",5.658585351,5.508260065,5.331515572,5.310074266,4.924654306,5.661918299,5.150193461,4.950458878,4.32749978,5.405611486,4.340883691,4.809451618
10329,"RXYLT1",5.441443372,4.263104806,5.221387482,4.359945908,4.711783799,4.359781796,4.87257476,4.513120549,6.169841362,4.939929641,6.325410912,4.696506546
57522,"SRGAP1",4.418111867,4.393510297,4.940242017,4.842696628,4.573839903,4.782023866,4.749954845,4.797528108,4.151594899,4.402774747,4.383992397,4.603179803
144577,"KICS2",2.691826295,1.38270514,2.94741229,0.853079687,2.287758047,0.770635841,2.357968213,1.632555247,3.57084065,1.173450048,4.371194496,1.182365292
11260,"XPOT",6.150503086,6.608840998,6.3018994,6.375018949,6.105380699,6.434752403,6.140983719,6.926846101,4.58005244,6.457044415,4.929212701,6.413932989
29110,"TBK1",5.962943048,4.755245092,6.096632142,4.91466373,5.864184601,4.72385695,5.917080468,4.888465911,4.403655747,4.527981284,5.269827183,4.828819993
283349,"RASSF3",7.220901277,6.42488952,6.611217055,5.983520434,7.020306298,5.931780666,6.781428436,5.869285604,7.803885344,5.973373933,7.867206325,6.046622545
2799,"GNS",9.605700857,8.82878141,9.254035288,9.080985589,9.338719377,8.91841489,9.094413201,8.659793151,9.581104128,8.741642525,9.539794546,8.734821651
23592,"LEMD3",6.084989183,5.775925519,6.051366161,5.843037966,5.919267652,6.15440207,5.680187137,5.867889452,7.001570752,5.913057306,7.594622094,6.175407375
253827,"MSRB3",5.414604078,7.431832269,5.685660823,7.204750724,6.091188382,7.245451073,6.167177012,7.377013577,6.233825451,7.348928129,6.018522695,7.239396067
8091,"HMGA2",5.95365085,5.807884024,6.418790862,6.073047273,6.531387411,6.353289905,6.623040674,6.710234353,6.038306267,5.556624041,6.176438065,6.075865361
100129940,"HMGA2-AS1",2.020940865,-0.091704987,2.265172507,0.353871258,1.516532977,0.670459356,1.672218118,0.165571376,0.253551231,-0.693469667,-0.052368027,-0.043801415
84298,"LLPH",4.976855244,5.07185798,5.312456352,4.74500852,5.117774185,4.579406086,5.339276335,5.179305697,4.109411216,4.791883259,4.466527858,4.955056621
51643,"TMBIM4",2.830270162,4.24080126,4.010434154,4.757587444,3.669666844,4.840819778,4.221320729,4.74678013,3.555211858,4.851534869,2.446608924,4.861429703
11213,"IRAK3",0.63741713,1.561310553,1.280394695,0.480679058,0.271081291,0.25221352,-0.234851435,0.935997386,0.253551231,-2.340907033,3.172540419,1.405161516
92797,"HELB",1.141633356,0.56406978,2.024063106,1.110094442,1.353138148,1.292719126,1.03088121,1.342091802,1.608172527,0.055672688,2.525733131,1.075232609
23426,"GRIP1",3.668875158,3.702130384,3.937669216,3.952818081,4.296402972,4.157231706,3.875236893,3.512535956,4.161950875,3.835599249,4.400881558,3.825842749
55832,"CAND1",7.752930956,7.580216411,7.342411189,7.38732982,7.397975196,7.373934223,7.338716199,7.556295674,7.152663814,7.401362731,7.533713934,7.502351393
8445,"DYRK2",6.611299802,6.641841031,6.638256817,6.488786378,6.980261364,6.618205421,6.48007423,6.408965667,7.262607024,6.436933822,7.407777934,6.423974453
56890,"MDM1",3.923296257,3.352893161,3.845211401,3.669701147,3.64867619,3.529573874,3.547292562,3.280385244,4.192580111,3.490105855,4.056414513,3.775397227
5908,"RAP1B",6.843465089,4.91402067,6.922819748,4.869020244,6.41397334,4.736299024,6.860731714,5.138202862,5.030728754,4.744838982,6.011667001,4.803869699
57122,"NUP107",5.594264865,5.210296338,5.700397895,4.958907339,4.577546777,5.260304951,4.99910776,5.364944615,5.797201577,5.144556119,6.488353964,5.335745078
55508,"SLC35E3",5.165747442,4.299527849,4.861130555,4.388533768,4.60323159,4.061595304,4.63627359,4.064149162,3.269405404,4.098460433,3.543415018,4.30430007
4193,"MDM2",8.898191825,7.561966534,9.446836988,7.550732681,9.427404795,7.606047397,9.38759991,7.753277024,7.213668843,7.167429442,8.179785014,7.830734021
1368,"CPM",3.581083746,0.358466835,3.45813094,0.480679058,2.474292526,-0.447592158,2.841041924,0.165571376,2.567899571,0.238383145,3.566053174,1.598109371
11052,"CPSF6",5.979061758,6.426537265,6.050216113,6.209776465,5.758750514,6.439515932,5.932433608,6.724189752,6.238725823,6.558615708,6.259806592,6.618560658
8089,"YEATS4",1.409709325,3.58307307,3.033732297,3.54463528,2.392480254,3.363053525,2.974819579,3.915305068,2.026070219,4.086593491,1.991376135,3.831340457
10818,"FRS2",5.54870585,5.200699003,5.96856347,4.906214849,5.762011968,5.115419484,5.363875671,5.054764296,6.665450081,4.640480905,7.06450275,4.970086973
10576,"CCT2",7.597914244,7.978959687,8.141359711,7.929198921,8.103747932,8.135901655,8.212804906,8.381952656,6.405981917,7.845521321,6.654246964,8.019259581
376132,"LRRC10",2.448935667,8.045612967,5.526061099,8.282762697,5.871752301,7.395667811,6.33298207,7.95544488,-0.426599533,8.084283422,-0.747683069,8.157805031
144453,"BEST3",0.144062288,0.56406978,2.079229353,0.899222266,1.245410095,1.113559814,1.453902024,1.058553396,0.089636967,1.203063134,0.120727654,1.111834606
117177,"RAB3IP",6.119676727,7.112682101,6.461808084,6.805088664,6.687904028,6.713318958,6.840841484,7.217347516,4.217616925,7.311608317,4.040336127,6.884253193
196446,"MYRFL",2.073361086,3.19943749,1.511883577,2.397829005,0.11659109,1.775113572,0.80314193,2.227686287,1.378805464,1.715701606,2.478781198,2.780623412
101928062,"PRANCR",1.205657994,-0.169225035,1.429366173,0.06095399,0.654744786,0.670459356,0.80314193,0.236527209,1.448142523,0.875407045,0.818362586,0.918765372
4848,"CNOT2",5.417986423,5.759023036,5.788553579,5.588761647,5.548198492,5.6053879,5.743155794,5.855262904,5.139535315,5.779381031,5.239633941,5.748402682
27345,"KCNMB4",4.037647333,5.181310648,5.119801646,5.076526232,5.41158157,5.148379874,5.45664879,5.152034331,4.75442319,5.461814118,4.429970031,5.071130738
5787,"PTPRB",6.447187031,3.214776065,6.425015268,4.161259455,6.356879471,3.578765903,6.45494219,3.82033327,3.180518279,2.404877542,4.203244213,2.519674191
7103,"TSPAN8",3.988445691,0.903945561,3.802137032,1.761904444,3.894345053,1.822563499,3.412295606,1.684236568,1.305967024,2.379164926,1.357526527,1.216378366
8549,"LGR5",4.345368501,-0.430427547,3.99138619,0.540134233,4.323145512,0.908954532,4.150371277,0.489877299,4.247098613,1.814936092,4.15925461,0.372888549
196441,"ZFC3H1",6.757301644,6.314426239,6.701156552,6.183214586,6.477846986,6.483540657,6.492079497,6.247635216,6.133467509,6.169877784,6.710366878,6.135966604
83591,"THAP2",4.431561338,3.267212129,4.043174669,2.849487432,3.941133948,3.322369049,3.7528529,3.791167643,5.709907097,2.92370091,5.363268481,2.931582782
55266,"TMEM19",5.745957842,5.812932323,5.414296956,5.851863897,5.607417471,5.984884769,5.226910042,5.83110698,5.36019668,6.246536887,5.689632155,6.03951518
23011,"RAB21",7.370672125,6.442097686,7.102766094,6.004780522,7.170217764,6.23113437,7.019012203,6.577307282,6.579216278,6.369160001,7.195505925,6.277612314
64786,"TBC1D15",5.019784046,4.873520644,5.158739359,4.497536164,4.52476323,4.387655854,4.458425184,4.609834451,3.974912771,4.742319958,4.596834108,4.681365339
29953,"TRHDE",2.669296798,0.412679132,1.66398058,0.214833939,1.986921759,1.390423616,1.881403703,0.489877299,3.36214242,0.546286828,3.806843176,-0.515832654
552889,"ATXN7L3B",7.126373505,6.995460242,7.355505581,6.848363015,7.382165806,6.920366082,7.267863374,7.189116396,6.268981702,7.046041604,7.058527995,7.086296553
84698,"CAPS2",1.463075173,2.729700367,2.327256933,2.013368527,1.420732449,2.07852192,2.114637701,2.376487528,0.971112431,2.339715783,0.275262284,2.492171939
11010,"GLIPR1",1.725785302,0.464927851,3.319909147,3.721985842,2.639446881,3.550861881,2.163498697,1.405051553,1.305967024,2.606699972,1.17320889,1.85719153
11103,"KRR1",6.010768769,4.416908661,6.270640669,4.261814513,6.439659471,4.643564251,6.411776517,4.9076169,5.571101133,4.539634313,5.78277492,4.496491484
22822,"PHLDA1",8.261457545,7.548409801,8.983137039,7.806311862,9.130854194,7.646985784,9.243892962,8.138534417,6.523081708,7.263229171,7.155636198,7.45772729
4673,"NAP1L1",9.684697904,9.072025609,9.642674448,8.593290441,9.650132897,8.716767754,9.665656987,9.442900187,8.510507891,8.722279799,8.51184916,8.809143796
79738,"BBS10",5.325560896,5.171517876,5.898719776,5.096468127,6.210580466,5.218789747,6.023479264,5.376772694,4.026830067,4.895275792,5.04654934,5.254183466
114882,"OSBPL8",7.712528807,6.958921771,7.700436524,6.542473605,7.558511879,6.678281322,7.393933851,6.838370376,7.324417963,6.634611558,7.655703579,6.767227808
23390,"ZDHHC17",5.300124669,5.886610651,6.42412771,6.096754412,5.976542322,6.30503524,5.620190461,5.853853108,4.156782179,5.929758962,4.486444485,6.008305448
1466,"CSRP2",6.306458128,7.286972292,7.034620487,7.393891509,6.604972491,7.186031714,6.873637214,7.788754891,7.365882109,7.427470417,6.970761163,7.542288164
144455,"E2F7",6.176696631,2.71898313,5.874233198,3.839057594,5.859624853,3.766380571,5.666126877,3.416486459,6.785844616,2.793489232,7.078348365,2.825390237
89795,"NAV3",3.295025099,3.623860319,5.417868141,3.874137396,4.868268057,4.046686915,5.28878241,3.785263091,3.992426949,3.390664498,3.722026981,3.105009582
6857,"SYT1",2.87032694,2.547867741,3.387035534,2.476027159,3.757254429,2.904067045,3.019742345,2.567489262,2.628896392,2.941379065,2.949638662,1.878591223
5074,"PAWR",6.940143904,6.287477915,7.329670889,5.923386265,7.025743525,6.176256021,7.06581663,6.208459784,6.101542935,6.151009136,6.753742178,6.310460669
4659,"PPP1R12A",7.87023365,7.877198831,8.003774231,7.618672703,8.264730209,8.066155121,7.992751689,7.954129703,6.918498867,7.653430232,7.515413256,7.74849219
283310,"OTOGL",3.575036584,2.177020944,3.735013694,3.462501275,3.717489021,4.37974664,3.314726329,2.174468095,1.752210465,2.312804039,2.236874237,1.14753092
8825,"LIN7A",4.707879946,4.248274153,4.167176765,3.952818081,5.204234126,3.969742626,4.832848284,3.681001746,2.972690687,4.459085867,3.813165546,4.235475049
79611,"ACSS3",3.556741512,3.98755973,3.070499074,3.350712916,3.676596405,3.394794715,4.071490439,3.609287769,2.349711712,3.248791835,2.179304106,3.52023349
29080,"CCDC59",4.589884526,3.760781332,4.587546241,3.391638839,4.340702386,3.557888647,4.408624975,4.107384772,4.015453273,3.811769829,4.362599053,3.506553227
84190,"METTL25",2.475149509,2.947333319,2.76876923,2.606915965,2.722149646,2.408967326,2.566119819,2.98308951,2.454526167,3.099326337,2.615287477,2.746112446
160335,"TMTC2",2.86041653,3.696678326,3.167027684,3.247477162,2.945126228,3.659378866,3.329075338,3.90445101,3.992426949,3.183441172,4.582100926,3.798035494
55117,"SLC6A15",0.541439587,0.051857466,1.34184118,-0.11132052,0.342535211,0.106470595,1.287534385,0.654393901,2.58339225,0.180013429,2.902979154,0.743240696
9182,"RASSF9",0.327904288,2.177020944,0.710495446,2.054727878,1.045795759,1.977330462,1.626478343,2.227686287,1.857907137,2.339715783,-0.14738319,2.910960403
25834,"MGAT4C",-0.85109208,3.267212129,-0.438334717,3.334011844,-0.751458557,3.28050388,-1.50438228,2.807784991,1.062389221,4.340849778,-0.052368027,4.021295746
400058,"MKRN9P",1.266961642,1.209772527,1.004528113,0.214833939,0.70982733,0.670459356,0.628522117,0.654393901,1.105949564,0.799895309,1.357526527,0.918765372
91298,"RLIG1",3.8248055,3.472568864,4.075188629,3.64959532,3.941133948,3.386924647,4.001546543,3.693666134,2.567899571,3.537368973,2.866966724,3.836817294
80184,"CEP290",4.238473594,5.173481756,5.075268071,5.068976378,4.667252078,5.115419484,4.87257476,5.243158378,2.849961498,5.444872204,2.739986795,4.678317935
160418,"TMTC3",7.036811647,6.689967524,7.109406909,6.869522965,7.434714698,6.913534527,6.707156245,6.413757607,6.085311765,6.656182753,6.239998473,7.010174252
4254,"KITLG",7.247760074,6.070683447,7.280008731,5.77351661,8.123851304,6.197783861,7.426828382,6.16592034,6.856886588,5.90294271,7.187619639,6.263447478
1848,"DUSP6",6.600921052,4.614884135,6.88526178,5.237844413,6.883258567,5.124913828,6.938828832,5.296022936,5.391337337,3.987971043,6.03889645,4.331712338
105369889,"LOC105369889",1.296663501,-0.251148161,1.48489881,-0.415772811,-0.056448838,0.562804399,0.71847235,-0.159334526,2.36771818,-1.06480079,2.478781198,0.311272573
282809,"POC1B",3.538211455,3.296341543,3.394304821,3.300018255,3.055566788,2.801230568,3.307497949,3.003577386,5.485048731,3.428762721,5.4099007,3.210031469
490,"ATP2B1",7.560911073,6.021378278,6.80162175,6.080575909,6.82285698,6.194406012,6.372484264,5.799233691,7.785584291,5.992578572,7.916119859,5.828932866
