"ENTREZID","SYMBOL","87.1_DOX_0.1_48","87.1_VEH_0.1_48","17.3_DOX_0.1_48","17.3_VEH_0.1_48","84.1_DOX_0.1_48","84.1_VEH_0.1_48","90.1_DOX_0.1_48","90.1_VEH_0.1_48","75.1_DOX_0.1_48","75.1_VEH_0.1_48","78.1_DOX_0.1_48","78.1_VEH_0.1_48"
55336,"FBXL8",1.345969061,0.538571162,1.096139075,0.880596381,1.230328189,1.090760187,1.300923755,0.841078513,0.797258346,0.009496092,0.08662232,0.401796376
3299,"HSF4",1.300626372,2.304670174,0.885378426,0.712925443,1.658073265,1.442579277,1.088629226,2.068627497,-0.257907068,-1.047074764,0.08662232,0.454012222
8996,"NOL3",3.841935145,4.174363983,4.116386389,3.904185277,4.708199467,4.300895983,4.478930458,4.776710352,2.205177184,3.457406739,2.176798586,3.402279826
653319,"MATCAP1",5.174960926,4.944780609,5.789518959,5.275322896,5.910480181,5.828646574,5.655207633,5.480427322,4.913363198,5.02905601,5.615221931,5.468194898
283849,"EXOC3L1",1.103501046,-0.087797498,0.922713366,0.563172896,1.304966307,0.026892516,0.96948767,1.103903593,1.846846105,-0.060262244,0.853618776,0.041237303
1874,"E2F4",5.053797951,5.077874252,5.292242842,5.243365516,5.349715677,5.22076462,5.471919161,5.549790901,5.178714218,5.026955055,5.204850813,5.294721304
79767,"ELMO3",0.31530115,-0.160925077,1.518152608,1.33798283,1.443570367,1.045797052,0.927482272,1.49269846,0.97318463,0.471673359,0.895498581,1.476087047
29100,"TMEM208",4.559558294,4.101972669,4.638018962,4.677943157,4.718475921,4.546614701,4.415766131,4.365284276,4.897087222,4.219892386,4.713541624,4.473157236
29109,"FHOD1",5.851869971,5.332196998,5.420127709,5.029811793,4.985675933,5.002827478,5.008496426,4.850168439,4.553751771,4.399518549,4.656835274,4.408470765
6553,"SLC9A5",0.90571859,-0.237958205,2.026780384,1.591106945,2.053999525,1.725202405,1.16291968,0.997068902,1.601076036,0.31518892,1.467317929,0.645807917
25894,"PLEKHG4",1.817681921,0.111670555,1.468522911,1.217829005,1.068362319,1.217807348,1.126252591,1.17097021,0.749707663,1.253695111,1.158870845,1.343958346
29800,"ZDHHC1",3.212047675,2.318187172,3.059462999,2.679559211,3.230318032,2.87937623,3.044666882,2.900664939,3.008677339,2.513617853,3.177215583,2.879517976
9114,"ATP6V0D1",7.229692033,6.857388007,6.777377102,6.662657146,6.803794559,6.545841565,7.142169764,7.098572787,7.446508366,6.642174692,6.984957609,6.71005802
100505942,"LOC100505942",0.120311912,0.286880096,0.497122486,0.911912871,0.732082908,0.561991054,0.228317842,0.959623859,-0.583657653,0.009496092,-0.536779759,0.291328428
79567,"RIPOR1",6.13866988,6.347741264,6.666888036,6.64471057,6.616845157,6.668629212,6.896233155,6.998846019,5.895937039,6.329172415,6.048955333,6.515699245
10664,"CTCF",6.006362074,6.001142804,5.826924218,5.679570319,5.869567846,5.769378773,6.006167624,6.00978202,6.241466636,5.865637983,6.219402022,5.877216475
146206,"CARMIL2",-0.167566948,0.392880932,0.225589439,0.74805486,0.61960973,1.045797052,0.927482272,1.235057106,-1.005088563,-0.060262244,-0.429473797,1.228786577
65057,"ACD",2.650286614,2.663515319,2.655956204,2.826485679,2.861351168,3.025487327,3.073843115,3.505153108,1.800927892,2.5952893,2.411388952,2.944837962
50855,"PARD6A",1.076853005,0.830321032,0.28413864,-0.010589235,0.61960973,0.74189612,1.049998366,1.733583563,-0.257907068,-0.569168873,0.08662232,-0.028699934
84080,"ENKD1",2.883431275,2.842550968,2.752426022,2.63333578,3.089619516,2.702368273,2.810515791,3.137059594,3.028736978,2.672583965,2.721866279,2.749756808
388284,"C16orf86",1.300626372,0.538571162,1.160064625,0.972577432,1.230328189,1.25778619,1.300923755,0.959623859,1.489707932,-0.210794095,1.290262248,0.966546035
81577,"GFOD2",4.352974313,4.554390369,4.171707576,4.483204904,4.010050498,4.242318931,4.292942433,4.540358507,4.479175983,4.713509346,4.206829158,4.47631666
57610,"RANBP10",5.052088881,4.81969184,5.124131808,4.975265874,5.12352311,5.179731671,5.091679261,5.145230887,5.156095411,4.838564342,5.169016136,5.078915386
55815,"TSNAXIP1",1.572689875,1.165525588,2.093782264,1.551884891,1.964732676,1.637006414,1.365271669,1.326146477,2.307245601,1.563003534,2.509046127,1.927698405
80152,"CENPT",5.668825421,5.439679223,6.323859192,6.030195327,6.362149235,6.171136172,5.999847476,5.672032906,5.770510756,5.596285032,6.172266365,6.044066358
57215,"THAP11",4.773802423,5.023215014,4.761644213,4.810559225,4.742173419,4.770396185,4.879492277,5.267103564,4.349611472,4.484651421,4.194300279,4.934773217
10204,"NUTF2",6.46772434,6.530857084,6.400293512,6.325193626,6.274322239,6.13804808,6.533730721,6.600066241,6.873344151,6.404741484,6.631615448,6.39818174
23644,"EDC4",6.819263871,6.713286337,7.036676065,6.843563046,6.932962644,6.918225699,7.156446369,7.105018123,6.759416999,6.726801391,6.984351295,6.93569314
5681,"PSKH1",6.149100165,5.869622164,5.889547671,5.765656416,5.917930849,5.816986199,6.072717127,6.168976967,6.353067413,5.601941639,6.06968157,5.647061166
1506,"CTRL",1.277409176,-0.237958205,1.443052788,0.396056149,1.629314475,0.684384894,1.333456443,1.665444795,1.518366242,0.076036419,1.649683076,0.504404033
5699,"PSMB10",4.111784688,3.71943017,3.922672917,3.640037018,4.453164418,3.544954646,3.93314396,4.33270256,4.102313954,3.627896487,4.255884166,3.706650287
3931,"LCAT",4.53284727,3.463745207,5.056458868,4.208431628,5.550966132,4.886514057,4.938843295,4.431742521,4.801218587,3.805082155,5.368063051,4.5973347
6560,"SLC12A4",8.922500293,8.192942496,9.149061906,8.65158122,9.286940424,8.974460522,9.018891859,8.584565714,9.536108947,8.449438748,9.303996936,8.70208536
55794,"DDX28",4.048048143,3.759614686,3.741267531,3.795043264,3.418567277,3.409540899,3.884572484,3.963348752,4.313273989,3.50044144,3.897271452,3.684966014
54920,"DUS2",3.918971031,3.962605222,4.206182755,3.961431985,3.869569476,4.004557869,3.938441216,4.242039443,3.882949495,3.790294524,4.015935931,4.258719886
4775,"NFATC3",5.675501278,5.525209956,5.589301168,5.319782231,5.433197669,5.299487054,5.784373736,5.585567285,5.97818358,5.576310402,5.831570381,5.307194777
80004,"ESRP2",1.300626372,1.007636924,0.394557327,0.351066737,1.151616973,1.045797052,1.951828731,1.665444795,1.546466343,0.31518892,1.789518789,1.258452889
23659,"PLA2G15",6.022161619,5.650712587,6.733403763,6.507298504,6.543599371,6.503860767,6.204972181,5.804657022,6.942384405,5.895884627,6.47383148,6.04300135
9057,"SLC7A6",6.968519248,6.750527671,7.733684733,7.327891731,7.418564491,7.384461477,7.188478255,6.805296707,7.357117368,7.222053097,7.628145433,7.244462789
84138,"SLC7A6OS",2.779848142,2.725695473,2.587861999,2.566029225,2.559888192,2.54970311,3.044666882,2.62976586,2.791062487,2.513617853,2.790064166,2.674729278
54496,"PRMT7",4.893160537,5.049791034,5.153873259,5.240284709,5.227919653,5.071733241,4.959834125,5.089983508,4.809938564,5.064311943,5.011298574,5.285745188
55512,"SMPD3",0.711517062,0.23080836,0.545794273,0.046964992,0.676942099,0.624485525,0.004170035,0.236012536,1.62762478,0.31518892,1.158870845,0.815071941
146198,"ZFP90",5.273591683,4.826801847,4.827101582,4.45690498,4.830096979,4.625129129,5.307656267,4.870487333,5.502955214,4.605022723,5.360606773,4.525948537
1001,"CDH3",4.971199181,4.951301445,5.727577033,5.629820079,4.485616251,3.888389639,5.210289743,4.94423184,6.996860513,6.743530825,7.104162678,7.794391803
999,"CDH1",0.011952253,0.392880932,0.28413864,0.304629078,-0.34189653,0.684384894,-0.167292684,-0.117093898,3.028736978,0.076036419,2.957580667,3.277432822
79613,"TANGO6",4.023837825,3.975458484,4.041992281,4.030828519,3.622026559,3.944584048,4.060068186,3.925006326,4.504465337,3.904557227,4.436952398,3.93047747
3038,"HAS3",1.751824381,0.340853835,1.784662422,1.217829005,1.570017722,1.606367492,1.333456443,0.756265726,2.520593418,1.224657507,2.089283612,1.228786577
54921,"CHTF8",6.150698152,5.858101121,5.808342813,5.653173292,5.647346278,5.416696462,5.904273972,5.761789491,6.319873791,5.832339482,6.09686135,5.891487366
84916,"UTP4",5.39316525,5.593500293,5.334412232,5.442809325,5.282041738,5.385457875,5.661627841,5.817796047,5.337916153,5.428162893,5.501173578,5.557417885
6645,"SNTB2",4.457380621,4.496119129,4.635210217,4.49875776,4.026686477,4.389037162,4.272114818,4.438563295,5.165185532,4.920069828,4.831504153,4.424916318
27183,"VPS4A",6.495656856,6.508185758,6.322986759,6.346839111,6.293924892,6.236370384,6.446259562,6.563092389,6.244686117,6.45248597,6.41745358,6.558810137
84342,"COG8",4.650464525,4.537154787,4.665809698,4.68021845,4.552244095,4.338666413,4.785620335,4.50829947,4.63778151,4.641183407,4.751095055,4.708982302
64146,"PDF",1.534030354,1.556184902,2.043824829,2.284310437,2.381685335,1.985435648,2.091525331,2.593554914,1.489707932,1.874755805,1.574330555,2.068333396
51388,"NIP7",4.347410933,4.319202336,3.922672917,4.048549219,4.010050498,3.907365354,4.305296186,4.546685704,4.29682548,4.044062817,4.181661641,4.183392268
7014,"TERF2",5.222842005,5.272694772,4.936099658,4.973411677,4.942492642,5.099500192,5.048239327,5.288025496,5.121488056,5.100725884,5.067337064,5.153837194
80777,"CYB5B",5.766900128,6.14461132,5.488639771,5.68184305,5.488287199,5.477214832,5.560472373,5.918810632,5.709682615,5.858567005,5.615221931,5.85554191
10725,"NFAT5",5.736363318,5.868474191,6.14980118,6.070649754,5.967599893,6.11782473,6.107228798,5.913924403,6.299378332,6.274435562,6.280933486,5.813690778
1728,"NQO1",3.656416955,3.289429403,4.853925313,4.419260543,3.806742735,3.875599069,4.185660671,3.782164984,5.698768916,3.63894383,4.13871484,3.270169669
28987,"NOB1",4.313572452,4.400873918,4.144312133,4.258016849,4.148229735,4.271904733,4.377276369,4.749541711,3.989139234,4.315945037,3.727958855,4.381761617
11060,"WWP2",5.473252375,5.023215014,5.246964988,5.089235663,5.138907435,5.054812875,5.396942285,5.43339868,6.106415174,5.225060099,5.775199928,5.285745188
283970,"PDXDC2P-NPIPB14P",3.845886217,3.683326445,4.175579087,4.251911099,4.411545371,4.659113,3.985261096,3.910361061,3.364852616,3.770338907,4.173173949,4.058259387
55066,"PDPR",6.336976686,6.418474487,6.828680687,6.851156008,6.415760605,6.645270345,6.244000073,6.193377786,6.723715111,7.027188374,6.704107035,6.905540858
100506060,"SMG1P7",1.572689875,1.986921166,2.361870504,2.247959442,2.053999525,2.24613159,2.810515791,2.968214439,0.749707663,1.539615056,0.936196881,1.851881758
118460,"EXOSC6",4.639125028,4.734044297,4.774464969,4.947199541,4.708199467,4.655376305,4.800241937,4.960909741,4.486446861,4.579446655,4.762456015,4.913952491
16,"AARS1",7.268478094,7.585244192,7.149238164,7.383057275,6.974285426,7.208853242,7.340267478,7.728749871,6.729854761,7.298503727,6.878692785,7.525595067
11269,"DDX19B",4.576302287,4.711173451,4.521171786,4.493592082,4.385985171,4.084541248,4.624065293,4.552985273,4.670069262,4.585169538,4.572214016,4.492010822
100506083,"DDX19A-DT",0.640504683,-0.087797498,-0.186580526,0.256646822,0.138085013,-0.674196756,-0.167292684,0.236012536,-0.466709048,-0.569168873,-0.236193964,0.107940385
55308,"DDX19A",6.060919672,5.929193523,5.91408699,5.861002609,5.847888308,5.63163128,5.935074836,5.902869501,6.174395562,5.804400244,5.917926267,5.732780327
6483,"ST3GAL2",6.606937754,6.601652953,6.692783242,6.663807359,6.592840723,6.543821816,6.369900991,6.283268198,6.941723329,6.902096265,6.66377961,7.073502722
197258,"FCSK",4.420764713,4.174363983,4.951987428,4.744687793,4.775365693,4.522202262,4.329690798,4.028089604,4.246323899,4.227230901,4.415523235,4.528994561
25839,"COG4",6.411516152,6.083591422,6.282273563,6.172751872,6.143151455,5.909302113,6.047200271,5.933370803,6.556752194,6.008775001,6.479866244,6.213620771
23450,"SF3B3",7.349679587,7.578941502,7.428493687,7.691262162,7.404312496,7.573533699,7.571789568,7.777311273,7.339659223,7.9049061,7.42151247,7.842318705
92154,"MTSS2",5.818077943,5.944527124,6.378625312,6.516877891,6.336802706,6.359753951,6.486595554,6.834033604,6.048643955,6.395814316,5.855639236,6.531732473
55697,"VAC14",5.263288151,5.069906102,5.477705999,5.327060718,5.388846901,5.299487054,5.546664061,5.521159711,5.54708625,5.108694554,5.463384338,5.273084056
55783,"CMTR2",5.159170146,5.251715664,4.748708501,4.937721437,4.91594829,4.996933973,5.053131085,4.929781419,5.295081452,5.007907493,5.364339729,5.26214251
794,"CALB2",2.457177231,0.973874461,2.587861999,1.405547586,3.304956662,2.449694344,2.974202834,2.1204475,4.29682548,0.781834644,2.767687833,0.504404033
7571,"ZNF23",3.459033556,3.240574864,3.527681043,3.328091437,3.375923029,3.355294037,3.545872438,3.368968342,3.372721471,3.692946172,3.482149579,3.454478491
7567,"ZNF19",0.811883051,0.584038925,0.885378426,0.396056149,0.785193553,0.561991054,0.793588197,0.841078513,0.700536154,0.31518892,0.672768223,0.291328428
91862,"MARVELD3",-1.557294717,-0.936782117,-1.531255451,-0.76448488,-0.035242904,0.201039985,-1.008177841,-0.478967017,0.843291656,0.200562482,0.573063552,2.068333396
23035,"PHLPP2",3.610706214,3.813102096,3.91342911,3.950162928,3.96472657,4.262110059,3.959437855,3.792850456,4.019529636,4.113029632,4.206829158,4.217777209
164,"AP1G1",6.706991732,6.690081359,6.791952181,6.69677078,6.525179679,6.640552842,6.784485596,6.630170037,6.965333279,6.72874164,7.063408283,6.630046108
342371,"ATXN1L",5.601479688,5.516441814,5.45239891,5.167547246,5.24697588,5.418902118,5.614420768,5.49522381,6.083823237,5.541411309,5.901320637,5.394956864
55565,"ZNF821",3.861583177,2.735803185,3.666206306,3.244457774,3.331979776,3.230256209,3.758466617,3.368968342,4.464523365,3.121660903,4.223366853,3.402279826
9798,"IST1",6.816246354,6.749904404,6.67100778,6.697894125,6.776184924,6.678788501,6.905053487,6.888600402,6.993036849,6.661940884,7.048403824,6.778844655
1723,"DHODH",2.517871437,2.471222224,2.803358068,3.004086974,2.89797998,2.800368744,2.236190757,2.829796624,2.037108278,2.89161592,2.071125046,2.860298731
54957,"TXNL4B",2.547287115,2.725695473,2.677958305,2.706598699,2.619594219,2.628054118,2.963849601,3.12864885,2.779270196,2.805990868,2.686519032,2.718078692
9785,"DHX38",6.172099512,5.78210429,6.259655278,6.043512033,6.152024403,6.163263963,6.266288112,6.225283211,6.435206754,5.88780348,6.168001033,5.946060825
463,"ZFHX3",5.005161638,5.033494578,5.024616756,4.993677944,4.641358137,5.228330046,4.81759447,4.953785664,5.114465839,5.639554387,5.032568902,5.173435803
5713,"PSMD7",6.64598403,6.5835776,6.179987361,6.301741447,6.354482106,6.200921199,6.585296392,6.633146154,6.806653906,6.367036507,6.476420899,6.236161396
283922,"PDPR2P",1.734879295,1.707656998,2.56443048,2.272294921,2.053999525,2.533509036,1.456712568,1.411824585,2.477457256,2.414241101,2.495493344,2.211714037
440348,"NPIPB15",2.054622559,1.952664566,1.679530796,1.427383848,2.979995319,2.658240668,2.14748843,2.050932116,1.129970839,0.96856013,2.322076362,2.448908406
2734,"GLG1",8.408193037,8.221096936,8.606609648,8.469202247,8.410752031,8.589387755,8.380267504,8.247522154,8.629873761,8.523957067,8.609009789,8.525951021
55159,"RFWD3",4.319267604,4.866443132,4.096103208,4.55687055,4.292780354,4.867260243,4.643656431,4.934614326,4.059079281,4.799713645,4.279800031,4.620366147
197259,"MLKL",-0.300995366,0.538571162,1.308486214,1.030793686,0.49762103,1.334566326,0.696882197,0.171969024,-0.257907068,0.699807131,0.224448686,0.291328428
79726,"WDR59",5.76794168,5.641333378,6.281375607,5.925718413,6.037670052,5.848419111,5.738040812,5.538723967,5.967830902,6.177376324,5.907730057,5.630140054
84937,"ZNRF1",5.645213608,5.635946325,5.65178099,5.763512053,5.594391837,5.367298786,5.502641034,5.660410279,5.633132743,6.119397352,5.487546287,5.78722163
197257,"LDHD",2.013059594,2.542053594,1.882650543,1.949069281,2.432509383,1.476858322,2.183626402,1.819700989,0.160942821,1.586018887,0.853618776,1.6651531
162239,"ZFP1",3.563499638,3.574896929,3.06781949,3.20074965,3.349718015,3.317962075,3.659293679,3.641456714,3.24135952,3.419469734,3.440319477,3.388929631
9564,"BCAR1",7.622671669,7.312621082,7.67198651,7.521780218,7.642406856,7.469911708,7.861501634,7.778319791,7.742875021,7.479937101,7.696001299,7.583510408
10428,"CFDP1",4.788247232,5.00243351,4.3604007,4.661914829,4.532965051,4.625129129,4.925567222,5.253629878,4.15345515,4.96904091,4.353019485,4.795001535
124491,"TMEM170A",4.124851472,4.13671644,4.003305371,4.227226365,4.411545371,4.480573818,4.246718171,4.272897891,4.097573589,4.447433352,4.364248171,4.287783112
4166,"CHST6",2.338804648,2.446817308,1.938400085,2.546207595,2.346779869,2.432330838,1.993141176,2.438874514,3.249929524,3.755188936,1.4948244,2.369570404
79583,"TMEM231",3.097407161,3.813102096,3.598605658,3.832348914,3.508170559,3.901067807,3.60702774,3.824440065,3.028736978,4.048212247,2.986934404,3.840170409
11345,"GABARAPL2",6.971686884,6.92133637,6.752969176,6.728448246,6.683931592,6.29278128,6.804930559,6.763127849,7.367491741,6.755000136,6.981315896,6.483873214
23536,"ADAT1",4.278921187,4.117517734,4.041992281,3.983709417,3.806742735,3.712554119,4.212145202,4.081359398,4.707884267,4.035727982,4.371685701,3.541514383
3735,"KARS1",6.846141226,6.876358004,6.565049214,6.726798239,6.451110646,6.448797016,6.932523402,7.103409487,6.79645218,6.663294139,6.785711743,6.663694331
54386,"TERF2IP",6.910750874,6.60991965,6.829295216,6.721284544,6.615929257,6.430329764,6.789624063,6.578613478,7.415419093,6.510026946,7.083929383,6.489356869
22879,"MON1B",4.83670228,4.52554893,4.789700981,4.477983134,4.529078133,4.43335099,4.797329448,4.87803374,5.135430775,4.508940538,4.899972171,4.466817555
100130958,"SYCE1L",1.768572747,0.628117404,0.847051585,0.155611963,1.110590117,-0.068756313,0.793588197,0.356153943,2.681292329,0.31518892,2.382228138,0.504404033
170692,"ADAMTS18",-1.256912846,-0.160925077,1.743524463,1.242673673,-0.130397917,0.201039985,-0.586953193,-0.963140165,0.542087901,3.023916019,0.672768223,1.909114492
283927,"NUDT7",3.633742616,3.499779521,2.773015108,2.866997544,2.676927193,2.304557131,3.064183116,2.920289675,3.348984968,2.745947187,2.454053938,2.548330456
57687,"VAT1L",6.167371015,5.634596413,4.003305371,3.89245821,4.059393767,3.901067807,4.920222396,4.571720599,5.90817091,5.424975269,4.71646531,3.997982718
51741,"WWOX",1.049703469,2.553527958,1.589535764,1.855527102,0.785193553,1.834989428,2.236190757,2.840136308,1.129970839,2.537428119,1.08839706,2.82107465
4094,"MAF",4.663955311,3.813102096,4.128420815,3.054069029,3.367240804,2.628054118,4.135805701,3.325473369,5.914922945,3.360625525,4.698833652,3.299005432
124359,"CDYL2",1.734879295,2.705265088,2.79331449,2.944760332,2.513429057,3.168676011,2.953421533,2.910510675,1.869268533,2.361861963,2.907290244,3.124731203
56942,"CMC2",4.746586501,5.143883442,4.64082225,4.956615783,4.909982628,4.695957096,4.734768335,5.087815771,3.994248966,4.871721114,4.349257084,4.588602225
55839,"CENPN",3.747939325,4.83152246,4.007655505,4.657302408,4.043132808,4.60976436,3.75246408,4.149457716,3.197728829,4.700386339,3.089726683,4.330308814
23300,"ATMIN",6.435312192,6.344442227,6.033023185,6.046160687,5.953168017,5.909302113,6.221362299,6.349002599,6.542870366,6.304233771,6.299575106,6.224935105
123775,"C16orf46",0.67644775,1.509816371,1.493551161,1.53186661,0.88588631,1.25778619,0.96948767,1.777284746,0.42587965,1.911662299,0.672768223,2.017188265
2653,"GCSH",1.926159241,2.553527958,1.99207523,2.354374928,1.686269962,1.296686977,1.514604227,2.29595978,1.934517759,2.401323519,1.854661947,2.03443889
114780,"PKD1L2",1.180613326,1.007636924,3.569476275,3.487290878,2.481603735,2.205823904,1.887553507,2.310905398,1.237302766,1.737598697,0.975778514,1.002053797
8139,"GAN",2.507931403,2.725695473,2.79331449,2.715500404,2.217497438,2.378950095,2.530856557,2.744297877,2.814361786,3.227909139,2.801123517,2.926474927
80790,"CMIP",5.716000167,5.874204943,5.946169995,5.847906067,5.634741005,5.784853155,6.13517877,6.106105882,5.901387127,5.538464583,5.856964694,5.439344281
5336,"PLCG2",1.15536444,1.707656998,3.132984075,3.630655739,3.358506013,3.168676011,0.96948767,1.61816272,0.59686047,2.776281375,1.599887865,2.749756808
10200,"MPHOSPH6",2.703515401,3.247656191,2.742020234,3.004086974,2.529082261,2.786769701,3.148879319,3.325473369,1.869268533,2.954868325,2.495493344,2.860298731
1012,"CDH13",5.942297544,6.103243857,6.919785519,6.859713331,6.715912755,7.051428799,6.268392934,5.744004066,6.163096581,6.426422241,5.204850813,5.252960737
3281,"HSBP1",6.829276924,6.687479836,6.265116094,6.353982701,6.200484612,5.906161,6.542454011,6.552127408,6.826127246,6.379440209,6.721674753,6.102485898
23417,"MLYCD",5.751185943,5.506144504,5.190686406,5.487667525,5.40802156,5.43206571,5.502641034,5.728781688,5.66071104,5.349646,5.299527226,5.452238057
105371371,NA,1.474026417,0.752806244,1.6352349,0.102310989,0.836418233,0.116592321,1.570262186,1.203369484,0.97318463,0.076036419,1.439276808,0.854457352
29948,"OSGIN1",1.534030354,1.224140848,3.016938696,2.642699705,2.449060492,2.077668573,2.25329506,1.996505214,3.59753011,1.630976549,1.649683076,1.573715012
54550,"NECAB2",3.301079739,1.533186915,1.390722514,0.880596381,1.713926118,1.045797052,2.35186928,1.518679392,4.392815877,0.31518892,4.147407086,1.964163132
146167,"SLC38A8",2.185106375,1.224140848,-0.355073895,-0.76448488,-0.889365739,-0.171199671,-0.079015553,-0.963140165,3.143568233,1.416622816,2.193682104,1.476087047
8720,"MBTPS1",6.983391872,7.302455945,7.807584472,7.893549303,7.627033238,7.752964757,7.257388797,7.376776625,6.934431427,7.676025017,7.073135186,7.727686398
83693,"HSDL1",6.17367224,5.844153313,5.828154511,5.782697535,5.973332462,5.973733312,6.109578756,6.204425044,6.427672309,5.7067195,6.243925194,5.801146969
9013,"TAF1C",5.550337724,5.212443248,6.246832411,5.925718413,6.359962781,6.161947742,5.96393369,5.756340368,6.010065023,5.407316314,6.067393304,5.927713447
57707,"MEAK7",4.296350851,4.232628378,4.236150694,4.186190422,4.188214556,4.181262479,4.52894868,4.448734371,4.271795654,4.343218911,4.386446713,4.049801094
23406,"COTL1",5.609636188,5.9236775,5.51638049,5.344380714,5.06029085,5.235856006,6.056974268,5.812554787,5.339924519,4.995067956,5.605792014,4.925556637
79786,"KLHL36",5.090894188,4.964255359,5.114080162,4.905022003,4.90699052,5.037691704,5.079743228,4.993698053,5.227261485,5.126464747,5.422789636,5.202343379
9100,"USP10",6.305761208,6.535927481,6.214267576,6.405773761,6.080792402,6.289168787,6.306788264,6.569320877,6.276491849,6.656515135,6.271024493,6.457737185
83716,"CRISPLD2",0.965047785,0.628117404,1.063081736,0.256646822,0.217517934,0.684384894,-0.079015553,0.41266987,1.955627791,0.31518892,1.697816774,1.708786889
55625,"ZDHHC7",6.659516582,6.846934629,6.557651308,6.702378778,6.728678793,6.833955083,6.660147394,6.811878265,6.471384021,6.824990924,6.409345751,6.809856136
9764,"KIAA0513",5.072465299,4.790896141,5.183013949,4.849494087,4.755542107,4.582475863,4.988206731,4.724644648,5.483101537,4.68447952,5.125685508,4.812606868
23199,"GSE1",6.273855358,6.997349585,6.837871247,7.134031804,6.847367861,7.000792286,6.973739561,7.173056948,6.267023537,7.279215987,6.148649431,7.196417693
51659,"GINS2",-0.61177591,2.705265088,-1.531255451,2.595260212,-0.589816493,2.51713112,-0.470051933,2.492298685,0.00767005,3.387075246,-1.069728239,2.926474927
404550,"C16orf74",0.603643207,0.340853835,0.497122486,0.60209335,0.138085013,-0.400887046,1.010304565,0.570036301,-0.163843621,0.520277506,-0.429473797,-0.028699934
10328,"EMC8",4.80458041,4.940416952,4.539313652,4.643376,4.473532195,4.370923354,4.81759447,5.085644771,4.723352594,4.68447952,4.600976138,4.679130454
1327,"COX4I1",8.246296136,8.485957747,8.033707927,8.348680164,8.181109333,8.072741687,8.123149915,8.406209015,7.915755071,8.213260191,7.803023599,8.294961265
64779,"MTHFSD",3.633742616,3.635538884,3.885336918,3.717406971,4.021162438,3.836532563,3.87907331,3.834818072,3.707395555,3.655357832,4.015935931,3.69584889
2303,"FOXC2",3.248322445,2.116350192,3.446694913,3.181604483,2.933701798,2.673100345,3.884572484,3.303224051,3.25844892,3.048980066,3.107654061,2.641340432
2300,"FOXL1",1.665035658,0.048196866,1.468522911,0.972577432,0.836418233,1.045797052,1.972632825,1.411824585,2.187440993,0.781834644,1.721294497,1.198497402
100506581,"C16orf95",0.965047785,1.578822023,1.336422412,1.314739307,0.836418233,0.850466445,0.839614173,1.777284746,0.160942821,0.859448149,0.520502236,1.316015846
79791,"FBXO31",5.062313064,5.18688336,5.2040158,5.202792555,5.113174991,4.954991232,5.161293147,5.12423152,4.821483813,4.938070411,4.868774789,5.30896793
81631,"MAP1LC3B",7.303737211,7.034161207,6.789427939,6.714085093,6.670761552,6.380273213,7.193471536,7.33397732,7.501821584,6.635295482,7.00362807,6.498709199
23174,"ZCCHC14",6.03086495,5.801482089,5.766601259,5.760289521,5.652715005,5.821995047,6.173869982,6.039248223,6.77657134,5.962256336,6.206982325,5.832304335
57338,"JPH3",4.599890119,4.062361023,4.100182722,3.64470488,3.987566515,3.748074741,4.788556534,4.626509546,3.70115937,3.380508137,4.24782329,4.371616813
54758,"KLHDC4",3.577824503,3.945287445,4.297837895,4.358045952,3.171690442,3.427179187,4.025640312,4.028089604,3.744256968,3.862762005,3.739502744,4.217777209
105371397,NA,0.603643207,1.072880112,1.804799715,1.166818062,1.741062067,1.575063737,1.088629226,1.296417827,1.777408838,1.608672834,1.158870845,1.287521441
8140,"SLC7A5",7.002101588,7.498485032,8.479662827,8.317045089,8.472013204,8.833176676,8.161311481,8.076596371,7.557683171,7.721229594,7.147593292,8.078154681
54971,"BANP",3.903889423,3.945287445,3.945526586,4.107221676,4.241444607,3.843117554,4.507724282,4.667729643,3.899384842,3.795240595,4.025397784,4.09571977
84627,"ZNF469",5.075833563,4.478168703,4.994249688,4.202111908,4.842678691,5.088457459,5.03840577,4.336359301,4.125784918,3.834210321,4.415523235,3.984731997
161882,"ZFPM1",5.216752366,5.01286168,5.330944814,4.949087713,5.7970765,5.240851589,5.421739733,5.338128587,5.024925324,4.136604545,5.24184761,5.307194777
124245,"ZC3H18",5.709509523,5.759988555,5.543597847,5.598884539,5.592530696,5.596985939,5.896129633,5.948980244,5.788270089,5.566218413,5.76252549,5.774444524
1535,"CYBA",5.485967455,5.637294976,6.011524424,5.919953659,6.451110646,6.465964639,6.24613764,6.213401209,4.574369763,5.468973566,5.119072189,6.062052241
4597,"MVD",5.00692718,4.918398468,5.612335391,5.440126663,5.476225588,5.166665793,5.344036408,5.424836976,4.762810855,4.890331228,4.671975432,4.959819351
197187,"SNAI3-AS1",2.40457221,2.206329761,2.881284664,2.272294921,2.274328396,2.009052545,2.714976037,2.452417168,2.387111504,2.099321835,2.767687833,2.068333396
333929,"SNAI3",1.610340425,0.830321032,1.657552847,1.086751606,0.933714274,0.850466445,1.597306127,1.383826788,1.337199502,0.200562482,1.290262248,1.002053797
115992,"RNF166",4.048048143,3.803523452,3.91342911,3.848624518,4.329000502,4.160322288,4.272114818,4.517992205,3.866324755,3.814857034,3.952873345,4.191104502
