"ENTREZID","SYMBOL","17.3_CX.5461_0.5_3","84.1_CX.5461_0.5_3","84.1_VEH_0.5_3","90.1_CX.5461_0.5_3","90.1_VEH_0.5_3","75.1_CX.5461_0.5_3","17.3_VEH_0.5_3","75.1_VEH_0.5_3","78.1_CX.5461_0.5_3","78.1_VEH_0.5_3","87.1_CX.5461_0.5_3","87.1_VEH_0.5_3"
80309,"SPHKAP",7.411863244,6.330859243,6.622971156,6.646820562,6.956772058,7.448735629,7.218293281,7.60434633,7.787593881,7.75143976,6.409528099,6.531817903
55022,"PID1",2.29285255,2.484993303,2.836906235,0.732782202,0.588276054,1.145904568,2.300711441,1.175776786,2.241681899,2.660420397,1.827174965,2.041381814
92737,"DNER",5.323912905,6.720064753,6.85357075,5.433867507,5.332734519,5.36911806,4.987707096,5.385582503,5.801307991,5.46219756,6.422895723,6.212927472
9320,"TRIP12",8.390712733,8.173181919,8.279189433,8.120307624,8.131149559,8.159494501,8.167798516,8.292385825,8.382697853,8.286624102,8.238261819,8.111003092
130888,"FBXO36",0.162912111,0.735890402,1.046902272,-0.598880985,0.641022199,0.856891356,1.392338625,1.175776786,1.273013453,0.977709647,0.39406767,0.586374576
151473,"SLC16A14",2.804897653,3.386341428,3.534657956,1.895548381,1.904129966,2.79348396,2.704088653,2.815228938,2.588416662,2.137549759,1.769251426,1.442950177
3431,"SP110",1.239377988,2.073901716,1.738025104,0.870873625,0.476620203,-0.222541516,0.124848397,0.98405522,1.525679429,1.404739967,1.645923006,1.29175258
6672,"SP100",3.154882813,3.687703021,3.878265248,2.445082632,2.142297677,1.730126645,3.057476299,1.963124235,2.376303068,2.539382042,3.092392206,3.078020803
51719,"CAB39",6.674209127,6.427088246,6.463231725,6.495784363,6.509042269,6.383014084,6.437988123,6.513011442,6.502453121,6.540651003,6.567268436,6.617116345
81618,"ITM2C",8.771023379,9.02348373,8.936393318,8.649502135,8.497564963,8.464394069,8.941908183,8.230940434,8.626948529,8.449222331,8.784972395,8.650210498
257407,"C2orf72",-0.84876013,-0.224802999,-0.682104625,0.732782202,1.565132828,-0.402349474,-0.500765296,-0.58621093,0.111512895,-0.354391635,0.11283537,0.071240077
5707,"PSMD1",7.685784805,7.477683228,7.477878903,7.583833395,7.41758828,7.819340239,7.53331295,7.786523091,7.71428233,7.661250175,7.82316729,7.771161003
80210,"ARMC9",4.901975884,5.271390071,5.188370755,4.504297146,4.410476484,4.34270423,4.985212786,4.288984192,4.553916107,4.494823868,4.886011612,4.763135685
93010,"B3GNT7",2.631823999,2.885819102,2.715394615,2.907729285,2.770190828,3.479107153,2.853791076,3.367109374,4.404373277,4.43198149,3.581793802,3.318669681
105373926,NA,-0.356651892,-1.347330373,-0.227508332,-0.725892629,-0.718577536,0.641600221,-0.743921082,0.548552473,0.672942318,1.018539349,-0.594190717,0.245950995
4691,"NCL",9.287951582,9.114208176,9.010268137,9.371003083,9.265975894,9.188457246,8.942068958,9.156229828,8.985322886,8.974894381,9.213223666,9.10908407
5757,"PTMA",6.701060435,7.180331785,7.065454514,7.596746798,7.55406695,6.952247305,6.7733702,6.854170498,6.766983367,7.059640499,7.236755608,7.474710226
5147,"PDE6D",3.05066506,3.287259,3.407034893,3.134902933,3.06859323,3.667630864,3.402218669,3.574244809,3.302916688,3.628880726,3.750951661,3.685141436
64708,"COPS7B",4.67542058,4.934693497,4.92615778,4.829146751,4.812298525,4.475634314,4.732077537,4.379451038,4.553916107,4.776524539,4.676143242,4.793943262
129563,"DIS3L2",4.728588709,4.611943497,4.87883373,4.945738786,5.005714286,5.041951713,4.8601118,5.025650824,4.958641409,4.958028798,4.876898347,4.862622956
9427,"ECEL1",-0.161925203,0.460733915,-0.554339536,-0.179779211,0.741059442,1.708123126,0.263047241,1.589196716,2.404586483,1.917740045,-0.017045331,-0.127581745
200765,"TIGD1",3.199875042,3.243878232,3.177822547,2.701058024,2.758302512,3.077150351,2.938745913,2.756421732,3.057832431,2.993049742,2.319448955,2.608840934
9470,"EIF4E2",5.877480776,6.035072401,5.884765561,5.995826607,5.932415821,5.879090888,5.751443215,5.917730131,5.862485786,5.896604879,6.185189778,6.207656716
80303,"EFHD1",4.48497669,4.601670172,4.250492454,4.424301847,4.20247911,4.545547882,4.892418651,4.521607217,4.720673773,4.831981831,4.910780263,4.748691838
26058,"GIGYF2",6.557192618,6.103412523,6.337082958,6.356755925,6.488500312,6.511647099,6.536678759,6.606850805,6.506536561,6.449341428,6.609144642,6.417002673
3635,"INPP5D",2.259237495,1.905945631,2.540388319,3.265856509,3.628126387,2.579890431,2.284572752,2.652747256,3.233661525,3.581978597,3.131232909,2.92370778
55054,"ATG16L1",5.395285191,5.202813821,5.127744313,5.217918975,5.222401237,5.31736898,5.277941011,5.013145735,5.299040486,5.272677388,5.387422266,5.427093556
8527,"DGKD",7.192880118,6.845081394,6.820802317,6.643612551,6.558724517,6.917910853,7.448033228,6.989589526,6.637425031,6.761937087,6.602940177,6.310397951
55230,"USP40",4.021686509,4.608527177,4.739290979,4.435475015,4.477270452,4.48536984,4.387580793,4.533331359,4.233581521,4.318026379,4.589538881,4.472192828
55355,"HJURP",3.770472425,3.869953847,4.17874622,3.670705323,3.554419632,3.913395395,3.994902673,3.828535747,3.538110206,3.581978597,3.663560739,4.107362906
151507,"MSL3P1",0.845336874,1.089578316,0.963963921,0.826295813,1.618716284,1.112789347,0.327479787,1.050833662,1.390801096,1.683922744,1.511058007,2.233428092
10123,"ARL4C",5.906271469,6.812788494,6.567866875,6.219141329,5.648293538,4.331952986,5.646434274,4.527481197,5.105862667,5.270566137,6.119096147,5.88116776
23677,"SH3BP4",6.75858138,7.158887684,7.205171675,7.34106423,7.222096083,7.277206372,7.094156564,7.533873911,7.502444821,7.727781215,7.298207527,7.338277843
116987,"AGAP1",5.059186585,5.251814394,5.325500746,5.898254337,6.384063896,5.635634098,5.415834575,5.702256817,5.534817763,5.591295014,5.819512981,6.053628353
79781,"IQCA1",0.845336874,1.860713059,2.030708834,1.220055908,0.741059442,2.255135898,0.3891573,2.216835748,1.826750473,1.851485726,1.864537716,2.300980371
57007,"ACKR3",4.016665642,5.411288588,5.519495085,3.257486539,3.432543172,3.43959103,3.551306045,3.148224298,3.723540164,3.674305951,3.581793802,3.607224072
10920,"COPS8",6.03971683,5.936335905,5.994616961,5.902286594,5.900320573,5.911948097,5.823027643,5.963945528,5.84453234,5.943741147,6.068961029,6.170212189
1293,"COL6A3",2.708553888,4.622144182,5.2177546,0.683649542,0.476620203,-0.222541516,1.690611527,-0.804952538,0.041193222,0.165277098,2.35925703,2.133203734
64284,"RAB17",1.548559994,0.460733915,0.574300586,1.686991813,1.644779724,2.639235837,1.392338625,2.419955583,2.110467673,1.873910277,2.054343005,2.19132438
9208,"LRRFIP1",7.98918212,7.671860906,7.833342463,8.071903946,8.107330928,8.060394334,7.906571923,8.126208007,7.900512684,8.064877373,8.082478849,8.151826066
10267,"RAMP1",2.850759543,3.486517825,3.334602971,3.315081517,3.554419632,3.650426214,3.325418353,3.360543185,3.347306186,3.033453595,2.423256085,2.415133926
140739,"UBE2F",4.273954755,4.275263451,4.331301296,4.283004426,4.425589124,4.143960144,4.305983807,4.214476869,4.221708082,4.167311518,4.313746292,4.509795034
339768,"ESPNL",-0.581824475,0.195215463,-0.227508332,-0.008501992,0.476620203,1.685778813,-0.500765296,1.145540719,1.44627455,1.241869992,2.207589382,2.162556719
377007,"KLHL30",6.506160182,6.607341564,6.245675274,6.28444871,6.115963858,6.570760928,6.727843829,6.432342623,6.731836305,6.54240202,6.496887276,6.407839295
80895,"ILKAP",4.545492316,4.681878543,4.612285461,4.590122365,4.565190821,4.73971691,4.432215922,4.565089963,4.588228965,4.687542733,4.699592441,4.62498603
643387,"TARDBPP3",0.427882742,0.785141787,-0.328443195,1.112785718,0.355592469,1.20993835,-0.028004986,0.594043993,0.041193222,0.705008685,0.793295538,0.351678214
55502,"HES6",2.644899069,2.743561046,2.010186264,2.019521187,2.567114283,2.761790852,2.728155286,2.231303892,2.762417625,2.40725115,2.070421226,2.27433781
8864,"PER2",2.578305499,2.640278645,2.291026574,2.773288442,2.850774081,2.894364977,2.363519242,3.037324807,2.984778358,2.86457013,2.192976831,2.587356372
26146,"TRAF3IP1",4.22690713,4.120766212,4.088637142,4.121746889,4.088410434,3.98834094,3.94443503,3.97328082,4.249262279,4.487571155,4.313746292,4.155605276
51665,"ASB1",6.587983321,6.511822245,6.287846561,6.515222436,6.372412397,6.60985529,6.4952066,6.685794165,6.620192089,6.584651201,6.453868817,6.265448032
9759,"HDAC4",3.199875042,3.31267483,3.826384711,3.020846162,3.4694702,3.446252673,3.517181167,3.58555054,3.257117917,3.329579266,3.765838715,3.843047219
4705,"NDUFA10",7.404674532,7.217809509,7.120344302,7.37869297,7.41143374,7.209315088,7.354981016,7.172211909,7.180314324,7.206018162,7.377888135,7.433162163
150678,"COPS9",5.066493357,4.97239237,4.928893789,5.011921345,4.995622905,4.884089303,4.873661016,4.69080737,4.566488136,4.868734128,5.047018697,5.280841064
2817,"GPC1",10.51872222,10.66763158,10.51604362,10.48462267,10.45616156,10.74954329,10.83598829,10.62377552,10.65347413,10.32180878,10.55747764,10.44752742
51281,"ANKMY1",0.889950487,1.340832739,1.125330716,0.282969228,0.417375091,0.816326891,1.015884423,0.638144802,0.847921132,0.546525049,1.28170086,0.629057054
285193,"DUSP28",1.62972265,1.949803039,1.433459197,1.38281813,1.860312118,1.989269507,1.852636661,1.980357621,1.418804435,1.73381619,2.236377826,2.118300205
57140,"RNPEPL1",5.455892435,5.917132522,5.811046721,6.025705744,6.198564804,5.836621371,5.787679373,5.694445894,5.962189651,5.94241555,6.177787675,6.323451866
101752400,"CAPN10-DT",1.731291094,2.424108055,2.221316892,1.736012689,1.618716284,1.7731518,1.80817036,1.778422536,1.762639421,1.851485726,1.534429306,1.264937462
11132,"CAPN10",4.643204731,4.945565499,4.785309051,4.774467172,4.732514934,4.818850977,4.865546766,4.667057295,4.723483195,4.755543298,4.676143242,4.67167061
2859,"GPR35",-0.161925203,0.398793724,1.006029014,0.347483631,0.152582289,0.212061079,0.3891573,0.05786814,0.041193222,-0.462616298,0.173638832,0.007962451
547,"KIF1A",6.990732049,7.598846233,7.467096025,7.831241116,8.301591272,7.882716399,7.197972502,7.959431225,8.117619053,8.026607658,7.227823121,7.377140099
25992,"SNED1",0.651656592,-0.224802999,0.117644634,-0.725892629,0.223474235,-0.501421312,-0.028004986,-0.228523019,0.362828745,0.090651715,-0.496215082,-0.972562999
130916,"MTERF4",4.857738333,4.742358364,4.950597054,4.667972942,4.777382682,4.866813316,4.781790784,4.851625713,4.849710834,4.910008937,4.740361437,4.681842957
23178,"PASK",2.69604563,3.015300161,2.836906235,2.907729285,2.607432651,2.772432768,2.363519242,2.746383186,2.907826794,2.673263067,3.044359491,2.681613128
5510,"PPP1R7",5.433462027,5.470825619,5.376499155,5.749517656,5.604143714,5.607678803,5.423224553,5.497545839,5.432082054,5.532601264,5.728719001,5.830632457
50636,"ANO7",0.751744467,1.008949313,1.086649373,1.38281813,1.987964515,0.972159845,0.612459387,0.94946993,0.80612555,1.171199262,1.008859005,1.237614483
3069,"HDLBP",9.135917234,9.08131369,8.96283216,9.042539702,9.023233943,9.140998665,9.137105563,9.246803002,9.033661694,9.082760517,9.079598293,9.109201852
4735,"SEPTIN2",9.218042993,9.019951958,9.011559312,8.899589139,8.75459584,8.907357461,9.004675448,8.84851413,8.880510886,8.985552546,9.040725662,9.015788574
9855,"FARP2",3.965471853,4.186398183,4.103244413,3.762290761,3.943697983,4.093929272,4.014605569,4.048740478,4.084212625,4.097565875,4.122658885,4.122379262
10494,"STK25",6.64928372,6.984049232,6.871458888,7.103146478,7.198094747,6.81743632,6.788470357,6.685794165,6.853523976,6.913050408,7.048190237,7.085919884
666,"BOK",5.205356694,6.269449474,5.919571268,6.462490603,6.452063341,5.21771233,5.641690614,5.07661918,5.952643407,6.029891123,6.493909931,6.556214199
51078,"THAP4",5.485267262,5.440403745,5.335845669,5.719361972,6.01091561,5.872923237,5.620952586,5.551870808,5.467705113,5.575989328,5.817132749,5.901984602
23192,"ATG4B",6.225253688,6.462527778,6.483844693,6.308955996,6.415628643,6.261743409,6.422400135,5.95743328,6.195580477,6.355848508,6.353141443,6.323451866
1841,"DTYMK",3.949752648,4.244779347,4.197020041,4.249632913,4.083654627,4.349827472,4.019489534,3.986134715,4.101593641,4.25535183,4.366788784,4.512647321
84289,"ING5",4.34777856,4.570403835,4.510023652,4.287122107,4.316317107,4.119161573,4.372390171,4.085040045,4.209736113,4.35037182,4.272644084,4.237194696
728294,"D2HGDH",4.151038207,4.091697712,4.002946965,3.960938286,4.074095722,3.96996638,4.531288929,4.007306606,4.075442957,4.039235175,4.500371959,4.372092525
728323,"LINC01881",1.094407697,0.460733915,0.395957143,0.409236147,0.223474235,0.212061079,0.3891573,0.350722659,1.040461681,1.058245262,0.049356113,0.629057054
140680,"C20orf96",4.090203392,4.552736316,4.723619549,4.355382277,4.383642341,4.046491731,4.454026088,4.112654834,4.177316484,4.401433932,3.993700153,4.09599717
85364,"ZCCHC3",5.466978203,5.629249877,5.431555587,5.748024749,5.857778521,5.465721452,5.468573553,5.322790413,5.539608014,5.364621129,5.677153273,5.721456316
100507459,"NRSN2-AS1",2.242131618,2.224327739,2.451850881,2.43026528,2.497307284,2.177190573,2.037338376,2.407268689,1.947010764,2.391794131,2.35925703,2.565547019
6666,"SOX12",5.979060736,6.377770494,6.222446515,6.582940227,6.689681835,6.356735841,6.154729275,6.37077927,6.483518982,6.544150915,6.607079451,6.656334807
80023,"NRSN2",5.612184712,5.844932835,5.695297484,6.096630898,6.101921265,5.954625101,5.804754663,5.85721492,5.922397635,6.008514432,6.215328248,6.20413215
57761,"TRIB3",3.145713506,3.124575751,3.301205598,3.848407588,5.176238423,2.543074919,3.439138177,2.853142874,2.209980111,2.295403907,2.654153664,2.816992425
10616,"RBCK1",5.700935341,5.908823601,5.986760546,5.855914133,6.071018468,5.623929403,6.096986348,5.524229789,5.595883707,5.637900066,5.568139709,5.46292751
128637,"TBC1D20",5.487083481,5.586477177,5.40428999,5.541198357,5.477533843,5.376112384,5.4667867,5.488540373,5.400831883,5.40174879,5.53810425,5.490678031
1457,"CSNK2A1",6.84680295,6.698535106,6.691436381,6.778422689,6.822636184,6.807122415,6.677747709,6.838898869,6.744339155,6.81432837,6.736152004,6.753577206
140809,"SRXN1",5.508701609,5.106800879,4.850253211,5.228663498,5.504472198,4.816281928,5.683832292,4.853965032,4.826379181,4.715749621,4.670880142,4.746270408
83541,"FAM110A",0.975240657,0.632037097,0.457887133,1.185177942,1.121190329,1.414016254,1.83057482,0.98405522,1.826750473,1.37360379,1.196361071,1.122833818
9491,"PSMF1",5.976477205,6.082632775,6.049703057,6.457931935,6.5054907,6.034159616,6.044043708,6.022309952,5.995112672,6.175785578,6.286740215,6.492627373
55321,"TMEM74B",1.132038682,1.883506609,1.687219979,2.663539817,3.315727975,0.388449258,1.874366206,0.802188889,1.473231369,1.096887593,2.086322235,2.37807735
9751,"SNPH",4.07579266,4.717201498,4.612285461,4.135514652,4.049917642,3.839411978,4.527865306,3.780153713,4.048809494,3.988757344,4.961234603,4.734101919
100507495,"SDCBP2-AS1",1.339281116,1.690200137,1.607491549,0.870873625,1.537575827,1.044187435,1.42215082,0.98405522,1.303374128,1.018539349,1.463147965,1.838095244
2280,"FKBP1A",6.830443593,6.984708209,6.981631392,6.958318043,6.804686222,6.502087874,6.588540902,6.609622267,6.673466327,6.948478928,7.014306097,7.092130575
55968,"NSFL1C",6.027288728,6.028696093,5.944121427,6.058596295,6.086552608,6.247511488,6.132359633,6.1713756,5.97049111,6.021127282,6.217134744,6.16115173
10326,"SIRPB1",3.145713506,3.681213017,3.534657956,3.125735139,2.894878183,2.591956414,3.394720023,2.432531881,4.325207073,4.185354643,2.508337637,2.486508321
140885,"SIRPA",8.056167567,7.784382834,7.686271549,7.917441364,7.797495979,8.329924241,8.163943908,8.331312592,8.207654726,8.047411626,8.120377645,7.957491003
140901,"STK35",5.171873709,5.565486944,5.281223366,5.474155258,5.556885305,5.238969517,5.209068642,5.278196572,5.356274331,5.430399766,5.604480475,5.51363987
6628,"SNRPB",5.556189574,5.961995409,5.811046721,5.995826607,5.816812374,5.967417428,5.662134762,5.827764317,5.863759666,5.739090478,5.959907453,5.911741345
79175,"ZNF343",3.523856867,3.056000819,3.223108835,3.214892424,3.13445765,2.803895477,3.22751263,2.871732631,3.505836734,3.2884358,3.115821881,3.203357118
10528,"NOP56",6.628864109,6.773668188,6.741317786,7.02455562,7.005359672,6.596442176,6.571182671,6.426067352,6.558595565,6.548513898,6.743691482,6.712613169
3420,"IDH3B",6.370074629,6.20643945,5.997226287,6.477883204,6.542353136,6.527439719,6.415932274,6.444035688,6.222640816,6.333773742,6.342422581,6.400158434
57593,"EBF4",1.84895425,2.033710006,1.811027973,2.019521187,2.160478249,1.794192579,1.615184949,1.836357379,2.361950674,2.099995453,1.463147965,1.819787406
56265,"CPXM1",4.610253029,5.424948813,5.246551902,5.536017287,5.425862122,4.482131959,4.781790784,4.243316149,5.032997208,4.8262436,4.452099704,4.33712048
64773,"PCED1A",5.006975992,5.067527777,5.2177546,4.976662258,5.074444025,4.72061054,5.221837925,4.479805748,4.989312087,4.965878983,4.858497275,4.846887655
64601,"VPS16",4.700685119,4.838815943,4.720464731,4.768589003,4.879693017,4.981322318,4.876355656,4.651003882,5.028460572,5.044590477,4.921899686,4.895774419
5786,"PTPRA",6.417512409,6.591854426,6.671970886,6.724027389,6.780645055,6.619465566,6.489057724,6.580252933,6.726244512,6.619905395,6.673058701,6.703904608
64949,"MRPS26",4.785781491,4.99350039,4.906859037,5.211433641,5.41832702,5.052905041,5.058227612,4.860960314,4.720673773,4.773545835,5.226340384,5.46292751
22888,"UBOX5",3.502466328,3.738598062,3.438095331,3.831590555,3.782834778,3.903747414,3.591218178,3.545586683,3.368999049,3.628880726,3.828631044,3.6544776
60493,"FASTKD5",5.921126088,5.472705854,5.45642039,5.390509847,5.383923391,5.205984115,5.526331453,5.143167276,5.489324649,5.259963289,5.592004302,5.360576972
9762,"LZTS3",3.879584609,4.422607125,4.259214964,4.576728827,4.509542465,3.946664114,4.206703527,3.745294222,4.181409003,4.139816537,4.051542823,3.95632518
65992,"DDRGK1",5.425907051,5.674063069,5.719202202,5.409521315,5.204989125,5.355026856,5.573587661,5.145078849,5.409580603,5.297774305,5.764984274,5.731284788
3704,"ITPA",5.32187905,5.260547504,5.103730825,5.319916319,5.187364294,5.119020176,5.257415607,4.828021506,5.06436039,5.123914165,5.380990487,5.522157206
83959,"SLC4A11",1.239377988,2.16973938,1.523097974,1.979369065,2.028122998,-0.607801508,0.893529858,0.453025843,1.805695097,1.27594819,1.900957228,1.209764031
25943,"DNAAF9",6.772796418,6.482261485,6.595682091,6.535267863,6.522283322,6.218619406,6.909828887,6.411847392,6.581229352,6.568415403,6.68027964,6.51342408
8455,"ATRN",7.894167022,7.533243784,7.563120086,7.144585142,7.288180718,7.586274293,7.823138153,7.691620842,7.658489772,7.553802955,7.467505143,7.442166601
80332,"ADAM33",1.957740483,-0.551729312,-0.822293771,2.598756302,2.734227889,0.442757994,2.467254213,-0.151421659,0.92804628,0.303859189,1.864537716,1.264937462
54976,"ADISSP",2.916929514,3.402213229,3.520216383,3.625890786,3.574897802,2.803895477,3.184672721,2.684639277,3.084301356,3.129773779,3.512870565,3.467211483
1059,"CENPB",5.675675222,6.09367109,5.966930267,6.03797503,6.164063694,6.092652285,5.956348255,5.811005532,6.083052725,5.852118213,6.311471799,6.405539327
994,"CDC25B",4.737771249,4.920987258,4.821095034,4.759726597,4.747626424,4.881633935,4.96763081,4.774691457,4.849710834,4.837697329,4.93732429,4.938823663
55317,"AP5S1",3.846011244,3.628214366,3.866896396,3.664387847,3.692013953,3.849498404,3.954670782,3.879946489,3.762306714,3.724527349,3.911295199,3.952128894
57506,"MAVS",6.977872803,7.110799241,6.919021516,7.308010963,7.203036702,7.156975809,6.844589013,7.206026085,7.303243256,7.30268468,7.406669196,7.30205394
80025,"PANK2",4.620217805,4.642331696,4.331301296,4.367099944,4.266827883,4.176375445,4.402613132,4.185049316,4.476092518,4.416788561,4.353709867,4.267905789
11237,"RNF24",4.056351665,3.681213017,3.808668156,3.996579031,3.879294368,3.813883017,4.057977217,4.036434783,4.127278737,4.116496867,3.570532838,3.312135817
54498,"SMOX",2.357820435,2.885819102,2.273912382,2.773288442,3.161790051,2.239880093,2.481482861,2.287767752,2.897912708,2.853328598,2.907857433,2.661192924
146,"ADRA1D",-0.161925203,-0.551729312,-0.044634494,1.443107356,1.670380651,-0.984068258,-0.028004986,-0.488138173,0.763082912,0.368458217,0.049356113,0.965188361
5621,"PRNP",8.18007035,7.731183432,7.617978749,7.453420148,7.424187014,8.140622365,7.959946537,8.078742738,7.968994185,7.696276138,7.681513199,7.563005207
9770,"RASSF2",1.520458377,2.093585338,1.337879757,1.443107356,0.922457421,1.895025749,1.233271318,1.873727184,2.418522941,2.452652737,1.196361071,0.710810831
9962,"SLC23A2",5.8181162,5.59685887,5.742717278,5.065644107,5.062408552,5.488491018,5.774738956,5.577577385,5.806616804,5.577698,5.256518536,5.093516833
29058,"TMEM230",6.261783913,6.217694776,6.322591702,6.062204941,6.186416696,6.006255084,6.141349155,5.96502805,6.19355567,6.261200617,6.15346514,6.263756021
5111,"PCNA",6.058160519,6.038884702,5.82433267,5.660269312,5.322678818,6.068028077,5.364936893,5.757030769,5.572701682,5.616449086,6.062946578,5.94590718
8760,"CDS2",6.923247158,7.080294513,7.100459699,6.990870543,6.923224925,6.775730772,6.958324263,6.927083452,7.220146349,7.097055058,7.072342803,6.88044855
149837,"LINC00654",0.233854911,-0.551729312,-0.436974535,1.783422493,1.537575827,0.641600221,-0.110967552,0.762893229,0.178563766,0.303859189,1.008859005,1.318078371
56261,"GPCPD1",5.006975992,4.707653415,4.958652336,4.658468281,4.660887732,5.25613177,4.824276499,5.339581431,5.299040486,5.34869799,4.732804491,4.632872458
149840,"SHLD1",1.681400513,1.765757342,1.787101799,1.149435849,1.925549722,1.7731518,1.738790543,1.472251184,1.847502972,1.73381619,1.557428023,1.724592199
1114,"CHGB",0.301472079,0.923545993,0.51726774,0.282969228,0.355592469,-1.134991731,0.663273596,-0.58621093,0.763082912,0.090651715,-0.318215994,-0.0582184
51605,"TRMT6",4.448156231,4.399071311,4.323005135,4.5357856,4.46999979,4.215896463,4.248903618,4.312988735,4.272468407,4.505635029,4.411653246,4.498329159
84515,"MCM8",4.016665642,3.69416396,3.960790584,3.808858495,3.519629853,4.269467862,3.66787526,4.356535885,4.07103805,3.876631123,4.055587039,4.013826534
54675,"CRLS1",8.281927506,8.908551498,9.05666309,8.470298359,8.132589273,8.037416066,7.948788487,8.225982107,8.726058756,8.748439704,8.565905975,8.407856662
164312,"LRRN4",7.805973384,8.943714587,8.658764548,8.81103189,8.390681642,7.75975236,7.890999764,7.893302351,8.760148526,8.693159023,8.572271417,8.289780613
55612,"FERMT1",4.351771186,4.909927733,4.887298633,4.876373564,4.509542465,4.539330268,4.273643596,4.716745739,5.137804602,5.15629215,5.17149449,5.015228865
650,"BMP2",5.78010372,6.417358646,6.196568875,5.532552875,5.243874952,3.918195298,5.67457328,3.889100208,4.910144546,4.639269996,5.400200436,5.262318881
56255,"TMX4",7.150533545,6.745172173,6.91488732,7.120557462,7.085450001,7.177639602,6.812588016,7.294802112,7.213666841,7.080880753,6.848222068,6.938341494
23236,"PLCB1",3.488027716,2.392673945,3.111934249,1.736012689,2.346662043,2.007401382,3.201961634,2.030856021,2.361950674,2.422544317,3.351180805,3.680075844
5332,"PLCB4",5.35607059,4.982984983,5.567690593,5.014407182,5.302354675,5.265578869,5.320116659,5.560490662,5.372474035,5.51843689,5.480608808,5.480516152
63926,"ANKEF1",2.536822099,2.327673264,2.610232877,2.43026528,2.620625544,2.385630924,2.130574787,2.202221039,2.525418036,2.698610442,2.880760498,2.92370778
6616,"SNAP25",3.805828571,3.152995699,3.249613607,2.980731416,2.438922939,3.152408871,4.048451127,3.140579491,3.264852724,2.511047662,3.262990075,3.03104962
8195,"MKKS",5.468817578,5.211847699,5.337905782,5.258329305,5.372270753,5.154030375,5.470358196,5.148894414,4.907676376,5.083595362,5.311666851,5.546020118
128710,"SLX4IP",1.548559994,0.785141787,1.811027973,1.319899164,1.228490804,1.751799608,1.714902144,2.063565617,1.473231369,1.605690085,1.041850885,1.466678037
182,"JAG1",8.75453063,9.398743154,9.263858063,8.715726783,8.55388327,8.125915518,8.86038105,8.245713981,8.443811228,8.506184206,8.4655629,8.24931263
22903,"BTBD3",4.755962832,4.745472351,5.018959202,4.542690672,4.592230227,4.723355562,4.846434128,4.904493081,4.968148177,5.151710975,4.56137304,4.59030439
55304,"SPTLC3",1.339281116,1.165938659,1.463961829,1.319899164,1.083573655,0.934751057,1.015884423,1.344983092,0.847921132,1.096887593,1.225372199,1.152396394
55617,"TASP1",2.373615349,2.16973938,2.689814055,2.353806004,2.482931208,2.530591306,2.378803061,2.444999496,2.445998366,2.634386912,2.588679791,2.640479533
51575,"ESF1",5.207561503,4.785354164,4.864614244,5.070430232,5.035571693,4.836707357,4.91093553,4.677661182,4.762251255,4.740367655,4.976246489,5.13668063
79133,"NDUFAF5",4.743860633,4.275263451,4.510023652,4.22408773,4.29178469,4.554824347,4.671310006,4.576467381,4.197663964,4.389809757,4.205071636,4.340335021
140733,"MACROD2",2.039224159,1.202654809,1.902951697,2.33801558,2.793677544,2.751069852,2.112403326,2.736274301,2.177566026,2.553343247,2.554793778,2.816992425
23767,"FLRT3",4.934286014,5.065037345,4.797336612,4.278874958,4.780324829,5.024251552,4.180777964,5.145078849,5.705094537,5.667084514,3.428063919,3.591122584
55614,"KIF16B",3.318864464,2.973417857,3.258341415,3.116508715,3.29941277,3.504862449,3.301557741,3.449856806,3.77860728,3.622273056,3.804802475,3.744580519
6629,"SNRPB2",5.828181487,5.436555506,5.539325039,5.573586654,5.438954587,5.64868936,5.318136008,5.530093124,5.489324649,5.496926118,5.582225467,5.670006842
631,"BFSP1",0.702568313,1.049827013,1.463961829,0.282969228,0.223474235,1.386570981,0.893529858,1.520172826,1.110816165,1.341780783,1.136527732,1.092652773
11034,"DSTN",8.463781105,8.348275387,8.465024197,8.154799185,8.056964814,8.085948148,8.244108377,8.143283751,8.145643593,8.329594213,8.545381698,8.578689915
6238,"RRBP1",7.535487013,7.940626432,7.84678732,7.206225228,6.975505644,6.468940858,7.502247958,6.468668579,7.149309881,7.054127796,7.4090419,7.131165346
27131,"SNX5",5.645092822,5.556650071,5.612627274,5.593674021,5.49375714,5.468996332,5.357241419,5.412812552,5.517116162,5.476922131,5.623675913,5.680190885
92667,"MGME1",4.520880758,4.317724283,4.411740101,4.416804703,4.180375503,4.429312471,4.240561774,4.405201711,4.386758608,4.33024106,4.797019301,4.658853476
100303755,"PET117",1.132038682,1.307509064,1.493832879,1.829323759,1.644779724,1.518856399,1.164385472,1.543549645,1.076067744,1.435218336,1.688214772,1.684682792
57325,"KAT14",4.402694181,3.963849414,4.063958141,4.228376795,4.328428631,4.037696602,4.180777964,4.089017525,4.053282689,4.044187163,4.427344055,4.582181133
7692,"ZNF133",4.127942778,3.654957047,4.127265932,3.510882812,3.533646596,3.542653287,3.804306899,3.443657419,3.826432229,3.712134945,3.750951661,3.734842514
55184,"DZANK1",2.135004783,1.883506609,1.925045753,2.115268783,1.904129966,1.543917813,1.29901735,1.234411786,1.473231369,1.435218336,1.580065853,1.442950177
