"ENTREZID","SYMBOL","87.1_VEH_0.5_24","17.3_VEH_0.5_24","84.1_CX.5461_0.5_24","84.1_VEH_0.5_24","90.1_CX.5461_0.5_24","90.1_VEH_0.5_24","75.1_CX.5461_0.5_24","75.1_VEH_0.5_24","17.3_CX.5461_0.5_24","78.1_CX.5461_0.5_24","78.1_VEH_0.5_24","87.1_CX.5461_0.5_24"
5985,"RFC5",3.381522218,3.904741995,2.584423644,3.087708912,2.811464772,3.524379271,3.035668241,3.906146856,2.663830144,2.780163625,3.269968123,2.892641792
55884,"WSB2",5.870285408,5.745840565,5.852043487,5.679018787,6.030896505,5.917254145,5.289841392,5.469408124,5.559651722,5.095057076,5.579418704,5.730059385
54621,"VSIG10",2.473954718,1.828222044,2.702718376,3.380567447,2.430107611,2.224952281,2.214317733,2.857298904,2.237709059,2.599891891,2.664723064,2.535823646
5037,"PEBP1",7.266093142,6.977883428,6.904196476,6.823482318,7.016027368,6.870289232,7.071059779,7.114770299,6.659400093,6.851613988,7.037294484,7.873800942
51347,"TAOK3",4.444661084,4.743481572,4.317461163,4.377052583,4.15053186,4.332452596,4.742338964,4.822920537,4.494652699,4.222056341,4.385056165,4.670230042
64426,"SUDS3",5.568579204,5.728575529,5.368420968,5.202813865,5.480167906,5.603715994,5.763832936,5.687643675,5.374793536,5.522698007,5.467415276,5.307753967
26353,"HSPB8",7.988917954,7.82640739,7.642636467,7.185607957,7.960492398,7.92705367,8.127064724,7.853137483,7.917855932,7.524149011,7.500561844,8.463269742
160777,"CCDC60",-0.633723521,-0.201128056,-0.476230262,-0.918575722,-0.078157937,-1.134604038,0.016057527,-0.598561035,0.218466068,-0.89347771,-0.776894937,0.303159892
5564,"PRKAB1",5.034288089,4.75716862,4.886230915,4.791210026,5.22215758,5.150456083,4.9617791,4.932157706,4.739848828,4.846968881,4.942835456,4.980174917
11113,"CIT",3.053820292,3.274898246,1.962159318,3.507353293,1.866411723,3.479604677,2.593725318,4.614736872,0.620580471,1.53451892,3.253933361,0.453591254
92558,"BICDL1",0.74915273,0.249810951,0.522432155,0.348372339,0.885126138,1.359075325,1.041343101,0.439499247,0.293757531,0.928898633,1.323523577,0.753473887
11021,"RAB35",5.624988636,5.243931189,5.412488207,5.303327218,5.568288406,5.615589274,5.070657615,5.120896534,5.124561085,5.174069554,5.258273624,5.264300907
10985,"GCN1",7.416731378,7.797307635,7.867298673,7.922267245,7.729653679,7.634239196,7.666347729,7.70130283,7.871376327,7.881285013,7.774389407,6.579122165
6175,"RPLP0",8.080134176,8.089061247,7.733685596,7.541790028,8.159439906,8.266675217,7.613338396,7.850240643,7.688609097,7.609158187,7.854665179,8.640396973
100506649,"PXN-AS1",0.245113817,-0.201128056,-0.582939794,-0.06759602,0.361362735,-0.401916183,0.515987473,0.337278031,0.293757531,-0.039793092,0.468077768,0.193384733
5829,"PXN",7.792697347,7.285917683,7.418085619,7.414535571,7.737657351,7.956818836,7.205394974,7.226668989,7.276136181,7.2671025,7.16390097,7.202822693
23409,"SIRT4",2.690813065,2.991987383,2.157112926,2.050743466,2.414976422,2.674199609,2.866491612,2.627560281,2.837430832,2.831386107,2.758629883,2.935892005
4440,"MSI1",3.540801616,3.375938635,3.245322582,3.23342652,3.313806517,4.002468839,3.777597602,4.025998722,3.259791728,3.549748759,3.689090415,2.866055297
1337,"COX6A1",7.414447008,7.315705654,7.311337551,7.09596918,7.443569653,7.516878138,7.085960033,7.272832294,7.337472281,7.103534441,7.197300048,8.304028283
51499,"TRIAP1",5.061794853,5.122289426,4.994569474,4.699752719,5.310662346,5.150456083,5.079618711,4.694429011,5.214498621,5.047111351,4.871063627,5.806619414
283459,"GATC",4.556619774,4.583674666,4.540369503,4.413490477,4.673512484,4.639144241,4.945531911,4.822920537,4.79595776,4.527894984,4.531916155,4.628658219
8683,"SRSF9",4.866173137,4.587510332,4.774504572,4.918366135,4.815676517,5.15453111,4.390464579,4.409646188,4.716095523,4.464412542,4.659122821,5.301153477
8655,"DYNLL1",7.190231133,7.158917471,6.779845092,6.806456789,7.067736961,6.821786842,6.660629891,6.828985887,6.958070604,6.636269539,6.903647188,7.947241256
100506668,"NRAV",2.313221011,2.548213705,2.268726189,1.742416911,2.55958845,2.025797592,2.192454219,2.096991318,2.399846979,2.027231834,2.442225079,2.317730174
84274,"COQ5",4.813978474,4.977795583,4.581097456,4.530916677,5.01949541,5.106958637,4.757309175,4.647143861,4.831134254,4.584975139,4.60009567,5.056621941
9921,"RNF10",7.922684482,7.925953164,7.520701205,7.295118606,7.75165192,7.656679585,7.829732041,7.914884791,7.71281548,7.714805942,7.84030639,7.733467169
51367,"POP5",3.823891696,4.13184679,3.95226733,3.788309415,3.918091093,3.814381509,3.770236434,3.846925589,4.071168109,3.674213246,3.909822696,4.467044778
9761,"MLEC",8.280107492,8.273284502,8.01008855,8.138779244,7.990466722,7.925265968,8.602890455,8.67661969,8.237724992,8.447815194,8.46488504,7.901337819
84747,"UNC119B",5.353315373,5.003862468,5.193571199,5.241838329,5.252266493,5.281067581,4.847509763,4.885380744,5.031394249,5.179021548,5.295957104,5.193003326
35,"ACADS",4.675851933,4.500676187,4.276080048,3.940893098,4.683017552,4.947005265,4.704219389,4.880845666,4.213689009,4.607189516,4.767570563,4.644388365
121665,"SPPL3",6.46694054,6.404065916,6.378208801,6.51015269,6.733030797,6.72987561,6.720101237,6.6971941,6.34228265,6.811518484,6.787310447,6.594724174
64897,"C12orf43",3.753342754,3.574530024,3.534083311,3.560313436,3.753419894,3.724039827,3.467529448,3.70534207,3.864442151,3.34467703,3.285826624,4.06890821
5025,"P2RX4",4.095085201,3.52738576,4.165056673,4.257866153,4.1413674,3.879840007,3.982591318,3.919474851,4.044167328,3.924715833,3.820102752,4.5417385
10645,"CAMKK2",5.128351228,4.908958307,4.819714982,4.903071152,4.852645444,4.990967376,5.009450866,5.124737379,4.649578456,4.632681234,4.915063652,4.54732713
51433,"ANAPC5",6.706104217,6.810752756,6.672309971,6.830910367,6.672288136,6.634628396,6.742843883,6.78476168,6.804834667,6.61815265,6.660763103,6.854009477
80196,"RNF34",4.942144327,4.890447193,4.620707137,4.608403469,4.844197848,4.947005265,4.704219389,4.681448947,4.739848828,4.629067021,4.60009567,5.236895124
84678,"KDM2B",4.963135319,4.726188113,4.749983457,4.684923889,5.075901292,5.343084044,4.83697878,5.177462405,4.789468853,4.793080202,4.899687,4.2983345
84876,"ORAI1",4.618790694,4.198572527,4.148475027,4.042107498,4.807008995,4.748328784,4.306444777,4.239421562,4.038705998,4.410693592,4.535236912,4.982239457
144404,"TMEM120B",6.532306633,5.944346052,5.527561271,5.620994988,6.305700728,6.614060796,6.403056909,6.188295183,6.088454827,5.963950679,5.961533287,6.000385834
54509,"RHOF",2.008534357,1.748239292,1.801752681,1.288306328,2.320696995,2.177681245,1.089457147,1.220418636,2.179344229,1.263256861,2.073365326,1.859755717
338799,"LINC01089",2.575591342,3.026304407,3.053819902,3.289397302,3.176993524,3.060375322,2.88023328,2.929341154,3.080052715,2.585045081,2.277505049,2.524534649
23067,"SETD1B",5.409452105,5.696968045,5.478653108,5.734798875,5.521372822,5.565969369,5.771226765,5.89751125,5.791636445,5.600426474,5.444638573,4.434241098
5715,"PSMD9",5.053989147,5.114335218,4.989923304,4.925953246,5.144015812,5.140217874,5.037315677,4.994358134,4.89297362,4.966348578,4.970082735,5.827439601
144406,"CFAP251",2.931349363,2.066727848,3.00859802,2.842518993,3.446223422,2.91421677,2.397471895,1.948873619,2.199062692,2.713467078,2.781181653,3.221058093
605,"BCL7A",4.852738135,4.868546354,4.798615864,4.915828205,4.571442127,4.874743078,5.015689723,4.960372752,4.691944575,4.678860179,5.008818524,4.363142344
22877,"MLXIP",6.066356655,6.025758702,6.012976193,5.993758991,5.777962011,5.880822575,6.103996562,6.164237968,6.019430403,6.153243445,6.053566408,5.783127919
56616,"DIABLO",5.22710559,5.256031836,5.033469221,5.173368097,5.308616976,5.344868306,4.984222089,4.975339961,5.162718686,5.108097347,5.041879638,5.494357213
65082,"VPS33A",5.000166215,5.253619812,5.069146763,4.782878008,5.118556372,5.026976584,5.157858222,5.197659837,5.058632894,5.171587168,5.272271788,4.870761996
6249,"CLIP1",6.69923959,6.53098933,6.581037226,6.645746576,6.389367516,6.425433368,6.697964539,6.586665106,6.457276734,6.60992523,6.55021502,6.197188952
55596,"ZCCHC8",4.5839804,4.855880682,4.626705553,4.633334361,4.564602212,4.704530009,4.641052258,4.848694565,4.937673506,4.682351927,4.677272155,4.318084353
65117,"RSRC2",6.063443697,6.113502012,5.832713208,5.836257559,5.920048467,5.999978295,6.112753573,6.177241679,6.084484709,5.923213311,5.932864108,6.066096532
9735,"KNTC1",3.699322153,3.964956701,2.812044221,3.365766927,3.112800669,3.193079274,3.638983244,4.767493911,3.202331353,3.041735306,4.055699255,2.442937043
8562,"DENR",6.155683866,6.412739721,5.777168541,5.746272188,6.165820916,6.176673069,5.986625677,6.103252716,5.999890201,5.844363935,6.144434401,6.175699856
9026,"HIP1R",4.645007716,4.977795583,5.686755512,5.620994988,5.314744408,4.867313729,5.046485619,5.002730845,5.419603597,5.375162107,4.940332722,4.455202288
79720,"VPS37B",5.622351902,5.54153378,5.546669546,5.380823368,5.432125775,5.443087751,5.59910783,5.593775768,5.532708626,5.574353173,5.727564767,5.721433728
23457,"ABCB9",3.506894785,3.558985818,3.811907363,3.660735587,3.272429357,3.232164874,3.777597602,3.879115699,3.444592748,3.688174498,3.677115179,2.79266526
79676,"OGFOD2",3.97207785,3.929130283,4.144299665,4.188068615,3.863405247,3.94245696,3.976207353,4.013623451,4.284616954,4.027128874,3.930146418,3.976652656
51329,"ARL6IP4",6.402319271,6.410576154,6.193544936,6.234775671,6.641742652,6.673485071,6.112753573,6.146400483,6.310910339,6.013306219,6.069686745,6.957849311
57605,"PITPNM2",5.407921888,5.398210512,5.382669467,5.349194401,5.162253586,5.172727615,5.355259532,5.134294993,5.513150757,5.089807785,5.008818524,4.538936047
10198,"MPHOSPH9",4.92940155,5.411254337,4.578005033,4.751908857,4.522867398,4.847313031,5.282098653,5.499302214,4.946449659,4.974916135,5.121362326,4.111028406
91574,"MTRFR",3.980338257,4.045246083,3.848298191,3.731715597,3.960394661,4.168838944,4.087007517,4.210798471,4.005496609,3.976830916,4.175457734,4.350411585
8099,"CDK2AP1",6.540011094,6.288645482,6.093144932,6.198692334,6.361027626,6.337657846,6.047265911,6.129295917,6.175632666,5.971105692,6.469197856,7.103897014
55206,"SBNO1",6.395386204,6.553715217,6.027784574,6.049233505,6.225579992,6.331371846,6.383892362,6.33227091,6.40835534,6.294553826,6.315452525,5.934740505
100293704,NA,-0.53623714,-0.559873918,-0.376872861,-0.431230676,0.08368834,-0.401916183,0.650365659,-0.021683939,-0.340992422,0.492903249,0.290821254,0.249316164
387893,"KMT5A",5.090695784,5.127567972,4.996886961,5.128040964,4.973760025,5.090036999,5.12071658,5.179310264,4.877760499,4.66833394,4.90995629,5.046791565
196383,"RILPL2",2.071748097,2.02207718,2.123570507,1.974748242,1.843990604,1.933953677,2.192454219,2.096991318,2.275347133,1.653148167,2.054974563,2.394150352
11066,"SNRNP35",4.032907961,4.094596935,3.985322806,3.788309415,3.823853143,3.918694049,3.820992877,3.892694586,4.266041173,4.059712317,3.950187805,4.490442058
353116,"RILPL1",6.506800442,6.320107782,6.215601459,5.970713294,6.398050649,6.62291141,6.277578778,6.129295917,6.59481135,6.104623318,6.045438186,6.494865442
10959,"TMED2",7.731925091,7.811315986,7.484000073,7.539318922,7.645861047,7.648756759,7.630209298,7.597333579,7.745449688,7.567751702,7.619532171,7.922457554
57696,"DDX55",4.132627728,4.213542177,4.156789672,4.527595965,4.031566281,4.220289068,3.982591318,3.897192627,4.425193675,4.102042845,3.925092265,3.976652656
1967,"EIF2B1",5.256310782,5.432735347,5.17935786,5.105945624,5.346991652,5.20255421,5.330448507,5.333299249,5.346339931,5.205957794,5.078758717,5.546912603
2967,"GTF2H3",4.273729978,4.492516739,4.23347685,4.087917929,4.454214318,4.591845032,4.487922188,4.489265262,4.387021077,4.178212849,4.31723153,4.166552394
79867,"TCTN2",3.317761691,4.318815963,4.071404752,4.175393065,3.691979247,3.793627959,4.17325426,4.364881965,3.833236168,3.335835491,3.362605159,3.322319039
23545,"ATP6V0A2",5.050070399,5.648219233,5.419415711,5.534306457,5.592027333,5.584211041,5.710987117,5.827359803,5.720083114,5.791993078,5.614377591,4.7929201
196385,"DNAH10",2.843516101,2.579365691,2.357969595,2.719855749,2.975153344,3.025200289,2.810177402,2.946803315,2.416787011,2.963535184,2.688779007,1.728164166
80212,"CCDC92",5.919442989,5.567012446,5.42631011,5.293585213,6.019687149,6.148345679,5.443519782,5.398205931,5.374793536,5.370840541,5.42865676,6.09309427
144348,"ZNF664",7.652738178,7.698352255,7.269298641,7.051574248,7.783664761,7.885671906,7.862551937,7.770662363,7.205389011,7.614651258,7.56898917,7.171952611
9612,"NCOR2",8.27927082,8.069995835,8.22302501,8.21275325,8.274724033,8.413750367,7.999878938,8.071089624,7.994964413,8.110785127,8.189958317,7.347178994
949,"SCARB1",5.992728945,5.515597048,5.709542292,5.798180677,5.835918285,5.79988369,5.52012259,5.509620502,5.706370252,5.71907006,5.576198214,5.823990368
7316,"UBC",10.26323284,10.28293537,10.56548872,10.39310296,10.37650646,10.09348497,10.27251463,10.37403537,10.47955614,10.29440454,10.21761837,10.5699085
57647,"DHX37",4.310230266,4.442566532,4.716626531,4.669941055,4.611814297,4.782961493,4.244045469,4.4064944,4.421001812,4.402248678,4.63765593,3.934625021
140707,"BRI3BP",1.600504819,1.444201023,1.17402215,1.719316165,1.301846407,1.59325615,0.287569794,1.330942044,0.934698776,0.975183004,1.651904114,0.303159892
102659353,"THRIL",1.925411191,2.532381778,1.442366322,1.994125624,1.910234931,2.209366735,1.308549017,2.231308081,1.069351862,1.762759641,2.161958801,-0.532324429
65985,"AACS",5.256310782,5.122289426,5.193571199,5.257959038,5.267088542,5.387041651,5.055597644,5.26010548,5.050515163,5.258366908,5.38699139,5.203659782
114795,"TMEM132B",0.824497418,-0.430124611,0.962652545,1.492857008,3.247021187,3.208840809,1.817162102,1.703885418,-0.129475131,1.982613154,2.179042872,0.193384733
121260,"SLC15A4",3.381522218,-1.038442596,4.72783142,4.87460213,2.014300544,2.315087037,4.385655393,4.539044684,-0.888524847,4.427436552,4.43923839,3.600165811
2054,"STX2",4.975584862,4.602751823,4.602560779,4.693839465,4.756884442,4.701747929,4.624818669,4.74021342,4.387021077,4.539493116,4.70112147,4.715609699
5901,"RAN",7.502037499,7.778974894,7.32385247,7.415883274,7.741073951,7.833886044,7.227064711,7.449365257,7.425371181,7.322418309,7.580285662,7.94776959
283383,"ADGRD1",4.881690795,4.927234912,5.167062543,4.945992612,4.036518102,4.140355779,5.185791901,5.30141477,5.180185974,5.196220885,4.970082735,4.510607964
6433,"SFSWAP",5.050070399,5.253619812,5.296870073,5.367883544,5.300406371,5.271718426,5.408386783,5.294611507,5.446661459,5.342430346,5.205057875,5.173259673
8408,"ULK1",6.670811861,6.508911337,6.763604649,6.838300365,6.509983249,6.41527986,6.779052703,6.808237893,6.736481497,6.676219396,6.617554965,6.276720358
80324,"PUS1",3.448550062,3.782910568,3.725111023,4.023368115,3.885528947,4.042599903,3.313995938,3.507733622,3.977225949,3.564961352,3.362605159,3.703890628
57634,"EP400",6.117808517,6.492639708,6.261621968,6.331256759,6.304674882,6.322344066,6.342302247,6.365923909,6.297253372,6.287692946,6.167087411,5.119874781
347918,"EP400P1",0.709951516,1.225338764,1.521762898,1.492857008,1.774557527,1.933953677,1.953398193,1.895917435,1.269126079,1.105742482,1.126251878,1.347469399
317781,"DDX51",5.073424792,5.043497372,4.744477254,5.042215366,4.899602729,4.970310112,4.6964731,4.923363958,5.180185974,4.880795157,4.912512231,4.879649757
79050,"NOC4L",3.846661649,4.147521223,4.169172476,4.200633767,4.285605536,4.378473547,3.411851439,3.609918551,3.954203653,3.827146924,3.98945421,4.122305473
57666,"FBRSL1",6.357043627,6.363256964,6.251952562,6.48982022,6.77881431,6.833271971,6.028877381,5.971891261,6.338953777,6.048907375,6.196748522,6.040566606
100996573,NA,2.364611532,2.399053506,2.428341068,2.49348828,2.613604685,2.933317104,2.920689982,2.515002492,2.450081777,2.153361371,2.484066368,1.688251513
5426,"POLE",4.71844902,5.090206029,4.553024082,4.933500665,4.330649058,4.877211051,4.50132244,5.710825403,4.343387749,4.359266307,5.023080444,3.335299001
5827,"PXMP2",3.753342754,3.642477951,3.071519081,2.895004109,3.280800271,3.505360056,3.175973597,3.663708776,3.014793658,3.22528153,3.339997565,4.057204205
192111,"PGAM5",5.259708139,5.362839172,5.058092015,5.156268115,5.344997179,5.52090902,5.103246366,5.26010548,5.177703557,5.161614689,5.258273624,5.097193319
23141,"ANKLE2",6.446217172,6.780075834,6.997999197,7.02473756,6.760225943,6.663511174,6.920427943,6.90688807,6.954449681,6.919761409,6.80185912,6.371127735
2802,"GOLGA3",6.892173596,7.205835907,7.302933549,7.36422975,7.032231666,6.940411086,7.032352605,6.858694328,7.408532234,7.057219689,6.937923909,6.403841593
55743,"CHFR",5.590329377,5.35835615,5.461974868,5.583108306,5.691131664,5.53504447,5.580289466,5.638789529,5.257448674,5.450815189,5.383310798,5.574543417
100289635,"ZNF605",4.270365518,4.912020532,4.644552598,4.633334361,4.497952635,4.36446897,4.932401122,4.769948566,4.986713597,4.977760718,4.789984083,3.921774221
7574,"ZNF26",2.161660464,2.450506249,2.668237143,2.437968417,2.399684853,2.358127013,2.257075184,2.442996015,2.691935714,2.508428886,2.470253666,2.237034453
7637,"ZNF84",5.13945884,5.36507547,5.013005957,5.164843442,4.978913924,5.140217874,5.457336872,5.417121857,5.209646496,5.143995241,5.067334949,4.563964286
7699,"ZNF140",3.540801616,3.453648559,3.393401446,3.320431932,3.54682711,3.486086755,3.449207832,3.576654656,3.411169582,3.549748759,3.590384096,3.678650148
101060200,"ZNF891",0.070413244,0.396952704,0.17487377,0.348372339,0.229195723,0.212518268,0.443793209,0.227257899,0.365313806,0.049439733,-0.915086768,-0.532324429
7556,"ZNF10",2.586454687,3.186618442,2.596699258,3.123343018,3.176993524,3.051661638,3.175973597,3.416677322,3.121974423,3.272379386,3.269968123,2.73506393
10795,"ZNF268",3.694309389,3.769466703,3.848298191,3.853415792,3.907318498,3.956529073,4.001575447,3.919474851,3.563455143,4.01055697,4.008693778,3.658134917
284232,"ANKRD20A9P",1.343052376,1.409952754,0.962652545,0.9342651,0.928392934,1.113267438,1.181123489,0.935618532,0.560872127,0.727308858,1.292461796,0.355066176
54737,"MPHOSPH8",6.071198553,5.936848607,5.807850408,5.980461652,5.866828942,5.933945745,6.081868625,6.11874241,6.071171515,6.025729364,5.929082294,6.422967671
55269,"PSPC1",5.575411424,5.89412729,5.695342787,5.555656904,5.628559656,5.75227733,6.000847513,5.970824762,5.896501666,5.940813221,5.878994735,5.563554513
9205,"ZMYM5",3.959597875,3.976703825,3.763728478,3.853415792,4.016608016,3.90424613,4.296230519,4.129024589,3.977225949,4.255258873,4.096733294,3.886935048
7750,"ZMYM2",7.001225189,7.078751784,6.943173718,6.906998976,7.200513611,7.173128714,7.393214363,7.255857877,7.082717262,7.232389159,7.22223789,6.497754737
2700,"GJA3",7.271993219,6.873361906,6.507362847,6.110443289,6.924164529,6.754918714,7.827960497,7.815017124,6.822422235,8.064037258,7.848338213,6.958373775
2706,"GJB2",1.663418824,-0.311087565,1.206424698,0.518607494,2.202302997,2.28566341,1.041343101,0.935618532,-0.888524847,3.263082015,3.055457731,1.604952604
51084,"CRYL1",3.709295731,2.871317218,2.933158615,2.85316988,3.305625478,3.406310729,3.119161731,3.471997747,2.705785806,3.326939434,3.421215353,4.226999834
8100,"IFT88",4.169218031,4.173272676,4.23347685,4.261868598,4.230493151,3.844962576,4.371130895,4.374591917,4.184311766,4.305937832,4.145351015,4.499119127
53342,"IL17D",4.091276652,2.944923431,3.131810232,3.328087387,3.934100647,3.997940134,3.283296459,3.352614978,2.56091094,3.454942312,3.700967068,4.318084353
221143,"EEF1AKMT1",1.703887187,2.110037985,1.981011939,1.671974471,1.866411723,2.128808713,2.004483516,1.597347353,1.231323205,1.681341616,1.550527828,2.466725348
64328,"XPO4",8.687476307,7.660616457,7.495518572,7.589945654,7.689348489,7.699842662,8.835367076,8.850495983,7.593105055,8.873731601,8.918688993,7.868508991
26524,"LATS2",6.061498452,5.963658998,6.209619408,6.207019879,5.967490455,5.999978295,6.304582177,6.169825346,5.984349337,6.250540134,6.19884402,5.553870076
10284,"SAP18",6.857839294,6.76575931,6.258727945,6.068784798,6.594676484,6.748867039,6.668570509,6.663265787,6.48464806,6.605334086,6.580264677,7.371404532
221150,"SKA3",2.008534357,1.663560701,0.522432155,1.288306328,0.646883759,1.59325615,1.089457147,2.800803548,-0.340992422,-1.070219896,1.769360907,-0.355053792
78988,"MRPL57",4.804705201,4.94826904,4.335885414,4.277768255,4.571442127,4.782961493,4.570761333,4.782159579,4.522309106,4.406477314,4.828388891,5.523003027
650794,"MIPEPP3",-0.128395175,0.17020077,0.621878612,0.348372339,0.646883759,0.972635468,-0.594641637,-0.021683939,-0.231360855,0.212880531,0.014495498,0.355066176
253832,"ZDHHC20",5.771408738,5.679104425,5.42631011,5.530993547,5.492833576,5.301424916,5.748930616,5.691533257,5.655539079,5.765900101,5.727564767,5.381565434
221154,"MICU2",5.774974458,5.962182531,5.767699572,5.354826609,5.764594643,5.662128711,6.334836718,6.057770461,5.890450501,5.972532446,5.913855121,6.227964383
2254,"FGF9",2.888101055,4.01138197,3.114839748,3.140835359,2.445081747,2.685508969,3.430650543,3.332828116,4.189249703,2.685900464,2.712440403,2.764152051
6445,"SGCG",1.317199052,3.649833905,2.999381021,2.82097838,2.130014595,1.933953677,2.852617794,2.701431611,4.033223915,1.063521969,0.722302573,2.466725348
26278,"SACS",6.782490256,7.077388581,6.989296094,7.203926787,6.573538915,6.361650488,7.099239939,7.050096472,6.892975547,7.207764815,7.255838431,5.993237684
55504,"TNFRSF19",6.425191783,6.589539328,6.280768502,6.129187675,6.457411872,6.218147799,6.767083787,6.72339382,6.35002028,7.339105584,7.006521476,6.444840851
4285,"MIPEP",5.042200825,4.927234912,4.76909134,4.826769521,4.945079689,4.906502031,4.822816815,4.95606773,4.949363219,4.840732522,4.98958063,5.095287002
221178,"SPATA13",3.278107389,0.76531505,0.962652545,1.288306328,3.280800271,3.30729596,2.559971664,2.158236274,0.365313806,1.565103188,1.323523577,2.091620901
143,"PARP4",6.172904279,5.951804736,6.356716087,6.31304858,6.072473964,5.868471368,6.232758195,6.186458803,5.788385907,6.272714819,6.291105914,5.655690009
55835,"CENPJ",3.159446373,3.340010098,2.468973133,3.105635981,2.545762362,3.185133459,2.972925764,3.823484815,2.773109364,2.740516818,3.317030054,1.895249371
5042,"PABPC3",4.332985945,4.126583906,3.918436681,4.188068615,4.472600031,4.399228767,4.270373935,4.270957999,3.845799676,4.004990428,4.145351015,4.39448626
9107,"MTMR6",5.703177995,5.71636588,5.472004931,5.389995555,5.554545841,5.417881829,5.776747375,5.786725856,5.548166239,5.779005579,5.778893997,5.582730513
9818,"NUP58",5.806675458,6.106835983,5.239310105,5.051493871,5.678515742,5.910041059,5.590774402,5.79156615,5.294581799,5.218037239,5.505159713,5.048763006
51761,"ATP8A2",1.442067688,2.088545433,0.884704825,1.519847441,1.089545445,1.387053239,1.425627455,0.667247803,1.742070815,2.173351115,1.292461796,1.470227351
387914,"SHISA2",3.767731236,3.321704628,4.410796305,3.955794352,4.021611357,3.598043772,3.842210644,3.975847675,3.600995025,4.264606632,4.388732313,4.24430696
6049,"RNF6",5.969057507,5.907997589,5.891190334,5.662461054,5.922725463,5.660696851,6.162803134,6.013917372,6.184314915,5.952428333,5.83521094,5.895842673
1024,"CDK8",5.868061265,5.912591546,5.322965167,5.028184752,5.656168882,5.745539323,5.327943773,5.362869136,5.694263637,5.507030709,5.430441285,5.592223771
10810,"WASF3",5.76425075,5.026644139,4.730619097,4.810466285,5.186959923,5.426332829,4.676923435,4.825282751,4.583601083,4.853178399,5.13455885,4.832365988
219333,"USP12",5.105876104,4.862227417,4.665098889,4.380738066,4.598482044,4.798669662,4.669028785,4.762572038,4.553280564,4.716812327,4.852548556,4.618075355
6144,"RPL21",1.942423385,2.110037985,1.414899187,1.852677931,1.798075139,1.569035924,2.101528074,1.744391189,2.033209927,1.762759641,1.524030227,2.291329956
387496,"RASL11A",-0.059036717,0.530466547,1.106948519,-0.331375547,-0.361082504,0.011513888,0.650365659,0.708780547,0.498585566,0.359675197,0.468077768,1.065331313
2971,"GTF3A",5.883558736,6.048199874,5.187496907,5.136785211,5.814456594,5.761657981,5.582392558,5.751139483,5.394168517,5.359979651,5.653101761,6.282595909
219402,"MTIF3",4.877274183,5.148491116,4.832746934,4.576621515,4.789516149,4.979527654,5.015689723,4.827641103,4.931792937,4.737100264,4.767570563,5.370573984
222484,"LNX2",4.86170869,5.393836231,4.89122272,4.793976707,4.717343298,4.785591427,5.420193102,5.467897035,5.185138028,5.331352626,5.430441285,4.20595344
51082,"POLR1D",5.710644704,5.87228267,5.422867029,5.468291227,5.687988011,5.865988387,5.670042342,5.586831299,5.694263637,5.665385278,5.646975318,6.138232207
432369,"ATP5F1EP2",3.833042848,4.218497741,3.785340187,3.358309335,3.896464859,3.511727694,3.622726225,3.604427557,4.071168109,3.430234206,3.511653423,4.91898071
255967,"PAN3",4.303662169,4.290858283,3.903691402,4.347224795,4.217470259,4.168838944,4.510187289,4.328709009,4.474568406,4.319455892,4.351542387,3.913142983
2321,"FLT1",5.955504167,6.975689911,7.672300548,7.832272416,6.669103108,6.28193667,5.592862276,5.475436702,7.118751039,5.2489785,5.046541409,5.792570468
51371,"POMP",6.372032354,6.400799747,6.111440843,6.010507527,6.316937152,6.259409752,6.189262883,6.160500992,6.27999833,6.004964289,6.118102069,7.055204764
283537,"SLC46A3",4.539950815,4.826969702,4.883728521,4.915828205,4.221824298,4.002468839,4.708076991,4.839375381,4.831134254,4.750468769,4.795533474,4.657367062
23281,"MTUS2",6.724661591,6.250445976,6.758150286,6.603001619,6.767690054,6.621440073,7.486567553,7.461564941,6.326681769,7.409793182,7.327977225,6.346496883
6541,"SLC7A1",6.856718015,6.964672021,6.895527993,7.430625504,6.932822004,7.512122083,6.212532934,6.730342809,6.668269152,6.686688466,7.083958858,5.819378526
5412,"UBL3",5.309731205,5.59966588,5.154661539,4.856188537,5.230824436,5.316051884,5.658127178,5.464870101,5.303717642,5.355612297,5.282187968,5.18943361
84056,"KATNAL1",5.777346718,5.956261506,6.010684428,5.882482537,5.818774549,5.793364892,6.038100943,6.024235361,5.733666861,5.83341272,5.85261806,5.34673505
3146,"HMGB1",7.031849297,7.035881787,6.75883321,6.928560974,6.869018984,7.045636634,7.126880186,7.48379118,6.71009777,6.913089711,7.109802743,7.288740748
10208,"USPL1",4.548309369,4.676633651,4.501725818,4.544123617,4.601826675,4.61864138,4.628894223,4.507031254,4.638789637,4.328398072,4.477717409,4.340789246
10808,"HSPH1",7.007806366,7.666974699,7.158766707,7.270994797,7.227288158,7.265042924,7.433382263,7.398715101,7.559652936,7.40134298,7.4709556,6.826694561
145173,"B3GLCT",4.624072351,4.208569532,4.599514071,4.734732133,4.450508891,4.31070668,4.704219389,4.65513313,4.502608777,4.296854906,4.488035984,4.644388365
10129,"FRY",5.928009422,6.654973523,6.793907042,7.013505491,6.073678874,5.838389772,6.858430469,6.691378698,6.787844129,6.989070079,6.936668818,5.341919626
675,"BRCA2",2.473954718,2.833056197,1.206424698,1.994125624,0.646883759,2.043485029,1.953398193,3.689870038,0.498585566,1.186648295,3.170972109,-0.847261594
