"ENTREZID","SYMBOL","17.3_CX.5461_0.1_3","84.1_CX.5461_0.1_3","84.1_VEH_0.1_3","90.1_CX.5461_0.1_3","90.1_VEH_0.1_3","17.3_VEH_0.1_3","75.1_CX.5461_0.1_3","75.1_VEH_0.1_3","78.1_CX.5461_0.1_3","78.1_VEH_0.1_3","87.1_CX.5461_0.1_3","87.1_VEH_0.1_3"
84804,"MFSD9",4.22535504,4.170107947,4.05778682,3.852022652,3.878905519,4.26579091,4.10328304,4.198037742,4.369422786,4.17927439,4.212406178,4.215814381
130827,"TMEM182",5.5805909,3.932725101,4.296720293,2.293867294,1.923426217,5.425989812,3.21229225,3.130440329,2.111835051,2.18030485,2.631742732,2.93402022
64965,"MRPS9",5.988439326,5.600240006,5.787541817,5.630957337,5.60626693,5.731875503,5.491193632,5.571836139,5.500219863,5.485056288,5.704760099,5.701087988
9392,"TGFBRAP1",4.997192732,5.165941276,5.142593506,4.83410529,4.868890484,5.075083989,5.113521155,5.102216222,5.111510722,4.991003988,4.873016116,4.902936623
100506473,"C2orf49-DT",1.662111079,1.890162433,1.749373918,0.855229329,1.675792627,1.422310817,1.375265911,1.390186714,1.294437228,1.346012371,1.05960106,1.061887068
79074,"C2orf49",4.692816053,4.608489054,4.740877422,4.556717353,4.422400312,4.469496024,4.518231929,4.547744325,4.335568345,4.439607331,4.281845803,4.362159424
2274,"FHL2",8.273118264,8.368374003,8.588699331,8.581269976,8.678516225,8.816970286,9.005083928,9.162912432,8.353760141,8.758779054,8.593028132,8.774663098
8440,"NCK2",5.649884288,5.923968881,5.942377828,6.346700874,6.472468869,5.937607543,5.817242299,5.815660637,5.908684952,5.96815175,5.769315162,5.907259692
80146,"UXS1",6.400744192,5.777293208,5.733873545,5.8505512,5.857668035,6.103390586,6.073445912,6.072192202,6.455869993,6.125524559,6.093915243,6.081593782
653489,"RGPD3",4.207079182,3.938204664,3.845816465,3.520033483,3.680018691,4.26579091,4.34166148,4.405049163,4.589343711,4.560143256,3.919861768,3.896998561
84620,"ST6GAL2",6.223887927,5.859008967,5.767135754,5.395835675,5.465227605,6.002988154,4.801977423,4.538006874,5.981639482,5.786292553,4.811729129,4.562323795
285190,"RGPD4",3.685455083,3.500728243,3.434247694,2.881032359,3.229153271,3.486031734,3.911285693,3.700988939,3.903492807,3.620009735,3.11870647,3.357507462
27233,"SULT1C4",0.508328927,0.742312487,1.012522048,1.249414963,1.261375438,0.437337548,1.605217023,1.474283746,1.236912786,1.03173619,0.831601424,0.239726716
9648,"GCC2",5.605921618,5.386401869,5.393960684,5.077497766,4.924424361,5.317777275,5.503917509,5.462836885,5.591975769,5.429503769,5.356981615,5.307803521
3987,"LIMS1",6.004401978,5.624234438,6.044256806,6.200736156,6.321462884,6.252788488,6.392792771,6.525791307,6.130227505,6.067833685,6.480232875,6.199777602
5903,"RANBP2",8.294481564,8.059815944,7.997133073,7.784753508,7.762414488,8.14236582,8.095088726,8.10445579,8.395023501,8.19054795,7.920566323,7.912870651
165055,"CCDC138",2.294895384,2.119688118,1.609666503,1.984169677,1.904338297,1.873893481,1.482013372,1.103755449,1.94224206,1.882279065,2.093561864,1.687631717
100287216,"SH3RF3-AS1",0.409492353,1.670732942,1.049040817,0.578471658,0.584791189,1.154130641,0.262525738,0.330665757,0.980705187,1.066429109,0.403395046,0.757787431
344558,"SH3RF3",3.265489321,3.943663494,3.698423237,3.649104914,3.605156199,3.673337055,3.048252058,2.896452651,3.657152522,3.344174564,3.462325253,4.120306629
151011,"SEPTIN10",6.278295145,6.203072454,6.504097135,6.125734069,6.254266571,6.193528617,6.573406789,6.656787344,6.260427118,6.325849734,6.637147678,6.472636517
65124,"SOWAHC",3.945666022,4.137134589,4.030651344,3.895528518,4.062303394,3.891597997,3.71733335,3.881232651,3.72671512,3.608284575,4.036066853,4.052930879
84220,"RGPD5",6.494898281,6.059614992,5.979510024,5.686858694,5.726610458,6.261364326,6.523510384,6.54455457,6.69625179,6.508043858,6.202358498,5.976426637
96626,"LIMS3",1.241373291,0.885332757,1.399478276,1.813219793,1.582807306,1.903415387,2.100162264,2.331570383,1.265961696,1.695427301,2.359326751,1.855208263
440894,"LINC01123",1.121591127,1.503395521,1.609666503,-0.214730874,0.886603621,1.052384007,1.761736395,1.936337462,2.42681499,1.994627143,0.950100619,0.550085585
7851,"MALL",2.888118157,2.737789176,2.06682241,3.333778224,2.950823838,3.017560519,1.40270234,0.916030384,1.428948787,1.401415071,1.024016434,0.657671085
4867,"NPHP1",2.322322579,1.8442032,1.974908927,1.495460661,1.533966161,1.576879929,2.197366802,2.013320038,1.924132533,1.822644167,2.005073759,2.084583963
205251,"MTLN",4.990796899,4.269088759,4.214706426,4.25654117,4.292619075,4.83385201,3.967486229,4.10437309,2.788910464,3.234040296,4.08004887,4.148245778
151009,"LINC01106",1.212347141,0.83921692,1.250638522,0.450965301,0.536018307,0.553619784,1.782771975,1.331268904,1.708303962,1.401415071,0.950100619,1.24553461
100288695,"LIMS4",2.536531765,2.383407764,2.657663737,3.230781196,3.289248378,3.109091025,3.302450223,3.214351376,3.044979732,2.831882022,3.127116517,3.047164663
729540,"RGPD6",6.183329173,5.692291912,5.654624849,5.363003159,5.43561874,6.012332943,6.293689781,6.344943132,6.429633623,6.283162978,5.997444308,5.722927758
699,"BUB1",5.577748724,5.563483098,5.786190355,5.299641868,5.506950893,5.584748389,5.975211774,5.881309877,5.768550291,5.690847347,6.44029516,5.62027366
55289,"ACOXL",1.618525078,1.97790887,1.974908927,2.029509733,2.183034899,1.648367583,2.706832369,2.801974177,2.727582152,2.801312437,1.98670569,2.141292107
10018,"BCL2L11",2.659909417,3.205923347,3.559774154,2.668181643,2.402975385,2.710306858,2.921207967,2.896452651,2.641532184,2.938734773,2.023210906,2.471235361
101927260,NA,1.640482672,1.617081831,0.936588563,1.462777779,1.558593408,1.988520788,1.198694412,1.361028554,1.349755682,1.258702574,1.316502327,0.708597535
541471,"MIR4435-2HG",2.831976886,2.535753356,2.803733243,2.98826194,2.950823838,3.050920556,2.911690518,3.121774425,2.374426656,2.727358857,3.695083174,3.508846677
64682,"ANAPC1",4.997192732,5.241017217,5.188330679,5.069379704,5.141704109,5.126059998,5.134128938,5.03226515,5.099457492,5.057185489,5.092890229,5.218382256
10461,"MERTK",3.200461125,2.892571222,2.984295825,2.81782604,2.456373757,2.718634574,2.303067549,2.316460318,3.412817477,3.147572189,2.559013723,3.037237728
84910,"TMEM87B",5.60033088,5.503760883,5.586382225,4.849989121,4.616687018,5.380790547,4.768096619,4.433339598,5.510876477,5.261885402,5.060324558,5.350518092
129804,"FBLN7",-0.303631893,-0.673826375,-0.024653425,-0.324543671,-0.731201574,-0.347766727,-0.617706437,-0.08477398,0.151261425,-0.321066037,0.162837125,0.094111107
84524,"ZC3H8",3.523563912,3.607756223,3.559774154,3.504060532,3.325575093,3.481145224,3.082586235,3.189686504,2.619193122,2.966553467,3.23220688,3.365463583
376940,"ZC3H6",3.425801559,3.938204664,4.026078725,3.455052373,3.557078476,3.441445623,3.822653734,4.147703132,3.651660008,3.80600756,3.625554729,3.902477186
727851,"RGPD8",5.402516084,4.908401459,4.704137428,4.657634723,4.631272116,5.238917286,5.378254871,5.346784855,5.557146212,5.472176244,5.15178008,4.919243597
150465,"TTL",5.760544202,5.94861252,6.232654682,6.053493551,6.236251406,5.883082262,6.054110648,6.188795203,5.867818163,5.867230047,6.206332744,6.017399335
84172,"POLR1B",4.954008295,5.005555401,4.863846311,5.393669935,5.417220665,5.001914446,4.658559171,4.709747321,5.135319224,5.220125026,4.824713725,4.728848329
84269,"CHCHD5",2.878911684,3.408994227,3.296749476,3.574585953,3.668751218,3.421178496,3.156974919,3.412102682,2.788910464,3.195377807,2.788413834,3.300551128
6574,"SLC20A1",6.116357647,6.274123447,6.041993768,6.178264674,6.100281533,6.098612762,6.113433171,5.999551015,6.159548286,6.01108263,6.344373333,5.990642636
150468,"CKAP2L",3.140090074,3.319451532,3.572373768,2.751723187,3.190281585,3.548094619,3.877461705,3.796648663,3.393203439,3.392828075,4.488525304,3.373376067
23550,"PSD4",0.459756865,0.791578173,0.482133682,0.450965301,0.138773324,0.437337548,0.377612267,0.137848305,0.433206935,0.719316265,0.095862241,0.30736987
150472,"ZNG1B",4.945214094,4.530827658,4.85871223,4.598687502,4.538372181,4.730579719,4.70613241,4.834318953,4.428428092,4.501133762,4.739518434,4.753310083
729468,"PGM5P4",0.644942197,0.885332757,1.281660289,0.855229329,0.998837088,1.154130641,1.289679801,1.031569457,0.908853745,1.165766601,1.28678238,1.498000475
375260,"WASH2P",3.695977879,3.882449328,3.597247613,4.25654117,4.027441643,3.776654889,3.573854484,3.404977542,3.953454812,3.826393102,3.631478476,3.852404067
84771,"DDX11L2",1.152481851,-2.184037385,-2.684510093,1.32409735,1.741798472,1.648367583,-0.857016006,-0.254900143,-1.541504775,-1.313310094,2.023210906,1.377283075
118433,"RPL23AP7",2.897266251,2.383407764,2.738148722,3.211238024,3.058348457,3.152766892,2.995168337,3.113056151,2.538164467,2.479607586,3.359007569,3.15207734
11159,"RABL2A",3.767563701,3.377072566,3.194503705,3.504060532,3.367993165,3.585001203,3.499563206,3.254544958,3.247888904,3.446494296,3.337425519,3.544324817
80255,"SLC35F5",6.974890164,6.615892971,6.656839248,6.320718777,6.418833442,6.837574013,6.592147394,6.605651818,6.799199653,6.616643375,6.44870718,6.414388449
10096,"ACTR3",7.50458122,7.591850881,7.80598947,7.551622767,7.631424935,7.436055156,7.528545407,7.388951938,7.543680645,7.549220249,7.961115533,7.937430149
8886,"DDX18",6.274789638,6.064633997,6.25529712,6.389715458,6.314249766,6.128608476,6.320010691,6.26455895,6.139086478,6.137810847,6.205340209,6.209755308
54520,"CCDC93",5.955974192,5.941809183,5.75751324,6.035548392,6.084469085,5.982386957,5.740024358,5.624929464,5.686324385,5.719741103,5.977816204,5.946241763
51141,"INSIG2",5.190049197,5.406307279,5.456469307,5.593707323,5.502197794,5.190344078,4.922975253,5.03226515,4.620604945,4.699281738,4.827296679,4.959222414
55240,"STEAP3",2.71268204,3.241816076,2.726922138,2.778528862,2.719227561,3.293205918,2.615984558,2.346523832,2.6744053,2.78056682,2.193046377,2.570936252
130355,"C2orf76",1.917234811,1.820662623,2.281542326,2.383902809,2.151003118,2.029261993,2.181614082,2.155959807,1.322361579,1.802205205,1.968100744,2.299155617
1622,"DBI",5.248406435,4.987169739,5.178062456,5.146004152,5.189792874,5.078323306,4.697850315,4.936684314,4.405767461,4.619756555,5.342609245,5.153236398
140738,"TMEM37",2.702280817,2.350908435,2.030756621,1.043813523,1.431024779,2.676506802,0.763531698,0.955580481,0.833235417,0.922352063,0.510133356,1.022175829
200373,"CFAP221",0.687748975,0.526477249,0.634095713,-0.017389584,-0.149533465,0.553619784,1.628643701,1.768831921,1.015332067,0.922352063,1.225440201,0.433825961
80775,"TMEM177",2.702280817,2.823190188,2.926583285,2.710557031,2.874413634,2.85331156,2.662123441,2.592147737,2.561783592,2.910369102,2.734392089,2.845776027
5775,"PTPN4",4.67164646,4.184011905,4.413362945,3.913779626,4.03184571,4.669603466,4.7548507,4.899143291,4.60647921,4.734765001,4.204480236,4.334053977
57669,"EPB41L5",5.57204752,5.449155806,5.415099253,5.393669935,5.423938052,5.355647567,5.562869167,5.518365663,6.005519129,5.784991171,5.60291934,5.543455771
79134,"TMEM185B",6.48885938,6.487233825,6.317429743,6.614644684,6.628913477,6.54681798,6.316408645,6.37351265,6.469201755,6.355084017,6.275112653,6.430595121
5899,"RALB",5.121445833,4.842720512,5.374307755,5.322591665,5.350032939,5.063688757,4.869901055,4.865798333,4.651203133,4.909747949,5.033732174,5.244501718
2736,"GLI2",5.09584818,4.538063093,3.792966071,4.696807501,4.622538763,5.268997181,3.591844571,3.64160549,4.359349607,4.544846933,4.329996313,4.047995748
23332,"CLASP1",6.464447778,6.587405651,6.593347653,6.373322809,6.545898982,6.629191123,6.763967453,6.63639801,6.736371876,6.646329703,6.207324598,6.355687765
254128,"NIFK-AS1",1.765641304,1.561358216,2.06682241,1.619255939,1.533966161,2.029261993,1.883581256,2.39047613,1.479427803,1.428338477,1.608441966,2.103735419
84365,"NIFK",4.762053477,4.655818402,4.724036684,5.066663501,4.854044825,4.647965037,4.573598675,4.538006874,4.065092468,4.214503279,4.523986442,4.681833688
7247,"TSN",6.130002975,5.994043418,6.315557338,6.182034312,6.257090618,5.954452942,6.04107499,6.105538463,5.942815239,5.992034459,6.013410492,6.003445828
2995,"GYPC",3.609564733,3.986606122,4.210682255,4.745173135,4.863958885,3.740307005,3.42792965,3.488241078,3.149998675,3.491868512,4.184472756,4.082192314
274,"BIN1",2.649119228,4.555994499,4.524521948,4.25654117,4.270428034,2.767615954,4.658559171,4.541259999,5.037632906,5.22397177,4.151872208,4.193641282
2071,"ERCC3",5.741622595,5.80454934,5.831444327,5.754242675,5.628246642,5.709069565,5.744052042,5.634099361,5.757086785,5.761363289,5.824655936,5.727565003
10746,"MAP3K2",5.454570137,5.331243667,5.332329255,4.920883237,4.91491857,5.181334156,5.37306273,5.397925003,5.097438793,5.10176995,5.058127152,5.070481149
100506922,"MAP3K2-DT",1.212347141,2.176429808,1.974908927,1.6773853,1.804916093,1.749366393,1.456057813,1.446792507,1.995245402,1.86267339,1.05960106,1.345456647
55677,"IWS1",6.166402615,6.128340205,6.141528861,6.20568264,6.139580854,6.142602195,6.072378502,6.029974431,5.781181592,5.881913012,6.130976121,6.10078471
4648,"MYO7B",3.41946574,3.478335759,2.936363797,5.104232725,4.742930478,3.760613223,1.229664838,1.390186714,2.219703085,2.530195171,2.442546462,1.554771133
55679,"LIMS2",6.82115804,7.25899397,7.254804898,7.21390312,7.392070214,7.014557978,6.633263377,6.791972657,6.79110393,7.096397495,6.986482768,6.993320252
2840,"GPR17",2.915390234,3.011702746,2.63381851,1.249414963,0.631968993,2.588370865,3.039539304,3.059610274,3.053335163,3.131278359,1.910801507,1.635946267
84826,"SFT2D3",4.592192622,4.74917996,4.669372547,4.339891803,4.415675745,4.471961156,4.440940836,4.644694097,4.62341357,4.557096939,4.27807449,4.432012445
55339,"WDR33",6.109486279,6.067136967,5.954460694,5.933395431,5.976663458,6.032513875,5.994499659,6.043802506,5.820874252,5.887987083,6.051465399,5.998338178
5433,"POLR2D",4.967099893,4.833928689,5.298602717,4.795255037,4.881146228,4.90672705,4.847613288,4.911765818,4.640151459,4.745509647,4.697782524,4.728848329
83607,"AMMECR1L",6.040975346,6.026558817,6.000640058,6.146461982,6.140600727,6.049943547,6.043255796,6.041507011,6.157611998,5.971587866,5.988240809,5.944914942
79595,"SAP130",4.764555095,5.123282003,5.163563046,5.082884539,5.275854388,4.958625534,5.047699634,5.039184785,4.87745705,4.737458674,5.008917589,4.897459746
56886,"UGGT1",8.037717598,7.822675014,7.684303136,7.541387886,7.41332369,7.845499734,7.910906065,7.691979956,7.957775786,7.818050521,7.556141402,7.524263059
9394,"HS6ST1",4.603415402,5.132871448,4.811664312,4.765414995,4.756299192,4.751022344,4.832561161,4.829004957,5.305863714,5.022266851,4.669272356,4.691359985
84084,"RAB6C",1.269826951,0.885332757,1.609666503,1.249414963,1.558593408,1.422310817,1.067702618,1.300882425,0.668957111,1.133408184,1.05960106,1.345456647
440905,"FAR2P1",4.549312088,2.881236957,2.965313682,4.041000155,3.150333478,4.457106784,2.568321217,2.375973637,1.504020062,1.480723287,3.216529067,2.912460017
728378,"POTEF",0.990955963,0.791578173,0.049317984,0.695618321,0.677652757,1.401771157,-0.319899861,0.067390022,-0.663929476,-0.733513586,0.288124178,0.239726716
285103,"MED15P9",1.550572991,0.691304797,0.186771118,0.516126658,-0.731201574,0.99868681,-0.51145906,0.389607707,-0.90163372,-0.733513586,0.872192286,1.061887068
91409,"CCDC74B",-0.390020955,0.467066468,0.312260007,-0.017389584,0.631968993,0.515890911,0.262525738,-1.256711857,0.212231108,-0.000694146,0.656752169,0.550085585
55627,"SMPD4",5.507800653,5.847406861,5.831444327,5.808900257,5.907648838,5.592698765,5.686614766,5.695247245,5.632969562,5.803104557,5.885407584,5.674115956
80097,"MZT2B",3.927920742,4.127573534,4.19039129,3.978791766,3.97808826,3.909895379,3.739021509,3.758024406,3.662624205,3.764351423,4.262889872,4.012968891
84317,"CCDC115",2.850934426,3.268161497,3.603399638,3.627150575,3.824097151,3.152766892,3.280433416,3.262451025,2.958650854,3.147572189,2.880830656,3.494407473
92856,"IMP4",4.514065698,4.755401341,4.861281554,5.13826358,5.185846136,4.658824819,4.672714879,4.567024249,4.345808352,4.578287304,4.574058458,4.780342713
26469,"PTPN18",1.503425722,2.969511609,2.845856355,2.791747213,2.932097329,2.094707099,2.3740913,1.994456065,2.748315947,2.99384588,2.880830656,3.15207734
653269,"POTEI",0.687748975,2.506544108,1.936438722,2.197836635,2.429921611,1.539762299,0.583437823,0.790426396,1.428948787,1.650400429,2.076293119,2.624959934
653781,"POTEJ",0.303383381,1.8442032,2.030756621,1.32409735,1.741798472,1.129358767,0.377612267,0.652835141,0.381054434,0.430649644,1.745847838,1.468754826
50649,"ARHGEF4",1.899134132,2.176429808,2.202693532,1.93735834,1.997348408,2.205510267,2.212949375,2.346523832,3.157769071,3.081262752,2.301054432,2.456412808
130074,"FAM168B",7.091064971,7.464255748,7.612916016,7.476871638,7.613172352,7.340476213,7.423218493,7.423739068,7.118247637,7.187371289,7.220135053,7.339707155
55041,"PLEKHB2",6.717806614,6.788115816,7.003545991,6.866533884,6.997031413,6.742256257,6.707333273,6.629537023,6.427224669,6.424425329,6.683502273,6.944362668
445582,"POTEE",-0.002054721,1.561358216,0.975054825,0.750807461,1.698131804,1.27198511,0.321216283,0.330665757,0.151261425,1.258702574,1.316502327,1.498000475
150786,"RAB6D",1.899134132,2.491714682,2.508296028,2.57950353,2.652156368,2.068884208,2.197366802,2.138882241,1.94224206,2.257401175,2.344977841,2.195855267
401010,"NOC2LP2",2.616255833,2.446289274,2.782201317,2.778528862,2.652156368,2.55155149,2.454947198,2.331570383,2.413895172,2.591032881,2.160641178,2.332008301
653784,"MZT2A",4.333772908,4.848552102,5.075580664,4.968223482,4.991529655,4.58103154,4.111620299,4.312886994,4.217853132,4.535590682,5.082116477,4.938038326
150776,"SMPD4BP",4.595006513,4.764683397,4.69552443,4.473034949,4.288944191,4.481779776,4.576613179,4.677587346,4.536681132,4.550984938,4.266701036,4.250597409
90557,"CCDC74A",1.269826951,1.561358216,1.559920062,1.733262936,2.032935989,1.380934845,1.375265911,1.300882425,1.265961696,1.165766601,1.402156331,1.408422527
29798,"C2orf27A",0.687748975,0.272573118,-0.272471547,-0.017389584,-1.142952187,0.266103434,-0.51145906,-0.348130258,0.483539746,0.200127115,0.288124178,0.30736987
2863,"GPR39",-0.390020955,-0.673826375,-1.271778927,0.6382337,0.378950188,-0.214954446,0.484192511,0.446235783,0.980705187,1.228384278,1.28678238,0.757787431
116372,"LYPD1",3.327712413,3.700957252,3.399315204,3.649104914,3.488241319,3.287619281,3.091043608,2.474556775,2.931711674,3.419910709,3.058422054,3.450201978
344148,"NCKAP5",2.638247729,1.912604423,2.341658503,1.395103272,1.845510799,3.177143429,2.604215535,2.316460318,2.464894413,2.479607586,0.872192286,1.312912247
4249,"MGAT5",9.098444041,9.113506965,9.075149774,8.862050364,8.979718644,9.259387057,9.044672446,9.069257171,9.413379559,9.239577591,8.880859184,8.814439556
81615,"TMEM163",5.215871419,4.688699004,4.686859702,5.130481252,5.139665202,5.219977138,5.29833967,5.426354113,5.145124629,5.078588099,4.340883405,3.992564984
100129961,"CCNT2-AS1",0.884579603,0.885332757,0.856435338,0.450965301,0.202668796,0.854989715,0.805249345,0.994075218,0.087600972,-0.074366966,0.025626142,-0.15623255
905,"CCNT2",6.784034376,6.404540041,6.268907481,6.159267308,6.06955278,6.409533127,6.383355422,6.402422084,6.466075935,6.371650998,5.895288718,5.862986149
22930,"RAB3GAP1",6.531344966,6.594363497,6.650911394,6.183288672,6.347312213,6.58774022,6.440730468,6.425491785,6.41592939,6.509620499,6.571646452,6.644316881
84083,"ZRANB3",2.452143079,2.47673124,2.965313682,2.418400487,2.893898924,2.38365366,3.287809748,3.050506915,2.663530609,2.579068849,2.631742732,2.822845037
23518,"R3HDM1",5.22134513,5.018546028,5.144704229,4.926886419,5.209366217,5.22290724,5.266958835,5.057476516,5.027066234,4.975114783,5.062518622,5.070481149
23190,"UBXN4",7.573612288,7.329493107,7.389952229,7.187892781,7.143613971,7.320781527,7.536307934,7.476946284,7.487751803,7.316833578,7.255566659,7.374618821
4175,"MCM6",5.251976558,5.577596376,5.692630876,5.266886187,5.325130136,5.389944397,6.495910752,6.409559825,5.787456011,5.813353864,6.412182266,5.767142086
1615,"DARS1",5.893345686,6.390618018,6.625442698,6.77048787,6.857616757,6.058169957,6.245256546,6.234729184,5.77361609,5.938024182,5.973158757,6.243604182
7852,"CXCR4",0.884579603,0.526477249,1.427488471,2.791747213,1.960860723,0.354259483,2.331897968,2.104108419,3.618258419,3.163684049,1.930155218,0.708597535
3176,"HNMT",1.182724991,1.015444868,1.312029023,1.210572138,0.847164603,1.052384007,2.454947198,2.769054533,2.464894413,2.227055227,3.152056448,2.87950327
339745,"SPOPL",4.367077215,4.662454747,4.553408415,4.111219701,4.053666614,4.210768247,4.530720582,4.531478535,4.548551178,4.575279098,4.358847951,4.416779216
11249,"NXPH2",4.425153532,4.527196287,4.33419425,3.67786714,3.798478868,4.168838732,4.855080866,4.966029273,4.884498425,4.497960119,3.723092687,3.15207734
79712,"GTDC1",3.592769814,3.336150852,3.866426179,3.221042702,3.605156199,3.808212825,3.776208513,3.844835783,3.339557003,3.542035351,3.270671856,3.551316938
9839,"ZEB2",5.937247715,5.992727435,5.966443203,5.374030562,5.666985482,5.89874145,5.672595451,5.684989131,5.779923427,5.737341987,5.714559678,5.596810107
92,"ACVR2A",5.36013859,4.82212229,5.016872063,4.714267664,4.468614584,4.99164295,4.882135967,4.793978516,5.109508831,4.947462271,4.397599764,4.370090002
5000,"ORC4",5.148513896,4.944244136,5.176000012,4.840479823,4.964139472,5.003619274,4.867441571,4.936684314,4.762404466,4.732066289,4.785403994,4.967086932
55777,"MBD5",3.140090074,3.579982766,3.692664145,3.324712857,3.325575093,3.677614997,4.056546454,3.931685212,3.689675595,3.602386066,3.004665728,3.697146386
26122,"EPC2",5.107718943,5.310267393,5.266009218,5.181587635,5.203522047,5.141627557,5.285500708,5.152008087,5.070935383,5.078588099,4.955610958,5.231501096
3800,"KIF5C",0.064425479,0.201443817,0.771565639,1.864164011,1.784182199,-0.152868547,0.923618597,0.652835141,2.695911815,2.683332825,1.374166254,1.210627814
130576,"LYPD6B",0.1888462,0.12662493,-0.024653425,1.495460661,1.45745689,0.793248396,1.782771975,0.875365424,2.727582152,2.637920866,2.27101119,2.025555261
130574,"LYPD6",1.952768796,2.47673124,2.441186633,3.719963091,3.788102808,2.042590674,3.877461705,4.130526963,4.43803188,4.15932457,4.766686348,4.134343836
27249,"MMADHC",6.631360186,6.385613128,6.679582344,6.6720632,6.655556367,6.458212506,6.45226494,6.522503074,6.234943029,6.169074451,6.388766231,6.549726113
390,"RND3",6.312889555,6.321017219,6.147856446,6.358963605,6.497363162,6.129389476,5.884467432,5.963630843,5.820874252,6.0032697,6.639354146,6.526851295
55183,"RIF1",6.170181272,6.031693942,5.997139807,5.799115301,5.757519354,6.051592586,6.11239495,5.94655704,6.211802633,6.063546603,5.93175167,5.73218739
4703,"NEB",3.802067205,3.600862823,3.420376032,2.468647945,2.629088013,3.942257003,2.212949375,2.031940535,2.095745232,2.211639484,2.469252745,2.045501057
26225,"ARL5A",6.54959142,6.133126114,6.48756184,5.654664089,5.87982434,6.367121674,6.255638511,6.50927468,5.877261726,5.969298031,5.64598608,5.841755757
10254,"STAM2",5.501815631,5.273892494,5.521263856,5.005575475,5.232508995,5.395149208,5.263221692,5.324300256,5.131378326,5.091278899,4.983668708,5.316037729
114793,"FMNL2",5.156155257,5.30603529,5.383274106,4.814810934,4.940910258,5.20523669,4.847613288,4.726991582,5.324968718,5.208522867,4.875514097,5.003231587
55660,"PRPF40A",6.996865693,6.935119671,6.981868609,6.97045406,6.950102597,6.806170355,7.016263991,6.945342028,7.017757516,6.887328242,6.970214077,6.979130743
151188,"ARL6IP6",3.002744497,3.515465778,3.67524763,3.421430239,3.367993165,2.96252608,3.434590772,3.38338852,3.044979732,3.163684049,3.890522253,3.465088151
114805,"GALNT13",3.027951661,4.132361982,4.222721248,3.438339249,3.353991927,2.948433066,3.776208513,3.64160549,4.856124346,4.364925208,4.421728849,4.930013404
3760,"KCNJ3",3.642579165,4.460218315,4.488412286,2.533032966,3.005587647,3.548094619,2.615984558,2.834159382,1.146082575,1.506219246,2.176934759,2.624959934
4929,"NR4A2",0.1888462,0.526477249,0.585198856,-0.324543671,-0.616483933,-0.745732348,-0.51145906,-0.254900143,-0.777891487,-0.074366966,-1.964753148,-0.843522881
2820,"GPD2",4.868216461,5.033981935,5.000649016,4.94178599,4.959523454,4.812613963,5.138215405,5.03226515,5.17606145,4.993259656,5.040426364,5.018449176
11227,"GALNT5",4.508106663,4.429422145,4.33419425,4.703816944,4.559878623,4.316050428,4.70613241,4.589196606,4.5632527,4.38910965,4.905157289,5.380272309
728066,"FAM133DP",2.942156322,2.926049339,2.534289437,2.893347991,2.996603492,2.685031344,2.853228367,2.769054533,2.619193122,2.649408568,2.948828602,2.996832497
90,"ACVR1",5.554807467,5.39439702,5.328620562,4.77543041,4.849062129,5.560630955,5.234880213,5.287967077,5.581903715,5.431168571,4.969708041,5.134735071
8502,"PKP4",5.640381272,5.863335815,5.901770777,5.889497154,5.944322001,5.789339276,5.334405102,5.394331648,5.521454952,5.610842705,5.718739206,5.818760265
85461,"TANC1",7.611971883,8.488784183,8.407416486,8.09642767,8.275023633,7.94067607,8.04943833,8.060636965,8.338885037,8.35217389,7.805417779,7.95302402
151525,"WDSUB1",3.155421324,2.535753356,2.866465503,2.778528862,2.581814341,2.934201025,3.204518452,3.354091231,2.808787262,2.851907715,2.995508328,3.076542101
29994,"BAZ2B",5.504811246,5.161263172,5.157304125,5.122656717,5.177920121,5.4784236,5.777185852,5.99005941,5.964020793,5.723821946,5.178325554,5.242343067
643072,"BAZ2B-AS1",2.349238065,1.532667943,1.81446142,1.462777779,1.45745689,1.974680642,2.331897968,2.501528878,1.403031111,1.781472514,1.161373532,0.939315568
64844,"MARCHF7",7.515390194,7.381201044,7.493781624,7.253254912,7.225197445,7.429094375,7.650501702,7.663154511,7.61632458,7.487754491,7.275091507,7.202094179
22925,"PLA2R1",1.550572991,0.583537929,0.727182019,0.516126658,0.485538705,1.27198511,0.805249345,0.994075218,1.504020062,1.133408184,1.402156331,1.687631717
5937,"RBMS1",7.357400607,7.336772144,7.388617022,7.315783678,7.409097969,7.304968152,7.352872803,7.45555349,7.251301885,7.240558225,7.173190366,7.296666457
10010,"TANK",4.882106333,4.70486249,4.981882221,4.602443113,4.721279471,4.771179344,4.555378169,4.471354751,4.168708466,4.206748643,4.472113884,4.53789039
100996579,"LINC01806",-0.685376417,-0.969682963,0.119680918,1.462777779,1.404099344,-0.840427218,1.581403652,1.875778929,0.532175581,0.844532023,-1.291483579,-1.368704034
10213,"PSMD14",6.082671552,5.690669607,5.927743528,5.818619294,5.957114175,5.936715471,6.030121239,6.005451713,5.593408911,5.652827119,5.955558181,5.914056329
285116,"AHCTF1P1",4.552210784,4.373894504,4.35257242,4.132155687,4.332436794,4.484224026,4.355768155,4.198037742,4.434837715,4.218365022,4.340883405,4.4767702
1803,"DPP4",2.294895384,2.100267219,1.481928357,0.516126658,0.847164603,1.873893481,2.066248761,1.700638873,1.236912786,1.58011025,-0.388339216,0.168755311
