,CX.5461_0.1_3,CX.5461_0.1_24,CX.5461_0.1_48,CX.5461_0.5_3,CX.5461_0.5_24,CX.5461_0.5_48,DOX_0.1_3,DOX_0.1_24,DOX_0.1_48,DOX_0.5_3,DOX_0.5_24,DOX_0.5_48
1958,-0.154349789,0.057745479,0.269319632,-0.043076059,-0.165320801,0.439212478,-0.088628845,1.038567231,0.921419465,-0.013616381,2.370448246,2.680934224
2107,-0.092885914,-0.018512895,-0.126757901,0.051422909,-0.059281856,-0.055985189,0.005836209,0.125106844,-0.011906131,0.135265775,0.5900494,0.485158183
3313,-0.010294545,0.108032113,0.023865589,-0.015278764,-0.098292105,-0.047525713,-0.022450359,-0.206806786,-0.236302533,0.129060001,-0.7613984,-0.5494657
1495,-0.050321286,0.013709544,0.039069731,-0.031921826,-0.068663599,0.026037477,-0.015331592,0.134365574,-0.077609792,0.132529835,0.302001215,-0.106265679
64374,0.101171957,0.162447602,0.321336881,0.08226278,0.258415807,0.237039209,0.172646536,0.39012629,0.612377348,0.150503315,-0.150133455,0.020088746
724102,0.284284834,0.055500173,-0.012425537,-0.079032139,-0.116215627,0.104177524,-0.234762852,-0.115681432,-0.123438723,-0.595688756,-0.626811812,-0.180772225
9782,0.083216004,0.028686273,-0.057398778,0.037657423,0.009151562,-0.025153508,0.01341021,-0.001157999,-0.163256274,0.14676201,-0.238926045,-0.497101395
51247,-0.142827845,-0.074664221,-0.024299659,-0.053006217,0.098992194,-0.03463273,-0.014504965,0.029537513,0.09415088,0.190639395,0.237458443,-0.068687817
389333,-0.125386417,-0.00707729,0.195621608,-0.112364133,-0.344334775,0.022335391,-0.126976395,-0.391991062,-0.190668836,-0.169419356,-0.296345026,0.397647096
202051,0.063019259,0.119786136,0.080208123,0.216461923,0.369096757,0.011821942,0.067501329,-0.452237487,-0.455369225,0.105573743,-0.57308523,-0.232016121
202052,-0.002959455,0.118412698,0.127245512,0.057010079,0.127292915,0.134944432,-0.058005533,0.325362759,0.374993768,-0.15023358,-0.688214475,-0.506525114
340061,0.102625219,0.198148503,0.249045978,0.129328556,0.400546206,0.284219464,0.171619506,0.810808617,0.727411189,0.109895806,-0.413195551,-0.600370915
7322,-0.047164812,-0.094033583,-0.099607007,-0.03076013,-0.023984219,-0.09922802,-0.025666785,-0.109758013,-0.154394764,-0.063238949,-0.309603354,-0.319787567
51523,-0.01736387,-0.068011134,0.005897192,0.01030459,-0.020373168,-0.024131602,-0.205542747,-0.930773329,-0.922462428,-0.48141755,-0.519434898,-0.738576686
9542,-0.124660387,-0.131400921,0.298341469,-0.261563068,0.111240985,0.425674093,0.290373706,0.814150597,0.466176085,-0.542230818,1.913732589,1.580525301
100505636,-0.143945014,0.089007704,-0.184704192,0.107672122,0.189457344,0.256521531,-0.386607756,0.190554791,0.041351309,-0.03642495,0.898061805,1.579885673
5813,0.0177526,-0.02063292,-0.016028136,0.053067362,-0.002223413,0.023800855,0.07653288,0.054634139,0.01388516,0.088894589,0.417780256,0.40629524
492311,0.200799222,0.07994753,0.211058209,0.134352852,-0.030231279,-0.112190737,-0.036688981,0.333446298,0.34229517,-0.089322983,-0.169369566,-0.075573247
84418,-0.262182391,0.077595084,0.084146227,-0.061236864,0.122527645,0.005071566,0.073237572,0.36958187,0.371825977,0.191713392,0.468274599,0.617764356
5201,-0.08914644,-0.108886335,0.016493951,-0.00391237,0.153891053,0.010873896,0.010315356,0.079758385,0.107807731,0.135389547,0.315459801,0.349372825
1839,0.067263234,0.01272316,0.032932429,-0.023369638,0.150012979,0.098817052,0.158239928,-0.266690232,-0.250678946,-0.006054094,-0.477925821,-0.389915876
404734,0.123162489,0.241954142,0.127656662,-0.014560707,0.243392489,-0.021060347,0.196621939,0.620058602,0.369635735,-0.242284701,1.306646454,1.012443865
54882,0.100269397,0.106498124,-0.015151835,-0.161559463,0.06756903,-0.028452948,-0.052021658,0.046881395,-0.059353885,-0.222573937,-0.393655205,-0.113477947
10011,-0.107385105,0.056308026,0.100585102,0.002551257,0.12102751,0.151350257,0.080105224,0.41480551,0.482733322,0.253065163,-0.027771482,0.456685851
10307,0.008043672,0.083342023,0.239845686,-0.166173788,-0.086882152,0.019997165,-0.012083739,-0.033869567,0.127446392,0.096824325,-0.761854016,-0.63920299
113829,-0.094889825,-0.065360166,0.089748307,-0.044698341,-0.041660769,0.00672189,-0.086260046,-0.467524894,-0.150677489,-0.104365165,-1.23615749,-0.833561822
55374,-0.061596354,-0.004086213,-0.064200427,-0.124797073,-0.085520881,0.08858806,-0.061237796,-0.266411537,-0.112112171,-0.280678651,-1.251361942,-0.411230865
4695,-0.002253659,-0.079136314,-0.036744962,-0.010576425,0.03976206,-0.069309737,0.070372025,0.040200306,0.005423081,0.299982744,0.559758703,0.532555501
3550,0.077985033,0.015474337,0.08368067,0.023914318,0.038711062,0.026942045,-0.025969571,-0.065749625,-0.002723213,0.097892108,-0.285861914,-0.100066264
54853,-0.048387227,-0.033249981,0.041862387,-0.063005313,-0.056427768,0.079337534,-0.004391531,-0.061948195,-0.010989469,-0.193210817,-0.70090271,-0.071724977
373863,0.051952614,0.187440228,0.235466636,0.029023838,-0.065391615,0.084346499,-0.07558396,0.235326343,0.245417215,-0.003809981,-0.060892426,0.726670014
3035,0.091832431,-0.009592586,0.054295881,0.111875121,0.091424869,0.074195662,0.082626297,-0.012213847,0.085471187,0.068077182,-0.358237866,-0.284992742
23438,-0.026653324,0.071189272,0.05521485,0.018633678,0.013106177,0.07894546,0.068242148,-0.059395634,0.15114331,-0.085861697,-1.075076956,-0.814389137
153527,-0.052094009,-0.034278074,0.004392077,0.037458712,0.149822624,0.040049943,0.003319508,0.272391566,0.350863967,0.114198549,0.581269808,0.749296795
56146,0.261307818,-0.083099696,0.096460886,-0.030501723,-0.470779101,0.137520627,0.143100606,-0.986805184,-0.32293291,-0.104640123,-1.855403884,-1.610591387
56145,-0.197171606,-0.083184459,0.062449442,-0.03524079,-0.412268211,0.001405633,-0.015590889,-0.868752996,-0.157905691,-0.321048159,-1.564988098,-1.284618274
56144,0.014699769,0.007251997,-0.07132535,0.159073521,-0.256783564,0.05956025,0.14383892,-0.501380237,-0.265014536,0.057043097,-1.211228806,-1.675686412
56143,-0.114673997,-0.017436153,-0.024436272,0.196009911,0.093906308,0.49711897,-0.015706557,-0.389771369,-0.537089658,0.063660837,-1.003153987,-0.447047346
56142,-0.100520781,-0.040985512,-0.085473605,0.124406119,-0.173778657,-0.008471689,0.107047117,-0.63307236,-0.425886233,0.210265727,-1.159534057,-1.627139774
56141,-0.064164163,0.148876421,0.000160292,-0.099995303,-0.083326965,-0.063354624,0.093426359,-0.138360324,-0.327547099,0.07369324,-1.040128826,-1.532356188
9752,0.088665604,0.219004078,-0.122607362,0.002493968,-0.119164006,0.014927284,0.249859891,-0.219517866,-0.267064656,-0.206749009,-0.999559208,-0.763317598
56139,0.035089336,-0.02209301,0.100959371,0.08070466,-0.312563195,0.242113671,0.124270343,-0.43989909,0.015326813,0.084550787,-0.845290929,-1.323430922
56138,-0.056302921,-0.039322448,0.168386697,-0.045237849,-0.296810777,0.220854837,-0.014628732,-0.575169642,0.091255817,0.029582115,-1.747046716,-1.398108774
56137,0.011685848,0.041728007,-0.013572807,0.106690449,-0.346312948,0.190468601,0.077963295,-0.540556866,-0.355434458,0.045887876,-0.963132949,-1.314922979
56135,-0.048250247,-0.059005211,0.091913464,0.099851657,-0.160775717,0.298092688,0.091458089,-0.015649209,0.468437691,-0.03453887,-0.514356339,-0.136785079
56134,0.16683496,0.083667638,-0.016258008,0.041746062,-0.372904919,0.107497464,0.0802434,0.141859315,0.171538485,0.105447772,0.020442164,-0.272678969
56133,0.02059171,-0.049483921,-0.034976646,-0.009606109,-0.159037699,0.010447232,0.100378361,-0.216470173,-0.134342058,0.022652889,-0.610057594,-0.932355328
56132,0.015951195,-0.163700877,0.102725522,-0.069609432,-0.15193784,0.037675829,0.095360923,-0.445465054,-0.24776603,-0.202652887,-0.928637092,-1.008298221
56131,0.214672033,-0.194024668,0.135309395,-0.269366264,0.011632798,0.060903958,-0.007596725,-0.395699478,-0.005464257,-0.300107463,-0.767294337,-0.554428931
26167,0.060792997,-0.142289157,0.011269661,0.128545395,-0.088734262,0.030145119,0.073010716,-0.361002065,-0.139270366,0.106537414,-0.69213721,-0.665891695
56130,0.24516226,0.037148,0.44974179,-0.319740137,-0.554302205,-0.126989795,-0.012855926,-0.322213403,0.172991145,-0.219895121,-1.102196918,-1.087411145
56129,0.240696522,-0.334650883,-0.256885793,0.144870108,-0.254142032,-0.312320989,0.011272859,-0.626765616,-0.169436206,0.25243986,-1.359656554,-1.221862742
56128,0.219746739,0.065907051,-0.051478783,-0.001348812,-0.216505016,-0.297479616,0.109595662,-0.520734521,-0.147769187,0.095235255,-1.103390329,-1.544058146
57717,0.012264732,-0.02751215,0.072195056,-0.078660306,0.039059652,0.049307715,-0.030755966,-0.410868666,0.034595584,-0.062451955,-1.028361423,-1.032662262
56127,0.050821539,0.058311567,0.102308764,0.021780647,-0.039117562,0.025057496,0.058469107,-0.002056195,0.106586071,0.04699122,-0.800728927,-0.695165696
56126,0.127729265,0.025130602,0.085446513,0.086638283,0.035020637,0.109604878,0.139105131,0.0458379,0.227263717,0.173280103,-0.361885359,-0.325215179
56125,0.185075961,0.117582075,0.108681748,-0.030059134,0.128122302,0.117468198,0.25182472,0.007399493,0.236769082,0.019396286,-0.743589062,-0.261895528
56124,-0.318687679,0.079388538,0.244472616,0.002753921,0.045594024,-0.083941756,-0.04588125,-0.079883625,0.369443619,-0.10561756,-0.671755759,-0.553725506
56123,-0.051190603,0.014626879,0.163733548,-0.021459038,0.006436208,0.030415298,-0.038633838,-0.42999503,-0.09940406,-0.159501419,-1.195719822,-1.138542316
56122,0.20321361,-0.007015206,0.043033124,0.007614904,-0.066905494,-0.058098017,0.101401391,-0.111280693,-0.023594793,0.03300804,-0.850313573,-0.83319553
56121,0.074588965,0.057759781,0.115725973,0.102029421,0.065739381,0.106518931,0.115779062,0.108312629,0.22863455,0.117088134,-0.251642761,-0.356065325
6879,0.039857562,0.079983398,0.075901981,0.051109795,0.139969951,0.114954037,0.047493787,0.197875019,0.051621571,0.004868794,0.219253324,0.388265109
56103,-0.0273363,-0.341565308,0.088898921,0.091528231,-0.088781841,-0.173620705,0.140024853,-0.565724737,-0.30292986,0.404713852,-0.921320018,-1.540513955
8641,0.089428773,0.087140767,0.113480229,0.029555381,-0.120242322,0.286906109,0.033124357,-0.213002437,-0.115015697,0.029075106,-0.805090694,-1.015837298
9708,-0.139362735,0.077423372,-0.199615658,-0.322044128,0.426031809,0.03055534,-0.294673168,-0.036736274,-0.290234357,-0.530971438,0.025320932,-0.138870603
56100,0.008950862,0.022787127,0.031096103,0.006308296,-0.301517764,0.066370691,0.06284486,-0.311098567,-0.072452922,-0.040073612,-1.098586698,-1.350035812
56106,-0.020848833,0.114314752,0.129552026,0.064429121,-0.119403746,0.209452303,0.050952838,-0.100886294,0.046866995,-0.00357258,-0.770761262,-0.709689802
56099,-0.079298091,0.097340429,0.06540266,-0.027344257,-0.226531713,0.220507946,0.010029841,0.074136793,0.251268843,-0.082946434,-0.143500634,-0.030526271
56105,-0.321568647,0.192876379,-0.026001368,-0.133982887,-0.386332926,0.066973411,0.132100888,0.074675806,0.163118076,-0.143138276,-0.191767888,0.262667377
5098,-0.074605745,0.027120762,-0.019601649,0.160282431,-0.257694291,0.058884676,0.080832778,-0.040603619,-0.115187319,0.125161203,-0.010888686,-0.688305998
56098,0.275768563,-0.386255503,-0.618375906,0.317070378,-0.715364006,-0.986643995,0.201103004,-0.350910137,-0.63939347,0.40235818,0.297508775,-0.532780221
1729,0.055771714,-0.025470909,-0.090711308,0.045474619,-0.109303696,0.029552987,0.032450646,0.375897892,0.160041586,0.020147784,0.906440866,0.994018408
8841,-0.053391937,0.041405008,0.063797967,-0.008522707,0.051813744,0.011491939,0.027918674,0.100894084,0.117610387,0.184061269,0.353778436,0.043522234
285613,-0.167101818,0.538193444,0.515163166,0.124932564,0.072855776,0.355676106,0.267400619,1.426761264,1.09979432,0.466382693,2.638922782,2.269823713
89848,0.031121295,-0.025049847,-0.018650395,0.072623822,-0.022107998,-0.015556243,0.235106936,0.209116303,0.403809504,-0.091361341,-0.436787379,0.068353191
64411,-0.070617373,0.017084941,0.093457152,-0.056772687,-0.097967739,-0.004522339,-0.003887612,-0.119923229,-0.386999624,-0.102805997,-0.920171748,-1.601113548
5097,0.11736398,0.077751936,-0.134701462,0.049001775,0.024918718,0.089357442,0.085664129,-0.44790721,-0.720530335,-0.650580821,-1.132626394,-1.095444526
9812,0.060654557,-0.032027209,-0.026335687,0.025168802,-0.038505752,-0.058243569,-0.001870878,-0.383481183,-0.25728112,0.135075153,-0.695986199,-0.976096538
9604,-0.168133347,-0.002225898,-0.031661471,-0.109149838,-0.043103822,0.058401337,-0.029026934,0.045322561,0.142897953,-0.044324118,-0.538756636,-0.331524042
10007,-0.036711221,0.048499202,0.084841864,0.058456965,0.151446264,0.142307428,0.002610987,0.682096891,0.561289654,-0.046493913,0.674846365,1.11750936
80762,0.039850138,0.057962881,0.016659023,-0.004526223,0.160397049,0.11554949,0.058111629,0.164089032,0.19483105,0.065300098,-0.560874604,-0.950673225
81848,0.22033259,0.239059223,0.251058826,0.15413922,0.394790394,0.529336813,0.009821779,1.306778326,1.393354294,-0.338714518,0.045580422,0.489206135
2246,-0.150205639,0.018037273,0.025299852,-0.005750361,0.077614583,0.146981271,-0.10588281,-0.841838185,-0.920186952,0.033353848,-1.604441952,-2.699341723
23092,-0.148857776,0.048130407,0.003529368,-0.140233569,-0.006625124,0.026149061,-0.203589926,-0.164322865,-0.10642989,-0.331913782,-0.036314995,-0.336922225
2908,-0.019350167,0.128837994,0.031241748,-0.029545433,-0.046152326,0.096600802,-0.204412118,0.229225497,-0.137456683,-0.298596454,1.047550643,1.019800892
81555,0.012274863,0.120791417,-0.022591152,0.06635522,0.13204025,0.030368747,0.076871325,0.323095348,0.150716811,0.209569566,0.334208189,0.133191158
57528,-0.276501948,0.325795939,-0.250217464,-0.340781869,-0.098091673,0.221018411,-0.370410328,0.509400083,0.021114822,-0.110009586,-1.283156195,-0.868234882
153768,-0.037237867,-0.213754395,-0.298041713,-0.145002735,-0.346950401,-0.328671022,0.012017044,0.105401669,0.077045949,0.058008458,-0.156748871,-0.68361091
153769,-0.056013377,0.059746659,0.09099753,-0.069190995,0.061002049,0.101732409,-0.01114166,0.084985881,0.049117439,-0.279964294,-0.755740011,-0.920841191
51520,-0.000757747,0.025317861,-0.021183277,-0.014548835,-0.054218228,0.038217659,-0.025412428,-0.232465834,-0.178512678,0.071185802,-0.782922809,-1.025198228
54439,0.020781107,-0.075642937,-0.069644038,-0.012337641,-0.159786249,-0.04724504,-0.172570697,-0.245384836,-0.099300477,-0.275156648,-0.421232679,-0.096455316
10915,0.107260568,0.025039313,-0.024527518,-0.012382247,-0.097894624,-0.117922479,-0.025534915,-0.438893312,-0.388713737,-0.062598802,-0.995475236,-1.05347934
5521,-0.105398584,0.029207257,0.086702847,-0.159238601,0.38382657,0.176236844,-0.073492806,-0.414915105,-0.152180191,-0.229342708,-0.857994712,-1.026227773
1809,-0.058842782,0.053007658,0.128112308,0.043996299,-0.002165095,0.22276777,0.011212506,-0.304466757,-0.193694045,0.048189945,-0.573816628,-1.029482255
389336,-0.022607302,0.303939464,0.20593696,-0.158714303,0.620220387,0.461481614,0.054754843,0.983212582,0.639962933,0.009955971,0.733467261,0.281195929
81545,0.056429704,0.19400294,0.155879752,0.093507952,0.161257339,0.181019217,-0.02468074,0.238037415,0.18706607,-0.016075438,-0.016463739,0.083114522
154,0.235915181,0.214228391,-0.024352459,0.28358473,0.234834735,0.008951591,0.215882732,0.36029784,-0.288384954,-0.112233297,0.391424216,0.118354816
79628,0.086172871,0.153118672,0.00947777,0.046733843,0.085252506,0.152084656,-0.135080044,-1.007834464,-0.795401023,-0.374405928,-2.762644,-3.100089921
22885,-0.033521588,0.233229493,0.15022045,-0.232284647,-0.246283297,0.019035153,0.002681186,-0.090181027,0.016565661,0.055664741,-0.249589317,0.236975553
134265,-0.063722032,0.045038241,-0.012726989,-0.067817779,-0.153369176,-0.11580174,-0.173528995,-0.603399534,-0.5448418,0.047826082,-1.637995893,-2.250864643
134266,0.207933081,0.086937442,-0.040069474,-0.039888209,-0.211869276,-0.15519695,0.061246208,0.061009961,-0.177896402,-0.471374941,-0.348887315,-0.163823865
78991,0.106930655,0.063644862,0.124225958,0.024883388,0.0110316,0.028953059,0.053746527,0.733552053,0.63823752,0.145739061,1.181372137,1.201193928
27190,-0.105870782,-0.47360722,0.042214887,-0.16570007,-0.132673776,-0.356087919,-0.052932982,-0.918935894,-0.857601989,0.124670478,-0.808131301,-2.134639132
1452,-0.050855408,0.037770204,-0.013424996,0.020598083,0.00837279,0.080754645,-0.047496048,0.147501774,0.11590442,-0.032373577,-0.034729343,0.269898872
389337,-0.105312575,0.081668003,0.133401597,-0.047727001,-0.087839045,0.065407534,-0.044009173,0.239237549,0.329607434,-0.078290215,0.698395377,0.740377476
133522,0.037876731,-0.048641172,-0.056626472,-0.073648042,-0.135117525,0.007939569,-0.333540224,-0.583161769,-0.609665927,-0.801057638,0.290376871,0.182157603
5145,0.013774014,-0.07901603,-0.253896227,0.008563679,-0.312981093,-0.400641915,0.156874731,0.83713037,0.090740233,-0.05487458,1.67163874,0.950826446
644762,-0.54504869,-0.077147864,-0.400215748,0.013950386,0.453244762,-0.199848403,-0.174021924,-0.201071199,-0.317532828,0.144105617,-0.453490067,-0.074868074
1836,0.153710313,0.281495002,0.012467691,0.265013661,0.276966565,0.229564027,0.177952952,0.672779869,0.030354381,0.129676485,0.750671631,0.190430148
81789,0.01153284,0.067273377,0.262924484,0.073295767,0.203346507,0.295559725,-0.075827838,0.355414865,0.23934846,0.083229196,1.284112465,1.39857005
22993,0.02074746,0.074370293,0.14593903,0.056958477,0.008763113,0.131015934,0.029275822,0.535624104,0.471862155,-0.058325905,0.368197135,1.03168725
5159,0.370634847,-0.155195163,-0.295264207,0.150459294,-0.278626813,-0.120866924,0.411873244,0.015768424,-0.340407286,-0.128875494,-0.279409991,-0.960327817
815,0.009404004,0.066460451,0.03544945,-0.019285625,0.022544384,-0.076868745,-0.118435153,0.176441316,-0.142410521,0.027665612,0.427203739,-0.8084293
340075,0.265801199,-0.460470745,-0.262074501,0.201376442,0.057108837,-0.133740269,0.374852727,-0.541683779,-0.476339488,-0.329223642,-0.07327524,-0.752662847
6949,0.070708816,-0.087223116,0.054909509,-0.02567814,-0.225832067,-0.043914734,0.027779499,-0.559817655,-0.23490257,-0.00150181,-0.856870261,-0.30976555
972,0.214015413,0.339654186,0.638819566,0.057986881,0.37993393,0.67139103,-0.137761266,0.789443436,0.838185518,-0.014890134,0.6546815,1.107557052
6208,-0.164364283,-0.200557029,-0.141501964,-0.038069038,-0.056218392,-0.203204911,-0.028320116,-0.175685934,-0.269043937,0.227458795,-0.0898357,-0.552100162
3340,-0.012884515,-0.009540279,0.004303567,0.031711027,0.002409688,0.120691679,-0.012434082,-0.238501692,-0.206741955,-0.180263069,-0.593610673,-0.623794325
11346,-0.10627222,0.061471504,0.184040871,-0.024158447,0.081933594,0.305476045,0.027822667,0.433759452,0.324276348,-0.340359501,-0.404350455,-0.451719765
91977,-0.008423387,-0.1147426,-0.117285185,-0.062798375,-0.328853888,-0.188207304,-0.182555354,-0.956927133,-0.80711127,-0.357444784,-1.372462136,-1.793209345
55696,-0.050986389,-0.005655044,0.103106756,0.061191012,0.109049209,0.079539197,0.05759745,0.38312407,0.255356837,0.104279177,0.552699284,0.488114467
51164,-0.071790337,0.035387493,-0.066821962,-0.023184441,-0.002907112,-0.016559829,-0.084412923,-0.127498749,-0.069444316,-0.131816276,-0.736395507,-0.436354251
85027,-0.129404547,-0.15583246,-0.066302479,-0.055113349,-0.063591968,-0.002389077,0.019560425,0.251516036,0.144884678,0.216356764,0.454495406,0.269162372
91975,0.164053951,-0.04580076,-0.352773739,-0.249801272,-0.180935417,-0.198337676,0.120830776,-0.738553336,-0.827902808,-0.142078002,-1.188264571,-1.404619687
2878,-0.094740114,-0.115706497,-0.133408554,0.013185944,0.162370375,-0.17002301,-0.006479171,0.46470026,0.644705927,0.158783443,1.183117245,1.515843696
10318,-0.235142427,-0.052152175,0.057497516,-0.09313061,-0.090530151,0.002498633,-0.031298268,0.329797229,0.334518573,0.139714222,0.606555678,0.59109572
309,0.00690676,0.04269564,0.130318632,0.059819728,0.024545852,0.114075087,-0.002602124,-0.419347044,-0.283744968,0.132081409,-0.79144989,-0.988960779
26112,-0.103339676,-0.099777709,0.02743931,-0.033687565,0.058385115,0.081836849,-0.115528358,-1.010153117,-0.978903587,0.05197568,-0.396704492,-1.040880958
2760,0.007435007,0.065512085,0.072088253,0.041537783,0.006987379,-0.024040511,0.072074993,-0.055971071,-0.232686144,0.144977543,0.514456348,0.76485607
206358,0.006434764,0.102918066,0.194504237,0.000510043,0.097415517,0.230325921,0.006640774,0.75255795,0.762331259,-0.028149704,1.422925674,1.790117724
6678,0.12261368,-0.01259697,0.055561479,0.142207523,0.195212365,0.177671434,0.27110513,0.170492626,0.059338795,0.185317954,0.125936398,-0.096022593
475,-0.182090301,-0.100363768,-0.077593471,-0.045436243,0.234078956,-0.015104582,0.068203196,0.603177529,0.525815558,0.282182908,1.332251826,1.599603439
100652758,0.044165177,0.348149423,-0.013576932,-0.196965367,0.150436766,-0.017844988,0.178396207,0.7840787,0.711365907,0.315100798,2.820746189,2.561199586
10146,0.0068503,0.025275472,-0.104353842,0.088391407,-0.035682234,0.011866404,0.010878436,-0.087798211,-0.222863172,0.019327518,-0.210285476,-0.040949666
2890,0.206195254,0.847191803,0.77148549,0.091945757,0.417951335,0.9028313,-0.09028678,2.100240276,3.251725782,0.156713585,1.078927749,2.473793535
10827,0.008668845,0.092663094,0.006541585,0.028498657,0.062154839,0.172731356,-0.014542528,0.09168259,0.015689201,0.033533277,-0.560465405,-0.364554355
4238,0.019643641,0.144347781,-0.023497215,0.109011677,0.064111496,0.103428859,0.034876683,0.116246711,-0.038917223,0.010557448,-0.516271308,-0.458263257
55568,-0.025611678,-0.020076119,-0.096802945,0.03462686,-0.066698979,-0.01238028,0.0576792,0.297458853,0.140551765,-0.01429914,-0.346727919,-0.329526876
386627,0.030138,0.128342596,0.147345439,-0.072639395,0.148454936,0.220913471,0.078390238,0.836263897,0.429608948,-0.295253391,0.979475739,1.330040789
79685,-0.096600451,-0.060779555,-0.141844133,0.010402673,-0.124528193,-0.116730012,-0.127930034,-0.112200756,-0.199358938,-0.114316088,0.359897389,0.184131627
9421,-0.126288711,-0.089732468,0.100179528,-0.127969549,0.052334061,-0.008418562,-0.056120235,-0.053865128,0.168842781,0.074362101,0.993114445,1.075426731
23367,-0.020354003,-0.026273024,-0.056331664,0.009529072,-0.132385005,0.028625249,-0.134745495,-0.269619178,-0.165802075,-0.152266074,-0.528153521,-0.293104136
10826,-0.01793055,0.011415773,0.152237346,-0.03264494,0.067344355,0.011350967,0.052132083,0.358796373,0.187497925,-0.176186594,0.602352762,0.63695499
9337,-0.045153593,-0.115342192,-0.075199704,-0.036429866,0.04207715,-0.083922541,-0.026757663,-0.041144584,0.038794377,0.02305531,0.377690866,0.460773955
25929,0.059255508,0.148160283,-0.053026292,0.076128966,-0.081496,0.027686627,0.020692997,-0.21147691,-0.168221648,0.095677924,-0.460044108,-0.011166906
29093,0.015835006,-0.054379329,-0.010366349,-0.041799382,0.067289256,-0.080782979,-0.003547712,-0.275282137,-0.147718196,0.102673364,-1.168746355,-0.771161968
6444,0.093518187,-0.14468263,-0.069934933,-0.456063807,-0.262929451,0.065717477,0.100679417,-0.616669426,-0.582701131,-0.196381511,-1.475142125,-1.991750441
153743,-0.222781304,-0.008731769,-0.054522186,0.122382534,0.118637429,-0.052636573,-0.039194168,0.051055484,0.115651647,0.101632344,0.241186687,0.132809749
9443,-0.024888564,-0.076244075,-0.219151428,0.019365147,0.012110507,0.050475877,0.041467257,-0.153285044,-0.058038878,-0.414386485,-1.449913936,-0.546482179
26999,-0.02816034,0.129853644,0.190284957,-0.059708986,0.158782314,0.214625821,-0.057588237,0.443799955,0.527462206,0.062803766,0.765776669,0.838407289
348938,0.202313594,0.124260213,0.134486928,0.064727357,0.313783149,0.197380967,0.036459006,-0.486785941,-0.36169369,-0.764613942,-2.4586896,-2.436216706
8728,0.02518318,-0.035880432,0.054126112,-0.006844743,-0.005774808,0.163899517,-0.001772324,-0.273620414,-0.167472127,-0.116153287,-1.080395502,-1.464105881
54974,0.053870914,-0.014107343,0.053105917,-0.000560861,-0.13363511,-0.22801409,0.033830562,-0.206271673,-0.213433131,0.137322828,-0.684980909,-0.654683923
134353,-0.176799985,-0.16923236,-0.308204634,0.017501361,-0.391173866,-0.246355961,-0.058013782,-0.333654538,-0.472960763,0.090506674,0.096152031,0.231544558
9685,0.017892664,-0.000289243,0.01589164,0.095894806,0.0381186,0.110852769,-0.049027531,-0.094988139,-0.007076128,-0.030943919,-0.643504482,-0.254997807
153830,0.07023998,-0.067453634,-0.162531131,-0.00781165,0.017642717,-0.003876092,0.046640169,-0.273420976,-0.284095394,-0.317105444,-0.668006698,-0.70435377
134510,-0.057817761,0.105019967,0.01612571,-0.006603098,0.105915087,0.094966168,-0.025280998,0.273755959,0.181811438,0.054511312,0.361715907,0.359730629
147,-0.007154763,-0.00518,0.167616643,0.021343151,-0.01303817,-0.113973809,0.050923823,0.303553946,0.394256954,-0.258793859,-0.638517162,-0.873774054
7265,-0.059663857,-0.066931394,0.05381089,0.039358663,0.104844072,-0.015272208,0.049917238,0.154552379,0.229531562,0.053854817,-0.266602377,-0.033798013
114825,0.053269406,0.06348302,0.031011537,0.048611682,0.050495405,0.02333786,0.005509834,0.036113879,0.034247754,-0.072164533,0.007338825,0.156360103
79616,-0.03581789,-0.033009537,0.054637597,-0.048898444,-0.107680293,-0.016252968,-0.070840016,-0.599942999,-0.397300432,-0.675525809,-2.334349681,-2.114011169
63920,0.00479438,0.058407269,0.037932833,-0.093701682,-0.135026668,-0.116479435,-0.215553148,-0.464791172,-0.324943482,-0.822315815,-1.868873698,-1.32598573
10569,0.017612043,0.02829608,0.001575738,0.095591467,0.152099078,0.0976644,0.028227681,0.3082356,0.296178835,0.239569283,1.195809427,1.310056721
9232,0.106689023,-1.598455839,-3.024210775,0.072377845,-1.381713158,-3.267992694,0.035394601,-0.906338034,-2.551931938,0.309664667,1.354618338,0.751879327
2561,-0.040355167,0.222273962,-0.220630992,0.100556966,0.244065142,0.204726127,-0.037655861,0.430881586,0.764341725,-0.149467223,0.13965445,0.406668797
900,-0.135081649,0.156141905,0.017574324,0.015499394,0.188766974,0.07489319,0.123414552,0.593022212,0.221471088,0.175984611,-0.171509728,-0.111826656
134492,-0.111827009,-0.279304496,-0.402837516,0.010408738,-0.058475128,-0.181446858,-0.072211809,-0.907405279,-0.756524034,-0.071947549,-1.029378089,-0.803405486
3161,0.155927438,-1.389750739,-2.391151598,0.162058168,-1.793096313,-3.247121455,-0.017586648,-2.749560489,-3.96214853,0.150535886,-0.680400339,-1.597769233
27430,0.015697725,0.033322391,-0.036393913,-0.046218396,-0.025650434,-0.120707354,0.0266773,0.041497082,-0.0483393,-0.017708407,0.180088409,0.706417437
57451,-0.042802942,-0.081093297,-0.005958492,0.033669468,-0.10885029,-0.028349841,0.127700983,-0.569700739,-0.397024219,-0.116563266,-1.730678396,-2.395980894
23286,0.022353903,0.063467398,0.067025961,0.011068503,0.152201043,0.242286462,0.007364334,0.946565776,0.687926687,-0.300508737,1.109903445,1.355276471
