"ENTREZID","SYMBOL","87.1_CX.5461_0.5_48","87.1_VEH_0.5_48","17.3_CX.5461_0.5_48","17.3_VEH_0.5_48","84.1_CX.5461_0.5_48","84.1_VEH_0.5_48","90.1_CX.5461_0.5_48","90.1_VEH_0.5_48","75.1_CX.5461_0.5_48","75.1_VEH_0.5_48","78.1_CX.5461_0.5_48","78.1_VEH_0.5_48"
9743,"ARHGAP32",4.695293494,4.948835584,4.774995579,4.722727991,4.963242134,5.129637671,4.804400279,4.665539278,4.922339833,4.823209716,5.07255501,5.091892024
8538,"BARX2",1.833308681,1.698562976,-1.829660922,-2.176248282,0.058669639,-0.339187137,2.07933747,1.523283244,-1.976081037,-1.06480079,-0.894064277,-1.416801984
4798,"NFRKB",5.12287874,5.306497449,5.184758557,5.012369504,5.317621156,5.327633085,5.464805976,5.283510983,4.915169032,5.066152906,5.458256268,5.398199506
56980,"PRDM10",3.473475096,3.420601171,3.808141924,3.5373588,3.844614896,4.090957717,3.671112587,3.661794245,3.463208423,3.478044119,3.726855427,3.825842749
334,"APLP2",10.36545856,10.43394293,10.64112194,10.68276433,10.51638388,10.37668737,10.3659579,10.22657825,10.93171502,10.88835536,10.92062996,10.83135896
6768,"ST14",-1.183785486,-1.327738681,-2.617051798,-1.331434776,-1.003919076,-2.195766424,-0.141016495,-1.17431646,-1.716461899,-0.806948714,1.285690281,1.037677771
29068,"ZBTB44",5.541313791,5.772042486,5.745459782,5.569271905,5.444028938,5.795738907,5.588741677,5.971624727,6.081265721,5.801328779,5.96770114,5.890796074
11095,"ADAMTS8",2.350830389,3.036353584,2.906789739,3.308592038,3.926497641,4.193779023,2.299274827,2.08116158,3.811030642,3.583132726,3.247125982,3.711245592
170689,"ADAMTS15",7.728644874,7.498757856,9.049490128,8.858561072,9.085764441,8.820837708,8.039912868,7.700135012,8.169486171,8.199182521,8.175446483,8.207799859
103611081,NA,2.841447194,2.938121563,3.311102822,3.046871241,3.47367195,3.51520533,2.809418328,2.909000088,3.082870488,3.010001971,3.205284668,3.068231788
399979,"SNX19",7.104114408,7.103955936,7.408105282,7.325836203,7.610910833,7.610278407,7.192899237,7.154607774,7.457839549,7.235733396,7.471669849,7.372620733
50863,"NTM",1.432216135,1.561310553,4.012352666,3.914014051,5.07307191,4.757817749,2.820394493,2.581185439,1.238172802,0.294482837,2.061786435,1.835469627
4978,"OPCML",2.066330952,1.676575303,4.059188233,3.753726977,3.783883037,3.612903678,2.299274827,2.328572367,2.881755284,2.650348633,2.287089052,1.768269823
283174,NA,4.94301217,5.039920512,5.631275379,5.642311698,5.684507533,5.926361143,5.043306328,5.114851591,5.888479067,5.365252387,5.107048177,4.942410591
22997,"IGSF9B",3.987746935,3.466174356,4.737090497,4.748163548,4.9655227,4.975488364,4.194258826,3.761400216,4.883676985,4.421790383,4.201403972,3.593240518
83700,"JAM3",5.311000379,5.348822991,5.843854218,6.055326147,5.847941392,6.069675744,5.698412412,5.783029032,5.89699723,5.857110638,5.40749741,5.646053556
23310,"NCAPD3",3.920666224,4.688145268,4.489815968,5.093990412,4.167430807,5.004067053,4.173007307,4.697329443,4.329094204,5.035617239,4.044147318,4.493026946
112936,"VPS26B",6.054474665,6.081182578,6.082973659,6.013984193,5.84670473,5.933132371,6.029255338,5.872073862,5.846374275,6.084944571,5.970201667,5.971434719
29087,"THYN1",4.640759353,4.776074268,4.294865222,4.22605469,4.303455263,4.547989903,4.716062944,5.032505248,4.429811171,4.539634313,4.669809429,4.764179591
27034,"ACAD8",5.623762643,5.769447978,5.603455317,5.516590985,5.442392495,5.462927015,5.708786871,5.518760459,5.657327977,5.539315298,5.597392338,5.710121645
89944,"GLB1L2",1.117724469,1.240072759,2.836830014,3.265204321,1.705889985,1.775113572,2.060944772,2.496987358,2.670878778,3.130483925,2.509681187,2.734422867
27087,"B3GAT1",1.507294048,1.047920552,2.326117522,2.460722941,2.08723259,1.452067347,2.251414318,1.658627316,1.355836314,0.91173071,2.080423067,1.598109371
100288778,"WASH8P",3.974577998,4.155938491,3.879472551,3.753726977,3.548600253,3.355007898,4.353861853,4.436077601,4.25150569,4.276147124,4.377505701,4.775631478
6540,"SLC6A13",1.01855595,1.608527172,3.442530554,3.126615686,2.704754481,2.424428017,1.945374278,2.100311902,2.057666532,2.061187323,1.437973237,1.813415663
5927,"KDM5A",5.980647598,5.817963018,6.613292704,6.569478197,6.104346454,6.192149711,5.984822027,6.017678775,6.251300827,5.850108496,6.426821185,6.120332539
84318,"CCDC77",2.223025671,2.708185683,3.108292442,3.27398688,2.333119768,3.10931952,2.730154026,3.166891135,2.311781745,3.14581396,2.589916302,3.149701365
283358,"B4GALNT3",8.19014052,8.077426043,8.784255309,8.595700678,8.250303058,8.11163329,8.432178615,8.234827489,8.093965812,7.981497846,7.750070638,7.60140111
4815,"NINJ2",0.948441928,0.826185029,2.220190575,1.949017598,0.984898782,1.035164369,1.266574601,1.276258589,1.383811601,1.048517073,1.002685256,0.695807215
100049716,"NINJ2-AS1",2.032841065,2.367481331,1.528369344,1.110094442,2.152743471,2.570552944,1.529932506,2.08116158,2.004602056,1.889684612,1.677144227,1.899678125
65125,"WNK1",8.60231735,8.668831857,8.925068227,8.813903319,8.276485711,8.489422831,8.339604865,8.371891871,8.390907084,8.389897007,8.584722145,8.330070581
5893,"RAD52",4.332081783,4.376561748,5.219537664,5.091508436,4.444199049,4.643564251,4.511166237,4.27265562,4.300026549,4.152584291,4.347044901,4.465006983
23085,"ERC1",6.879970852,6.836602102,7.845983414,7.711707533,7.060692317,7.023585789,6.751749532,6.580720257,7.191187528,7.045019945,7.096936087,6.754985747
81029,"WNT5B",5.84008464,5.748522215,6.080453128,6.011360558,5.194701567,4.916574409,5.457793564,5.076685126,6.544070033,6.420483478,6.701954835,6.84877669
144699,"FBXL14",3.005815193,2.891159299,3.293799445,3.587539896,3.175743588,2.95818204,3.299749176,3.043700417,2.831854912,2.878533929,2.883171604,3.068231788
79602,"ADIPOR2",6.74235908,6.770022361,7.155561546,7.217896003,6.74874331,6.854121875,6.80245124,6.994300466,7.036216905,7.07335642,7.051020064,7.033614481
196513,"DCP1B",3.376683301,3.702130384,3.687452881,3.229529468,3.289338281,3.040753584,3.941264345,3.629202307,2.382814467,2.62868937,2.678210718,2.559968854
775,"CACNA1C",8.240748907,8.363992224,9.052226086,9.05653861,8.266115856,8.432497605,8.013853305,7.767198633,8.713607275,8.702329688,8.894651118,8.936720506
2288,"FKBP4",7.17682546,7.209652796,7.581668891,7.507633416,6.83296606,7.061161119,7.332180202,7.714576382,6.729231514,6.835280694,6.891972941,6.940024791
55846,"ITFG2",4.047660857,4.390136479,4.756167523,4.93418747,4.526824002,4.682662778,4.353861853,4.56917685,4.402722086,4.474345522,4.276061474,4.544141203
83714,"NRIP2",1.117724469,1.269749679,2.502166844,1.926913229,1.851102726,1.822563499,1.389589806,0.754494749,1.872622832,1.736102082,1.285690281,1.54556346
2305,"FOXM1",0.627958323,4.433392447,1.498470963,4.830841279,1.020431424,4.471910308,1.266574601,4.293604907,1.298203778,5.113704225,1.437973237,4.510267034
83695,"RHNO1",3.534573717,3.895377275,3.969404954,4.428415243,3.244967834,3.843164601,3.677163166,4.044509426,3.14956885,4.141156035,3.596969455,4.197663973
7289,"TULP3",4.129153678,4.390136479,4.88885192,4.991221777,4.307056564,4.387655854,4.473418714,4.6165007,4.132884605,4.303744838,4.362355692,4.421929458
7004,"TEAD4",4.835431281,4.606186452,5.375714429,5.393038195,4.921563191,4.788012464,5.080304121,5.256023657,5.124469564,5.22072803,4.958805301,4.916781044
10867,"TSPAN9",8.317723854,8.465660051,9.274555225,9.246441789,8.677789989,8.598865547,8.576335539,8.635384364,9.175366426,9.135909748,8.881759368,8.915525079
57097,"PARP11",2.377756937,2.535704839,2.672501915,2.929487097,2.518498031,2.765255649,2.608785986,2.660739374,2.601097837,2.3661347,2.589916302,2.586219999
103752584,"CCND2-AS1",0.154342281,-0.529178835,-0.012588599,0.139944625,0.365423849,0.027678237,0.357984443,0.012245571,-0.503872173,0.294482837,-0.21124476,-0.126652666
894,"CCND2",8.576582089,8.531452148,9.407569336,9.307866918,8.588686557,8.638556096,8.646050815,8.729867065,8.963607041,8.696485667,8.965918422,8.554614033
57103,"TIGAR",6.064867562,5.729959831,6.812488448,6.51310043,5.945901866,5.510787197,6.139634803,5.920015786,5.870054722,5.472492662,6.220708168,5.782859555
57102,"C12orf4",4.662820988,4.649159799,5.357092209,5.417024743,4.479734886,4.757817749,4.753768237,4.803382777,4.615279853,4.574039078,4.571133402,4.530686827
10635,"RAD51AP1",0.024052096,2.547867741,0.42900308,3.27398688,-0.244512812,2.715849648,0.09422104,2.496987358,1.110053838,3.227335521,0.546857546,2.769211239
8798,"DYRK4",3.643981841,3.657925878,4.134019356,4.198640855,3.267323629,3.402622083,3.483603082,3.642327568,3.450037361,3.872926101,3.635288119,3.86924875
10566,"AKAP3",0.154342281,-0.635189508,-0.406117123,-0.022613345,0.189295721,0.670459356,0.473741946,0.601612401,0.078629211,-0.312103424,1.652445383,1.648808519
4704,"NDUFA9",6.933128403,6.917923763,7.460415557,7.386823837,6.761267905,6.770392146,6.952173247,6.967826317,7.066199496,6.876066805,6.788093475,6.779366861
3742,"KCNA6",2.91682011,2.641646859,2.883844721,2.701094904,2.480730312,2.24450077,2.517312868,2.686311492,2.437225306,2.62868937,1.860845124,1.813415663
3741,"KCNA5",6.586621726,6.5503438,6.814006471,6.830613542,6.783412506,6.909420013,6.776618816,6.844771817,5.706616109,5.916413141,5.770923,6.072387359
4908,"NTF3",2.350830389,2.223257676,4.774995579,4.549096896,3.912381323,3.402622083,2.633890167,2.11921135,2.871912333,2.92370091,2.238131241,2.686693718
928,"CD9",4.700635223,4.52545352,6.099250642,6.162080442,5.558738012,5.173759185,5.325366845,5.232348974,3.939103974,4.175172752,4.243356362,4.150062789
7132,"TNFRSF1A",6.269223589,6.030075034,6.712668239,6.840254937,6.534285214,6.382278431,6.227810211,6.041405045,5.982955375,5.997868136,5.94372744,6.139294832
4055,"LTBR",2.404190121,2.447566299,2.603955704,2.620752392,2.168666713,1.890934656,2.583237221,2.244998199,0.209445296,1.015517022,-0.21124476,0.246907182
678655,"CD27-AS1",3.581655382,3.900129004,3.04764697,3.15541895,3.229869164,3.254788947,3.718821252,3.831836406,3.469749134,3.018354797,3.418046946,3.650342236
55080,"TAPBPL",1.507294048,1.863350713,-0.652172292,0.139944625,0.66390585,0.770635841,1.29832566,0.368756439,1.207193848,1.394902402,0.837213163,1.54556346
6843,"VAMP1",3.014420057,3.259836941,2.995085879,2.764789883,3.119507964,3.402622083,2.985525218,2.686311492,2.515177262,2.763989234,2.589916302,2.649831178
51258,"MRPL51",5.746342666,5.760330281,5.480755398,5.450337181,5.407591294,5.327633085,5.746680325,5.915968334,5.88113754,5.739518843,5.60384799,5.675389629
9918,"NCAPD2",5.026205212,6.006031656,4.942578729,6.052776694,5.075185427,6.248611011,5.348299417,6.14762682,5.214846744,6.593275103,4.917941187,6.192596359
2597,"GAPDH",12.05227056,11.97432504,11.02646194,10.93624524,11.08670391,11.31795442,12.24595249,12.23319262,10.80267051,10.93553104,10.68599059,10.6689534
25900,"IFFO1",4.612699257,4.875934732,5.115044359,5.022828244,5.246258879,5.218789747,4.968805096,4.846551477,4.479271711,4.659297068,4.622904946,4.711490494
4839,"NOP2",5.61953872,5.697572172,5.520348079,5.459990338,5.655138083,5.579726071,5.885106849,6.025213521,5.203118595,5.415131957,5.564673531,5.606521633
1108,"CHD4",8.612448851,8.750035501,8.586838428,8.657203672,8.676572466,8.861338639,8.873531292,8.843261294,9.071958628,8.994228472,9.073472093,8.995901606
51147,"ING4",5.130814803,5.21983025,5.168236851,4.98321077,5.043152884,4.874980491,5.260355346,5.149738275,5.058743551,5.26000107,5.243536492,5.233570768
171017,"ZNF384",5.37754606,5.508260065,5.304065865,5.233348413,5.642365814,5.501705784,5.729314628,5.730223383,5.101488641,5.415131957,5.331739323,5.434775489
196500,"PIANP",1.117724469,0.785674389,-0.523905389,0.06095399,0.522370312,0.617635806,1.841447968,0.978016853,0.008486184,0.635868724,-0.304880906,-0.21455336
50813,"COPS7A",6.09154384,5.992746212,6.008028727,6.047664233,5.973358544,6.032324414,6.057362055,6.179489845,5.75695228,5.927543214,5.638846774,5.815125981
8079,"MLF2",7.298952166,7.272386208,7.040321541,6.912340948,7.106360935,6.936631025,7.470122031,7.314328779,6.899378203,7.238417298,7.069212345,7.18460862
5763,"PTMS",7.828089883,7.739819267,7.076186552,7.268762017,7.6225189,7.542375659,8.014152096,8.081254086,7.701340077,7.678022863,7.335749942,7.451046934
27239,"GPR162",3.68767658,3.900129004,2.220190575,2.365323038,3.289338281,3.228607334,3.462738397,3.547839677,2.682187709,3.091430651,2.702476032,2.847263282
10536,"P3H3",5.017670561,4.90459303,5.651793933,5.865002374,5.833031018,5.44408805,5.625189733,5.314589729,5.290688575,5.131139524,4.479322068,4.678317935
2784,"GNB3",-0.278223291,0.826185029,1.528369344,0.899222266,1.469256109,1.726049798,1.059825044,0.368756439,-0.312149522,0.238383145,-0.040442283,0.595988591
83461,"CDCA3",0.75662245,3.027694707,0.150094888,3.077294277,0.708158317,3.500692242,0.357984443,3.092334188,0.771889763,3.82611466,0.112262407,3.384715022
8078,"USP5",7.229050548,7.222988621,7.283248344,7.22810071,7.198433197,7.164326461,7.339352001,7.273786902,7.362646947,7.350996379,7.204916862,7.25890669
7167,"TPI1",9.160989998,9.312666914,7.754474692,8.065382371,7.898555173,8.626491644,9.104205571,9.413296505,8.171242932,8.155356719,7.954268586,8.170060373
84727,"SPSB2",3.342920439,3.176119453,1.869375053,1.487681978,2.779244227,2.424428017,2.345598443,1.981400605,1.637246612,1.795627753,1.677144227,2.076754274
171220,"DSTNP2",0.672133673,0.977728325,-0.406117123,0.480679058,0.365423849,0.770635841,1.096406928,1.171508613,1.041458651,1.048517073,0.25033971,0.695807215
10233,"LRRC23",2.505330569,2.367481331,1.937810686,2.074971251,2.245748781,2.824724948,2.570291144,3.033773786,2.074929647,2.093170391,1.81706594,2.559968854
2026,"ENO2",8.237766548,8.502646066,4.064299556,4.420526659,4.762784588,6.798103796,7.92130039,8.694074244,4.216932084,4.629617592,4.561215953,4.761302359
1822,"ATN1",6.665225405,6.824154886,6.843293077,6.792918884,7.316142161,7.08689342,7.253377007,7.081807101,6.529273605,6.888081134,6.902484844,6.866958615
113246,"C12orf57",4.842697318,5.054912689,4.99437635,5.168887341,4.479734886,4.46818544,4.707219975,4.939867063,4.863949941,5.233340343,4.733014744,5.116867781
5777,"PTPN6",1.60168174,1.783308367,1.12075978,0.853079687,1.186044491,2.018662588,2.023440612,2.174468095,1.589996643,2.061187323,1.839121588,2.492171939
11331,"PHB2",7.177783373,7.266878182,7.094414902,7.122652212,6.731426265,6.783939988,7.25742109,7.418611691,7.007284944,7.250433448,6.998703839,7.170038097
677777,"SCARNA12",-0.456992841,-0.091704987,0.296278485,0.652163204,-0.162538157,0.106470595,-0.228801242,-0.354110378,0.008486184,-0.230665013,-0.894064277,0.179535503
10436,"EMG1",3.920666224,3.996462121,4.312155897,4.146987885,3.990606802,3.932380869,4.142719248,4.014539236,4.021547292,3.82134888,3.872983314,4.05458091
10162,"LPCAT3",5.910925634,5.897344905,5.916311714,5.764196528,5.749474049,5.660286871,5.71908726,5.522314613,5.930575674,6.120296407,6.356882954,6.423064475
716,"C1S",5.553173726,5.800278299,6.101738573,6.180881579,5.726798171,5.593469161,5.078019349,5.039963155,6.320782716,6.187577273,6.069161531,6.110191858
715,"C1R",2.146804643,2.129253173,2.085898436,2.094934503,2.08723259,2.765255649,1.582457686,1.49462123,2.125513141,2.404877542,2.238131241,2.698774855
51279,"C1RL",2.699255674,2.473302948,1.95991969,2.245412804,3.103029636,3.128325802,2.557227843,2.100311902,2.901241985,2.606699972,3.196768791,3.323612882
9746,"CLSTN3",5.770672839,5.663043571,6.175630086,6.128577103,6.425010642,6.064751087,6.293286814,5.771128441,5.799113461,5.646933083,6.36830342,6.27054728
5830,"PEX5",5.120887884,5.217928501,5.102676665,5.03321171,4.804147311,4.891762232,5.188044294,5.145135172,5.444708745,5.15595758,5.251781512,5.329931017
144195,"SLC2A14",3.719600514,3.612324007,2.408811342,2.506156995,2.555302215,2.936779001,3.283976648,3.540847708,2.36888496,2.538646332,3.425354971,3.105009582
6515,"SLC2A3",8.313807718,8.183308622,7.034473441,7.085093836,7.233393614,7.729818243,8.093491498,8.342287323,7.146469813,7.083343204,7.603953219,7.333444746
55810,"FOXJ2",5.58384998,5.578122064,5.29973835,5.382924888,5.490695921,5.731933755,5.612616319,5.56429521,5.368003429,5.402423983,5.554711422,5.529135118
25977,"NECAP1",5.171777669,5.147740409,5.127306929,5.093990412,5.064586742,5.139039208,5.129674842,5.249605358,5.056572687,5.023219678,5.00587438,4.942410591
440078,"FAM66C",0.215325099,-0.018138761,-0.101370478,-0.306992028,0.419658703,1.151215837,0.019990172,-0.070995221,1.852743006,1.889684612,0.492230102,1.111834606
8076,"MFAP5",4.963153714,4.400234357,5.958101401,6.057871103,5.55268328,5.613841401,5.017308544,4.57260909,4.343411319,4.656624023,5.377669837,4.496491484
57494,"RIMKLB",5.654365879,5.690732246,5.937357864,5.66251858,5.994730461,6.148595582,5.838625942,5.730223383,6.218665182,5.698523875,5.975189758,5.91688724
1911,"PHC1",4.747841098,4.844232041,4.948119518,4.812873565,5.001529835,5.24732349,5.064234206,5.027511805,4.354056679,4.607642446,4.933401187,4.898565542
4074,"M6PR",6.633458272,6.566126598,6.920013492,6.736847601,6.92665677,6.978474024,6.667639664,6.761509416,6.609208176,6.569314434,6.663844815,6.465224846
10219,"KLRG1",0.672133673,0.865589138,1.721920317,1.517571884,1.661566805,1.845715779,0.86155617,1.058553396,1.438185547,1.342643939,0.792699684,0.999119155
144571,"A2M-AS1",1.482699653,2.177020944,1.338912351,1.517571884,1.186044491,2.097935548,-1.428500263,-1.870574503,1.298203778,1.586842026,-0.304880906,-1.050430268
2,"A2M",7.322963725,6.343499339,9.140022236,8.727825065,8.589241254,7.68639376,7.305574306,5.944064903,8.727148862,8.53885467,7.661559585,7.288686111
100499405,"LINC00987",-0.555435118,0.412679132,-0.523905389,-0.661540572,-0.162538157,0.505806444,0.417023887,0.848098498,-1.496513914,0.34848248,-0.512629198,-0.21455336
642846,"LOC642846",2.015800006,2.974620851,2.80053541,3.238531224,2.820144315,3.486031671,2.218601834,2.11921135,-0.225066675,2.170157127,0.435452516,2.131258385
440081,"DDX12P",1.180241449,2.473302948,2.408811342,3.057083703,1.909124649,3.322369049,1.166900263,1.896306858,0.771889763,2.703115501,0.792699684,2.449909831
374443,"LOC374443",0.983924834,1.327332605,0.071045028,1.110094442,1.020431424,1.390423616,1.752555954,1.709399148,1.77036557,1.494061876,1.437973237,1.43435631
29121,"CLEC2D",3.534573717,3.955961506,3.156952916,3.27398688,2.954800215,3.219773469,3.259989749,3.973585209,3.641795702,3.717448898,3.660279903,3.540513688
4973,"OLR1",0.43634414,-0.33800483,2.274126014,1.834944856,1.443309531,0.617635806,0.164818691,-0.706693597,0.492434576,1.015517022,0.746768922,-0.408262347
23710,"GABARAPL1",6.326492765,6.317093591,6.269347862,6.164444027,5.90964558,5.811993722,6.377447353,6.308595693,6.360920321,6.056837014,6.024144469,5.838519662
10748,"KLRA1P",0.090667507,0.941308569,0.607671962,0.214833939,0.189295721,0.721416919,0.164818691,0.754494749,0.684617332,0.635868724,0.792699684,0.646761025
55110,"MAGOHB",3.005815193,2.992529957,2.918126836,3.238531224,2.799839204,3.147084944,2.670745904,3.111337746,2.994912623,3.304495925,2.904246624,3.331393678
8531,"YBX3",7.232281503,7.050460626,6.693828004,6.598610833,6.836708293,6.658805047,7.431270383,7.398929564,6.933493529,6.701626349,7.01029224,6.86494968
100129361,"SMIM10L1",5.425112053,5.517566655,5.455689736,5.320709444,5.038827633,5.232029326,5.254297322,5.589925983,5.522268049,5.63340205,5.493449437,5.484472337
2120,"ETV6",4.503856203,4.42022052,4.268534337,4.420526659,4.773236976,4.445631984,4.434656946,4.56917685,4.201296009,4.141156035,4.663642908,4.421929458
100506248,"PTMAP9",0.912064271,0.903945561,-0.012588599,0.139944625,-0.522741899,0.106470595,0.528314284,1.49462123,-0.065242219,0.981744426,-0.304880906,0.743240696
4040,"LRP6",5.899357738,5.931399589,6.359427967,6.456359942,6.245223043,6.553762394,5.952759161,6.068398781,6.547165826,6.36015193,6.483932821,6.389917041
54682,"MANSC1",4.187387843,4.478569588,4.489815968,4.60585175,4.625308343,4.900080463,4.227623254,4.462218399,4.399299905,4.522119282,4.544533851,4.850641492
503693,"LOH12CR2",0.87474557,0.656834569,-0.406117123,0.06095399,-0.084971972,0.384574806,0.528314284,1.058553396,-0.312149522,0.294482837,0.25033971,0.543363952
118426,"BORCS5",2.953079537,2.852456801,2.589846796,2.606915965,2.602957983,2.813025583,3.202418886,3.111337746,2.958170914,2.723693462,2.738125511,2.780623412
80824,"DUSP16",5.592496139,5.444632906,5.509146322,5.352152516,5.581219596,5.475969432,5.683461134,5.677006572,5.832484762,5.672297576,5.77807631,5.758537895
1389,"CREBL2",5.086616111,5.098976514,4.634294514,4.574202306,4.444199049,4.49039174,4.748031177,4.752843967,4.79530646,4.651263029,4.587512471,4.450790247
1027,"CDKN1B",5.741167819,5.801548708,6.065236758,6.027031269,5.835526806,6.18875863,5.642301179,6.001217228,5.905465393,6.04155106,5.632546186,5.854807397
81575,"APOLD1",1.60168174,2.51106702,2.883844721,3.423563702,1.964903002,3.246114429,0.944161121,2.100311902,2.340615859,2.914779931,1.522180053,2.951914528
51202,"DDX47",5.93151694,5.787512303,6.23462981,6.105391345,6.062346812,6.032324414,6.155974285,6.237940635,5.906671084,5.904070062,5.907655379,5.952639864
387841,"RPL13AP20",2.565122152,2.096506067,2.308994363,2.491170731,2.290095582,2.058843484,2.419644967,2.941219689,2.108848263,2.703115501,1.860845124,2.961973951
9052,"GPRC5A",6.121723458,5.384865851,6.866155374,6.25926692,7.338749812,6.730523758,6.377447353,5.641495718,6.754897249,6.508353161,6.505642089,6.01194122
693199,"MIR614",0.627958323,-0.169225035,0.863640309,-0.661540572,1.443309531,1.421574697,0.773932671,0.489877299,1.143165925,0.400533644,0.546857546,0.431980407
50865,"HEBP1",5.421881514,5.526813595,5.319110754,5.249023495,5.070955292,5.110648779,5.231864359,5.275108987,5.496875432,5.590630727,5.63096673,5.726441599
93164,"HTR7P1",1.432216135,0.941308569,2.105865468,1.684968037,1.334588734,1.035164369,1.096406928,0.848098498,0.270658354,0.119182205,0.963062292,0.743240696
57613,"FAM234B",3.485903579,3.876212294,4.451316665,4.549096896,4.370388499,4.456952783,4.147085239,4.417111288,4.099532944,4.251558321,4.2183316,4.210378092
83445,"GSG1",3.349736518,3.12019871,5.018277745,5.001834389,5.14928062,5.565850805,3.544445512,3.313583326,3.624313358,4.237317097,4.214118277,3.758182314
2012,"EMP1",3.265737909,3.078885165,3.570182961,3.559079056,3.898125516,4.415001555,3.412847589,3.111337746,1.74901468,2.214451343,2.30304596,2.421031246
55729,"ATF7IP",6.155180788,6.379673789,6.330021807,6.514953879,6.41336322,6.498226434,6.465732978,6.560120234,6.810706284,6.612712927,6.791632247,6.610589585
79887,"PLBD1",4.563707671,4.826868345,2.80053541,2.701094904,4.183193643,4.399438966,3.869098968,4.107384772,4.078289713,4.286558231,4.354720608,4.687440904
105369669,"LOC105369669",0.273834373,0.118614204,0.150094888,-0.306992028,-1.512141152,-0.339187137,-0.529625079,-1.001048669,0.270658354,-0.312103424,0.314719446,-0.21455336
55766,"H2AJ",3.970161503,3.837101222,3.394637191,3.485369166,3.773507773,3.500692242,3.869098968,3.401125126,3.296616312,3.416174771,3.29578458,3.443334124
144608,"C12orf60",1.624344381,1.843752593,1.197201691,1.425977664,0.66390585,1.421574697,1.096406928,1.805877731,1.175535058,1.260525877,1.839121588,1.745155831
51729,"WBP11",6.261111759,6.383072135,5.921954109,5.998170337,5.927302748,6.270163238,6.461357033,6.693780584,6.084465615,6.219623834,6.09344965,6.145928342
397,"ARHGDIB",1.379901815,1.939184681,2.836830014,3.077294277,2.936316196,2.484665352,2.583237221,3.130094236,1.464622852,2.503376569,2.152651555,2.039239545
85004,"RERG",1.117724469,1.409614301,-0.101370478,0.418667954,-0.331427408,0.446463658,0.944161121,1.405051553,0.492434576,0.799895309,0.314719446,0.959501624
2059,"EPS8",4.428594417,4.620653595,4.641152176,4.700097965,4.593221464,4.802876098,4.748031177,4.668750003,4.941289525,4.693603337,5.22061667,5.29852066
11171,"STRAP",7.21465441,7.325898515,7.128365793,7.182766539,6.992437476,7.075921443,7.373754682,7.536659959,7.375330746,7.402160854,7.232779002,7.333444746
51071,"DERA",3.416182637,3.49158407,2.659050744,3.367222861,3.151910506,3.441134308,3.577170062,3.893514672,3.289239497,3.484087592,3.213750573,3.723123707
4257,"MGST1",5.866465297,6.146626081,5.660257944,5.779696716,5.801463813,6.256190968,6.022142258,6.304473223,5.444708745,5.957172443,6.028949801,6.453686191
55885,"LMO3",0.090667507,0.701072018,1.304768178,1.029405376,0.872727415,0.617635806,1.359805326,2.210164111,1.892232441,1.736102082,1.882246402,2.391562768
728622,"SKP1P2",3.251250056,3.440309073,2.984339899,2.994695572,2.602957983,3.010340372,3.079889921,3.148609998,3.228826409,3.344906444,2.925018205,2.814328085
54477,"PLEKHA5",6.64320079,6.714453828,6.429433338,6.337806551,6.442307336,6.671008496,6.543140242,6.598507102,6.358278944,6.338633838,6.214393993,5.982595215
121536,"AEBP2",4.689931913,4.657602971,4.668261428,4.322337544,4.486102949,4.544456609,4.631341367,4.706731482,4.755710971,4.672588503,4.606925009,4.472063158
5139,"PDE3A",2.633747222,2.31150985,4.099580576,4.151760779,3.921807532,4.086105294,2.741747631,3.120746472,1.076163889,1.015517022,1.725308473,0.999119155
79912,"PYROXD1",3.627248994,3.497867182,3.647143072,3.485369166,2.926984614,3.192942613,2.764659029,2.660739374,3.325752069,3.212851954,3.238854235,3.14087308
5965,"RECQL",4.047660857,4.053026008,3.8736612,3.995924013,4.081726166,4.006161192,4.024301933,4.12619239,2.976658729,3.010001971,3.99587808,4.063951591
51026,"GOLT1B",4.996110398,5.11132288,5.226393995,5.389001376,5.347656156,5.731933755,5.185924054,5.426935872,5.355696249,5.180355911,5.093349714,5.288563004
80763,"SPX",0.330062966,0.611197639,-0.101370478,0.480679058,0.058669639,0.721416919,-1.234284659,-0.070995221,1.175535058,1.445333901,0.182952314,0.431980407
2998,"GYS2",1.240161496,1.512496186,1.304768178,1.425977664,1.334588734,1.567974717,0.818409556,0.80205563,2.540252552,2.430139905,1.378974606,1.405161516
3945,"LDHB",9.422142865,9.572112056,9.248549379,9.397625133,8.813267367,9.145435396,9.343778468,9.724782309,9.604060918,9.522594992,9.241378188,9.293454839
3764,"KCNJ8",3.089637982,3.420601171,2.984339899,3.005282755,3.043826561,3.52240749,3.17702456,3.802904742,3.396116689,3.594350385,3.418046946,3.847708986
10060,"ABCC9",3.869412374,4.103340848,5.165861086,4.961628026,4.266939004,4.375775713,3.85848851,3.724849105,4.46297255,3.957888727,4.2183316,3.874583814
55907,"CMAS",5.165996559,5.268415774,4.765612266,4.78856313,4.628190253,4.808778937,5.080304121,5.197204359,5.128608867,5.080184677,4.907541707,4.872137841
9847,"C2CD5",4.80599556,4.989533937,4.654770476,4.545474478,4.551323555,4.742480052,4.528003051,4.788701314,4.973864113,4.897541616,4.910148613,4.932213344
55500,"ETNK1",5.5457727,5.721930825,5.783148447,5.847457681,5.883351103,6.089207973,5.678945368,5.781546815,6.162239769,5.827708144,5.93862918,5.955160037
